usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
90,12,12,2816,461,213,0.661417025661497,2.0042951354546004,659290,582195,1.9188094346057847,207,1049993
89,15,14,3049,575,274,0.6,2.194397727213253,652905,587432,3.8853798464644735,264,1045466
90,12,12,2863,456,214,0.5988055586521371,1.8868005008227535,650757,580366,1.6426307586926239,208,1039138
91,14,12,2817,463,210,0.5694737438058879,1.971540088004756,652953,576941,0.7815692356323067,229,1037053
88,66,89,1863,130,60,1.1821599462877297,2.2414837020703917,37754,28057,6.144817828035147,701,1025424
90,66,90,1837,126,62,1.178740139867124,2.431361752780054,43086,20349,3.0544054053574454,706,1019989
90,67,89,1845,128,59,1.2150916007236068,2.273435137723894,43600,20938,2.907576596630233,706,1040789
89,66,88,1857,129,62,1.2154922206606773,1.9437485289901395,45967,23331,-0.6587822579771008,675,1011725
90,67,91,1822,133,62,1.1736899097767028,2.198574414895856,36603,24561,6.363149472839628,687,1031721
89,69,89,1871,133,60,1.1783765267058932,2.2643371303952295,39494,21521,1.0912180300570011,679,1020676
91,4,0,2028,245,215,3.7629377449882977,0.9831493826219038,132285,49077,2.84667878896267,1642,1062031
90,4,0,2018,227,203,3.7329277691410785,1.038801897204663,132159,48942,1.3521697010793046,1202,1057823
89,4,0,1983,210,202,2.337308799758645,0.7583119861643023,121260,49349,3.617901129735084,1121,1051901
89,4,0,1969,209,200,2.4,0.8,131479,48942,1.3,1126,1053153
88,4,0,1964,206,200,2.370813493904489,0.9007269618458249,126647,48950,0.8852806508068654,1136,1050805
89,4,0,1969,209,200,2.4,0.8,131479,48942,1.3,1126,1053153
91,5,4,1568,67,103,0.19611342868954815,0.2734372674974719,46474,21064,-1.5611268760709471,310,1022207
92,4,2,1550,71,100,0.13676295188532137,0.1891220929056596,42210,31859,5.333503824785166,306,1022960
91,5,4,1562,73,99,0.23909589878399098,0.3208021151759891,40419,32160,-3.0805371857427195,308,1014184
92,6,5,2168,75,107,0.3771325102512625,0.293138404250714,43904,30832,1.758497458543602,384,1017597
91,3,3,1524,64,100,0.23229049145069733,0.24463033248477112,45566,28918,-0.7798199148418554,320,1020352
92,3,3,1531,66,101,0.1729596428044049,0.04970021849614539,46603,35269,5.443869130877142,336,1015878
83,8,3,3942,702,244,1.0,0.8,463837,166875,6.6,159,1295243
83,9,3,3935,699,242,1.020799125618693,0.9494717562529945,463590,167856,-0.61416652420563,160,1285891
82,7,2,3930,706,241,1.0801758737559344,0.7534800498350102,465798,161901,2.352467855671282,151,1312046
83,8,3,3942,702,244,1.0,0.8,463837,166875,6.6,159,1295243
83,6,2,3967,698,240,1.0399636279866062,0.7781321149914203,455536,167684,8.445082726577052,157,1296845
83,8,3,3891,696,242,1.007628289836238,0.5640730098907035,458679,165296,5.012858648405936,134,1285940
92,5,3,1825,128,102,0.6096876477440076,0.6839947741136757,123233,52744,0.042546881843095186,237,982039
92,6,5,1860,128,103,0.6,0.8,118921,56765,2.2,238,982450
91,6,5,1841,126,104,0.6106257910972549,0.8134038673109066,128324,49110,-0.22189585324344518,258,979832
92,5,3,1834,125,99,0.5576688238258989,0.9019857406657323,113334,59266,4.330420601970488,226,993101
92,6,3,1855,125,105,0.6419463593261179,0.8009590378448631,117443,57575,-1.3274294774374322,230,982968
92,6,4,1887,125,105,0.6229982512830349,0.712569581674087,119320,65746,2.889366919644702,224,981581
91,3,2,1710,131,122,0.6,1.0,68306,103547,3.2,493,1063110
91,3,2,1710,131,122,0.6,1.0,68306,103547,3.2,493,1063110
91,4,2,1716,136,123,0.7324332682003759,1.1127228491753818,72179,108551,5.286361232641555,513,1063118
90,3,3,1717,131,126,0.6020160830898383,0.8661869550845842,68982,103426,0.4868868119319294,473,1061111
91,3,2,1696,134,121,0.5806828220059274,1.048648512532456,74883,99120,7.3898431279853956,498,1058919
91,3,2,1710,131,122,0.6,1.0,68306,103547,3.2,493,1063110
82,13,7,4347,294,187,2.700470315836103,2.927040236585579,103398,67640,2.867877004715089,781,993040
82,13,6,4323,303,194,2.7432378316234507,3.1467985960109344,90604,73132,5.107112261105577,773,989503
82,13,7,4410,301,192,2.8284115496968756,2.9654951100024385,95618,70705,4.758701896351451,786,991189
82,11,9,4369,295,190,2.7950005902995616,3.1669042038265798,90857,71959,2.4347063928765964,764,989861
83,13,8,4349,300,191,2.8,3.0,96009,70467,2.2,772,993909
82,13,6,4357,298,193,2.8411198094033976,3.0183487373903506,84453,74181,-0.5210198590534825,767,981418
73,622,543,5572,480,297,1.2,3.8,166930,128473,3.0,527,1061819
73,621,542,5576,474,299,1.2157042628860417,3.809004894871775,170628,132950,11.039385182515078,522,1054196
73,622,543,5572,480,297,1.2,3.8,166930,128473,3.0,527,1061819
73,622,541,5609,484,297,1.2313873751173243,3.973267616329813,173730,134461,3.0805437747187896,540,1058875
72,622,542,5533,481,298,1.160061496368925,3.750842606054557,160658,125015,7.504756003217775,512,1057775
73,621,545,5601,482,298,1.132508125499116,3.7310186088529442,163627,127603,-1.8224819188645363,523,1062790
72,27,22,6484,402,174,4.190728390508681,5.180016764626547,451522,46876,3.929504809016077,430,1007698
72,28,23,6465,408,177,4.2,5.0,454491,41075,2.8,437,999322
72,28,23,6465,408,177,4.2,5.0,454491,41075,2.8,437,999322
72,27,21,6474,409,177,4.165520571142252,4.936349520559877,456022,40768,8.680395488210808,440,995880
71,27,23,6517,403,177,4.293957135658137,5.009722170412183,457165,39201,3.0224629905929983,409,1007736
73,28,24,6585,442,240,5.281422563572248,5.705663093623407,455842,49309,3.1541239346064196,488,1000509
90,12,10,1783,102,78,1.4,0.8,118290,25482,3.2,512,989838
90,12,10,1783,102,78,1.4,0.8,118290,25482,3.2,512,989838
90,12,10,1783,102,78,1.4,0.8,118290,25482,3.2,512,989838
90,12,9,1824,105,78,1.3767639924568564,0.9711176419949349,128308,26939,5.724397380751009,505,994272
90,12,9,1784,104,81,1.4224386178002641,0.7754358267741033,121742,24602,5.54066890438845,523,975943
89,12,8,1748,99,76,1.3606127999539288,0.8041686431528807,106911,20348,-0.9065346062062734,511,985494
81,7,2,3299,504,364,4.091967596581553,2.8834336423413203,821079,223470,2.529913015933528,758,1113036
81,9,2,3303,508,363,4.155397017521117,2.8664584798051758,829646,224106,-1.206486264202426,741,1123249
80,8,3,3319,498,368,4.149797439073724,2.9509635098181084,826276,218961,2.7159419187624776,734,1107759
81,8,1,3306,507,369,4.180727375373136,2.7470993530276386,822147,225725,-0.8701524536999874,749,1113178
80,8,3,3252,497,369,4.137392459506894,2.7644178996511966,828362,221275,3.017454265721539,769,1119413
80,8,2,3335,501,366,4.26138273298492,2.87804651734748,827595,225926,1.4427085026645927,755,1121842
92,57,55,1105,105,73,0.14538952202820346,0.21025519031715995,25920,43642,-1.4065462079148858,934,978745
93,56,55,1134,108,79,0.2630936605489708,0.23629567903850568,23345,43555,8.565034193847188,957,970788
93,57,54,1118,111,75,0.18794383442781734,0.2260191274319822,18134,35932,-2.009631163195739,949,968524
93,57,55,1123,107,79,0.2,0.2,20746,36718,1.4,941,972674
92,57,55,1150,106,78,0.13952747250289,0.230657313190787,28751,33107,-3.1793431755349357,928,963371
92,57,55,1101,115,82,0.17159617512178363,0.1571248969169376,23910,32399,4.862994782731068,943,977675
71,36,30,5966,289,189,5.7772295538388425,5.929261383381033,393878,209033,5.27676434240408,202,1026232
71,39,29,6014,287,192,5.724981263878153,5.935668266149652,409799,202694,1.9994931240286635,196,1014979
71,36,30,5999,291,196,5.776620792915654,6.015211011099476,393947,199259,2.2241026480669297,212,1025591
71,37,30,5981,289,192,5.703059830377354,6.1890586296082635,403094,202669,2.7582254722237267,195,1020548
70,38,30,5977,287,192,5.71557743106288,6.089242994949079,404581,201817,0.771603186531715,202,1018437
71,37,29,5961,287,194,5.8436256422820545,5.803526804831253,402372,213374,1.2858819256243814,187,1020906
67,25,0,5435,479,245,6.29702998102005,16.378500171143422,331106,197806,8.219474647973595,119,1082533
67,25,2,5410,474,243,6.110613225479431,16.48071669586285,322495,199397,7.987622823394809,111,1098400
66,25,2,5393,475,247,6.1464207516708145,16.370695752931635,325559,192467,5.555737763458854,120,1088664
67,26,2,5404,475,246,6.2,16.4,328399,196650,3.8,122,1091184
67,27,0,5419,475,246,6.235480234784149,16.67785454291169,327510,193029,3.2611056747650577,117,1089711
66,25,1,5369,481,245,6.252827756903025,16.30003663148996,326256,195932,5.439077353858298,141,1089038
87,4,3,3824,166,146,1.1955475172520702,1.1558441371727437,167726,159020,0.5699557521323619,699,989670
86,5,2,3794,166,149,1.2392873178178259,1.122351420785804,164511,163747,3.4942569667013537,679,989199
86,4,3,3805,171,148,1.122482684188538,1.3260963329228599,167331,155816,-0.410061007691358,679,980016
86,5,4,3779,160,142,1.2616210324346073,1.1413046167761902,163215,158831,-0.2598344534168855,702,992058
87,5,3,3744,171,144,1.1792626606726953,1.0335491706355098,165958,168515,0.134957265318006,718,985128
87,5,3,3786,167,149,1.2,1.2,172744,161033,1.0,700,986394
90,1,0,1816,155,99,0.8,1.0,44286,56277,1.0,1259,1048148
89,3,0,1805,153,95,0.76294633353992,1.1889677682372568,35983,56776,-2.2207285399502767,1277,1049445
89,0,0,1825,148,99,0.7589326112961323,1.0241895079759056,49088,55841,-4.522340360982609,1233,1040647
89,1,0,1819,159,99,0.7958463627067448,0.9805958857918805,36620,59623,-5.553859262131119,1266,1036784
89,-1,0,1809,151,99,0.7205701163986882,1.015719820345659,41689,55919,0.11978088403725295,1261,1043997
89,1,0,1811,153,100,0.8017939508706776,0.7288186849017384,47969,52290,3.9435528308030765,1266,1041377
96,2,1,986,73,54,0.2,0.2,5562,23881,2.3,217,1013784
96,2,0,983,73,54,0.24973047305367108,0.22619570445100712,-4911,18741,6.1759251116216705,242,1014107
95,2,1,973,73,56,0.05190419190969206,0.024529319637987212,4106,26845,2.033575063433243,208,1021006
95,1,1,997,68,50,0.20076178252567223,0.41305176663672566,1491,27886,-0.23099765090697,209,1006521
95,1,1,1000,68,53,0.19860028378701655,0.16367352675916635,4907,23175,0.9270492919749891,230,1009746
96,4,2,963,74,52,0.13575335473906547,0.32400118720249516,-4395,22971,5.046988891090068,239,1016597
86,40,10,3409,283,202,2.775134585479934,4.1997569189663615,231062,26598,-0.07450880435297558,1027,1098137
86,40,11,3402,283,202,2.8,4.2,225184,28672,1.0,1025,1092723
85,39,11,3411,281,199,2.7735958928956013,4.177915111466179,232628,25208,2.006720191773361,1039,1093633
86,39,11,3398,277,199,2.78545835376524,4.039027124295771,231437,29411,1.0298606536296877,1025,1089334
86,40,11,3402,283,202,2.8,4.2,225184,28672,1.0,1025,1092723
86,41,10,3379,286,202,2.8709353533446356,4.223769736617267,230609,28516,-2.8454257464681985,1007,1088975
51,55,-1,4616,305,223,16.132049660115797,36.94144841799629,182226,29699,0.11339018095985309,183,1091988
51,55,0,4643,307,219,16.194179750383817,36.77958506967484,180317,31145,2.5447418798214105,202,1107151
52,53,0,4673,306,225,16.200024278265104,36.94260093836839,180860,27723,-1.870943929566494,198,1113237
52,55,-1,4657,300,221,16.135108339234467,36.832378529786105,174532,28837,6.206797949646645,177,1088850
51,54,0,4616,303,220,16.13792433979726,36.85371286835423,175359,26726,-0.45613988342733314,193,1102946
52,54,0,4621,305,222,16.171122889621714,37.01837469978136,180702,27702,-2.9722006428057406,190,1104768
87,15,2,1532,355,237,2.204253215239596,1.718205360482741,473726,168921,2.58999039813558,344,1058595
86,14,4,2981,359,237,3.159261114511623,1.9307244440096583,472121,174982,1.3777581821764837,417,1074171
87,15,4,1560,359,235,2.2148393386860232,1.7418446821848839,458704,172357,-1.7775106886116414,398,1074676
87,13,5,1595,359,234,2.1832980603330157,1.9057999325888093,470792,165150,0.057996883969798074,354,1075544
87,13,3,1579,361,232,2.1329427025895837,1.8418177741794817,465904,173796,2.4467252250050455,366,1071282
88,14,4,1575,358,236,2.2,1.8,468846,173574,1.0,362,1070280
76,7,1,2319,207,94,0.6,1.2,1132227,33317,2.8,98,984424
75,6,1,2247,203,90,0.5780267977442028,1.1196281424012613,1134602,30903,3.57003383282715,99,986990
76,6,1,2278,205,94,0.5863535674394117,1.2060151935244656,1133144,33608,3.3633429925997147,104,980733
76,7,1,2319,207,94,0.6,1.2,1132227,33317,2.8,98,984424
75,6,0,2287,202,94,0.5325074352820186,1.3696944873560915,1132403,31254,6.411013147960042,100,981165
75,6,2,2344,208,94,0.6772850005368916,1.267947093194123,1131936,36174,1.6980107711934038,113,985426
88,1,0,2108,132,91,0.8358774628177447,1.118712747028229,102062,85399,3.5189316972825404,384,991058
89,2,1,2122,129,88,0.6988309673338393,1.0335679694034432,95957,87493,0.3988667774843835,395,988232
88,2,1,2146,131,89,0.7353846555474551,0.9931163147310603,106809,80734,0.8681692420893132,390,983066
89,2,1,2133,134,90,0.8,1.0,100812,83681,1.8,405,987278
89,1,1,2176,135,94,0.7557578551238968,1.0477740524906016,112632,87217,1.326012469605621,386,979672
89,1,0,2168,137,87,0.8439447160463691,1.1384946226579917,107190,84030,-4.410719092358105,384,989847
94,1,1,1360,62,40,0.20997547650959186,0.2082553061881332,9013,9396,5.171355888425339,959,1053896
94,0,0,1396,69,42,0.14880626614496012,0.2501105944909754,16139,14910,6.2351641805353,978,1064662
94,1,0,1372,66,41,0.2,0.2,17950,17530,1.4,986,1066130
94,2,0,1421,66,39,0.19789043995529454,0.19448681011339639,11070,16271,-4.472570924004829,986,1073002
94,1,0,1372,66,41,0.2,0.2,17950,17530,1.4,986,1066130
94,1,1,1358,73,39,0.2102625101884168,0.3264918281924418,26027,18209,7.001648354392577,983,1062311
79,31,25,3218,350,242,1.0122209186892093,1.322272658281962,107893,71171,3.4706229990952098,414,1320511
79,31,24,3231,347,244,1.0317071098131632,1.6033546671792196,111798,73557,-1.7629605014049292,402,1309432
79,32,25,3209,345,245,0.9822143916505187,1.2989195039707586,109470,74335,-5.059182673591064,401,1305721
80,34,26,3231,347,245,0.9759108310871819,1.397972131814158,115946,68421,4.731566557600031,401,1310448
80,32,39,3537,365,254,1.126062608905965,1.7585331934519441,110283,70176,4.894738130532554,411,1318526
80,31,25,3192,350,248,1.0120669004122862,1.2838039969296418,100829,74399,8.10738628254773,414,1316833
0,2,0,1302,89,82,0.32726641301261983,0.49732499513990525,23474,49250,672.7643396723541,100,3098
0,2,1,1238,85,80,0.4753841456588833,0.7713567344811353,27664,53021,678.959579949473,97,-1604
0,2,0,1393,88,85,0.4,0.7995326643631533,23159,51358,791.5039306836256,93,7
0,2,0,1240,87,83,0.4,0.6,21455,50048,679.0,93,7
0,2,0,1240,87,83,0.4,0.6,21455,50048,679.0,93,7
0,3,0,1238,86,81,0.3944661596275175,0.5954381869174342,17605,48624,673.4999373794194,101,-6366
91,13,3,1651,78,60,0.8,3.0,56684,21286,1.0,590,1032789
90,14,3,1604,83,61,0.7409337959884511,2.975989735250164,55736,22329,-3.851455114925537,595,1033370
91,12,2,1633,78,62,0.8051901513421726,2.98904634353709,52065,22885,-4.294725267339853,575,1029429
90,13,3,1664,77,62,0.8028668326988803,3.032355600374299,58449,18514,3.321204538038561,604,1042159
91,12,3,1648,83,58,0.8371440746860265,3.1058842212088664,53395,20069,7.641690068709247,596,1031038
91,14,4,1605,75,59,0.817966919303028,2.807881721625903,64019,16312,-5.236328369344541,580,1028456
89,58,79,1942,168,131,0.2786808774216284,0.5728359767988618,13327,29263,2.9089264294531203,257,1021449
88,43,50,3092,165,130,0.24567249915089562,0.5303307570693347,13880,28830,4.911802126269985,329,1021503
92,32,43,1611,162,108,0.17088071181476802,0.26733626128713306,12507,31036,-0.12259059483214485,242,1025350
92,33,42,1613,154,114,0.23171617104361386,0.26827986900118406,13912,28492,5.259493762325209,230,1018629
89,37,51,2600,166,126,0.47123975134322676,0.3688248013010497,12229,28793,2.742106833021194,361,1021405
92,34,43,1591,165,105,0.12358487686393567,0.2796267694835502,10602,29723,6.080880279041643,250,1016913
75,9,1,3351,381,180,6.18938790926403,19.14731765408915,29050,25642,0.2035895005524968,187,1107948
76,8,0,3377,380,177,6.205274202356369,19.12147114591081,28864,27424,0.18192948328337333,175,1105152
76,9,1,3326,383,177,6.2,19.2,34844,28865,1.5,188,1103072
83,22,3,3507,388,250,7.384834291823447,33.25384346645693,36719,36081,1.788844782834509,205,1103083
75,10,1,3336,382,175,6.141891949152924,19.250488306865076,35538,26546,2.9799041832775357,200,1096722
75,8,1,3374,378,176,6.209866471282352,19.24442024167132,29139,29361,3.5308994243750718,185,1106672
89,4,0,3733,280,142,0.3784361942033068,1.1151694271449923,389762,216203,8.511515082632204,3796,1331736
90,1,0,3727,279,140,0.33343814990920856,1.0573896217685586,386657,208293,8.027392879833549,3796,1336590
89,1,1,3700,278,139,0.39195069320821035,1.1274634177898166,391807,214433,3.3480718881221736,3762,1331471
90,2,1,3735,279,143,0.4,1.0,387812,214397,4.0,3768,1333251
90,2,1,3735,279,143,0.4,1.0,387812,214397,4.0,3768,1333251
91,0,1,3721,282,137,0.3697319765754506,1.0552609026366604,383325,216141,2.6210317197277364,3783,1339013
79,11,3,3792,346,304,3.9640430998366583,2.0121219150275165,169798,143959,0.6331046017270572,468,1080954
79,12,3,3810,341,305,3.9360819621974312,2.0930287870637936,177827,150591,-4.300775811129001,455,1066408
80,9,4,3795,338,304,3.997376679129211,2.283933800313285,177073,136835,0.05930028058342529,468,1083951
80,11,3,3820,341,305,4.027077435655522,2.196004788947441,178812,144521,-0.5414464102582099,473,1069005
77,310,485,3794,434,310,4.929430987625794,2.2661443521557345,176393,154398,2.762023766929873,495,1091333
80,11,4,3794,340,304,4.0,2.2,174498,141499,1.2,466,1079363
82,55,62,1872,147,97,1.8303840206836361,3.5621607764772607,321603,99655,0.29867487134560156,536,1088134
81,56,62,1889,150,96,1.7666793442039228,3.6604985902368044,313018,96439,3.6510574085985503,541,1090076
81,55,61,1911,148,100,1.8463629710386642,3.669487375224556,320073,95577,-2.6341789139332876,540,1083211
82,55,63,1935,148,94,1.7684928489642753,3.456848945758522,326093,96501,2.8374812077112974,564,1086586
81,56,62,1970,139,100,1.817159759273815,3.7321939376463718,322150,101180,5.605382382653709,570,1087407
82,56,62,1914,147,99,1.7739115789421087,3.5133714503681257,324165,99375,4.953807368675503,553,1093280
95,2,1,1448,133,101,0.20942545834580534,0.23823464186314616,212169,19181,-0.7970963806496996,371,991236
95,1,2,1422,130,99,0.18736123619331158,0.1491036366447391,206386,18637,-3.091313382277437,323,985507
94,3,1,1465,134,104,0.2050433923037693,0.0022846563217931992,224233,15694,1.4635445027418803,343,974887
95,3,1,1380,133,103,0.18666922722412907,0.07727839461981874,211737,22530,-0.5456253869134025,324,977687
95,2,1,1450,134,99,0.25753753334365415,0.2409680449506373,219198,17193,0.318652412294113,328,983319
95,2,2,1424,133,101,0.2,0.2,210413,16994,2.0,342,979099
76,17,8,1048,121,70,1.0480903260555032,1.3776577747285712,687755,186017,-1.303396279829581,323,1060031
74,17,10,1093,129,68,0.9845822029906302,1.4778834097026325,686863,190401,3.250121079508704,309,1062818
75,16,9,1032,114,72,0.9582850272134006,1.290903729686228,689409,182845,1.838808921343742,311,1056913
76,17,9,1023,126,70,0.9704133348183177,1.2550851114811747,677118,191157,4.21529919098092,302,1049452
76,17,9,1048,124,69,1.0,1.4,683931,188394,1.0,309,1051283
76,15,7,1026,118,71,1.0363076882916904,1.3380092164484592,684401,186037,-0.7262330208299599,320,1045437
90,6,4,2573,189,118,0.6,0.6,107287,30575,1.4,1107,975696
90,7,5,2545,182,124,0.6323585014907882,0.6018549667722759,108445,33379,7.2280026557087265,1108,975476
88,6,4,2559,190,113,0.6754002841164427,0.5452715548384228,104528,32921,-4.964417327463112,1113,976717
90,6,4,2573,189,118,0.6,0.6,107287,30575,1.4,1107,975696
90,6,4,2573,189,118,0.6,0.6,107287,30575,1.4,1107,975696
90,4,3,2614,185,115,0.6231755005600081,0.7248930314899508,114710,29403,0.5596227973281233,1099,970464
79,30,13,3968,614,512,4.170170128273974,1.2095865145962839,320366,263934,4.7359873430532256,197,1084779
79,30,12,3956,614,512,4.1508412175300595,1.1419747018374264,330805,265997,-2.390072236925417,204,1083683
78,29,12,4018,620,513,4.140394938067935,1.1168824671041835,329454,267565,5.579191424714593,180,1084743
79,31,13,3905,616,512,4.168668391385228,1.2808513728583975,316610,270563,1.6926806765931017,171,1077136
78,31,13,3978,618,516,4.113204990459062,1.1530338375854017,314147,265718,-2.988417234265503,188,1080155
79,30,13,3962,617,514,4.2,1.2,326797,265654,1.2,191,1082230
79,9,2,3750,280,226,1.2,4.0,194798,362338,2.8,402,984866
78,9,0,3764,276,224,1.2483819221317598,3.8562756588202,193320,361515,-0.8225222579711229,392,984550
79,9,2,3750,280,226,1.2,4.0,194798,362338,2.8,402,984866
79,8,1,3777,281,225,1.1846925863874662,3.915543679596598,196976,363343,6.41650776429148,383,978317
79,10,4,3766,282,224,1.1807359700309445,3.9661229589722673,198335,359935,4.4637832489574025,410,982642
79,9,1,3765,282,223,1.2493643971835584,3.929557800225825,177283,361219,4.553452604209091,411,985645
