Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
20,0,19.79,37.09,19.1,36.76,18.6,38.29,18.1,36.76666667,18.0,39.9,0.566666667,89.72666667,18.0,29.65944444,19.45722222,37.32055556,16.1,38.23,1.63,764.4333333,72.33333333,1.0,65.0,-2.9,10.9008138,10.9008138
20,0,20.03333333,42.73,19.1,42.4,20.79,44.5,17.79,43.79,17.56666667,54.4,4.06,99.46666667,17.07777778,39.97777778,19.79,53.5,16.82333333,49.9,4.55,754.25,94.5,4.0,25.5,3.75,25.53622614,25.53622614
20,0,20.1,44.0,19.39,43.29,20.2,44.2225,18.2,45.43333333,18.1,48.58722222,9.533333333,90.52666667,16.735,41.98222222,18.1,48.13277778,16.7,48.59,11.9,763.3,58.0,4.0,40.0,3.72,21.15478235,21.15478235
20,0,20.1,45.09,19.29,44.59,20.5,44.29,20.0,45.82666667,17.57777778,52.9,9.0,99.9,17.5,42.725,18.2,49.29,17.1,49.2,9.0,763.0,94.0,3.666666667,62.0,8.1,20.04133317,20.04133317
20,0,20.39,38.2,18.32333333,39.5,21.1,40.09,18.79,39.09,18.83444444,60.06444444,1.966666667,87.69,19.1,34.59,22.1,45.4,18.55,42.95,1.3,739.1666667,87.66666667,2.0,23.33333333,-0.567,19.64376763,19.64376763
20,0,20.5,36.7,18.7,37.29,20.5,37.2,19.46333333,35.16333333,18.934,59.816,1.633333333,62.83,18.7,35.09,20.29,44.96666667,17.7,39.79,2.03,750.3666667,78.0,3.666666667,22.66666667,-1.43,41.69481498,41.69481498
20,0,20.68333333,37.29333333,18.7,38.98285714,20.89,38.52571429,19.2675,36.2675,18.34714286,47.65428571,4.09,80.06428571,18.7,32.62142857,20.86142857,44.41142857,18.5,41.9,3.89,740.3928571,91.42857143,6.714285714,56.5,2.58,21.74284684,21.74284684
20,0,21.0,37.09,17.89,40.03,22.0,36.29,20.83,34.834,19.7,48.5,0.633333333,55.2,20.39,31.2,22.6,42.36333333,19.5,39.2,1.5,748.5,94.0,3.0,40.0,0.6,18.98714701,18.98714701
20,0,21.39,36.0,19.39,37.10571429,20.89,38.2,19.6,35.29,18.5,52.5,4.09,64.08,18.89,31.7,21.2,44.72571429,18.5,40.7,4.23,744.5,75.66666667,7.666666667,47.0,0.233,35.80823747,35.80823747
20,0,22.29,38.2,21.46333333,37.4,22.39,37.66333333,20.89,36.9,19.7,45.93333333,12.33,30.63333333,21.0,32.09,22.6,39.2,20.39,40.96333333,10.6,760.05,58.5,3.166666667,38.16666667,2.75,5.481581087,5.481581087
20,10,20.1,40.4,19.075,38.45,20.39,37.1725,19.2,34.79,17.79,59.73333333,9.69,80.76,19.1,29.63333333,20.1,36.53,17.79,39.7,6.83,757.0333333,64.66666667,3.166666667,40.0,0.467,18.11661891,18.11661891
30,0,17.7,36.09,16.7,36.5,18.2,37.46666667,16.6,35.79,16.5,53.46,2.26,97.12666667,16.39,30.7,19.63333333,40.515,15.8,36.23,0.45,760.3,80.5,2.0,62.0,-2.55,29.81658267,29.81658267
30,0,18.76,46.4,18.0,46.4,19.7,44.9,17.76,47.0,17.28,53.08,3.8,95.0,17.31222222,43.43333333,17.39,49.72,16.76,47.56,4.7,763.1333333,90.66666667,2.0,28.66666667,3.27,2.535502182,2.535502182
30,0,19.5,41.4,18.245,41.45,19.745,40.7,19.0,38.2,17.7,56.5,0.038888889,95.25722222,19.0,34.82666667,19.745,42.645,17.23,38.12666667,-1.02,757.7166667,71.66666667,3.0,40.0,-5.58,23.88641206,23.88641206
30,0,19.5,42.2,18.89,41.2,20.86,44.65666667,19.075,40.7675,18.73,72.3,1.79,89.39666667,18.2,38.46333333,19.6,47.0,16.6,41.56666667,3.2,755.9,86.0,6.0,40.0,1.0,42.75411782,42.75411782
30,0,19.6,36.36333333,17.5,37.5,19.86142857,37.7,17.79,34.86333333,17.89,43.2,0.333333333,78.26666667,18.1,29.06666667,20.7,38.79666667,17.79,39.46333333,0.133,754.65,83.33333333,3.833333333,64.66666667,-2.4,33.03984975,33.03984975
30,0,19.85666667,37.7,16.5,42.4,20.2,37.29,19.1,35.045,18.29,43.66,0.0,70.9,19.29,30.92666667,21.1,44.65666667,18.5,41.29,-0.4,767.0,98.0,1.0,7.0,-0.7,7.247753348,7.247753348
30,0,19.89,38.52666667,17.1,41.2,20.73,37.53,18.39,36.76666667,18.29,43.0,2.5,79.83333333,18.2,32.26,20.6,43.3975,18.39,41.62666667,1.7,741.4333333,96.16666667,1.0,40.66666667,1.13,44.54054846,44.54054846
30,0,20.0,36.9,17.1,40.53,20.26,37.29,20.39,35.59,17.79,52.16333333,3.066666667,54.16666667,18.35666667,35.76,20.13333333,44.5,17.39,39.06,0.8,753.6,87.0,2.0,65.0,-1.2,35.99272928,35.99272928
30,0,20.0,43.86333333,19.1,43.0,19.89,44.79,19.53333333,43.16333333,17.7,51.0,6.933333333,81.02666667,18.32333333,38.83333333,18.66666667,46.53,17.16666667,43.79,6.5,743.8666667,80.0,4.333333333,40.0,3.3,28.0450374,28.0450374
30,0,20.5,40.09,17.2,46.29,20.96333333,38.26,20.13333333,35.5,18.5,47.2,2.79,70.65,20.2,30.2,22.0,41.36333333,19.5,39.5,2.3,764.45,94.0,3.0,38.5,1.45,16.96416033,16.96416033
30,0,20.6,36.73,18.79,37.2,20.5,37.2,19.5,35.2,19.0,60.82,1.7,63.15666667,18.79,35.2,20.39,44.93333333,17.7,39.7,2.2,750.5,77.0,4.0,23.0,-1.4,25.55094722,25.55094722
30,0,20.89,36.79,20.06666667,36.4,21.79,35.09,20.76,34.79,19.32333333,43.82666667,6.366666667,48.93333333,20.29,30.5,21.55,37.9,19.6,35.06,4.85,748.35,80.33333333,4.5,40.0,1.7,45.20825105,45.20825105
30,0,21.0,36.96333333,17.6,41.83333333,22.2,34.7,20.6,33.9,20.0,43.9,3.06,55.76,21.66,34.82,24.1,40.76,20.2,38.82666667,2.63,755.7666667,94.66666667,3.0,21.0,1.8,19.09375668,19.09375668
30,0,21.0,37.23,17.675,42.35,22.13333333,34.66333333,20.6,33.82142857,20.0,44.09,3.326666667,55.9,21.6,34.316,23.96333333,40.36333333,20.1,38.53,2.67,755.6333333,94.33333333,3.0,21.0,1.8,43.64562341,43.64562341
30,0,21.1,41.0,20.29,40.4,21.2,42.03,19.6,41.7,18.79,55.21,1.933333333,91.59,20.0,40.52,22.29,49.4,18.7,45.0,2.2,746.4,95.0,3.0,64.0,1.5,14.0085824,14.0085824
30,0,21.2,44.82666667,19.7,45.12666667,21.79,43.2,20.7,43.7,18.445,55.1175,9.8,78.31142857,18.5,41.43333333,21.39,50.02666667,18.7,47.52571429,9.13,751.8,91.16666667,7.833333333,64.0,7.77,9.994069568,9.994069568
30,0,21.29,38.26,18.5,41.2,22.39,37.73,21.5,35.4,20.06666667,48.79,2.963333333,44.95666667,20.39,31.35,21.89,43.29,20.0,40.73,4.1,767.3,88.0,3.0,40.0,2.2,26.05562059,26.05562059
30,0,21.39,36.06,19.6,36.73,21.29,36.0,20.0,35.23,18.79,39.7,4.123333333,53.83333333,20.82333333,27.56666667,21.85666667,33.79,18.2,40.12666667,4.45,771.3,57.0,3.0,40.0,-3.45,42.18948245,42.18948245
30,0,21.5,39.16333333,19.73,39.46666667,21.29,38.09,21.675,36.295,19.33,44.09,2.59,80.3,19.26428571,35.97142857,21.26,41.23,17.89,38.06666667,1.93,757.1,94.33333333,1.333333333,52.33333333,1.07,17.48050877,17.48050877
30,0,21.7,39.82666667,20.79,38.7,21.35666667,42.59,20.29,41.79,18.39,53.82666667,0.9,96.19,19.6,40.7,21.0,48.46666667,17.79,44.53,0.5,764.55,97.16666667,3.833333333,25.5,0.0833,49.97277026,49.97277026
30,0,21.79,37.4,19.1,40.06,22.2,37.2,21.2,36.5,19.2,47.93333333,5.866666667,52.09,19.79,37.045,22.1,43.82666667,19.29,40.2,5.2,758.8333333,88.0,1.833333333,63.66666667,3.37,15.42748669,15.42748669
30,0,21.85666667,39.66333333,24.19666667,35.99,23.39,37.5,22.1,38.59,20.1,45.09666667,11.66666667,19.39,20.87,36.918,22.39,42.5,20.29,41.42857143,9.3,762.6,82.0,5.0,40.0,6.3,37.94391457,37.94391457
30,0,22.5,35.43333333,19.2,38.4,21.5,35.5,22.66666667,33.36333333,19.0,65.53333333,2.36,60.96666667,20.89,27.35666667,22.79,40.02666667,19.89,37.43333333,2.05,764.1,88.5,1.0,61.0,0.35,4.327000538,4.327000538
30,0,23.6,39.79,22.7,39.59,21.39,43.16333333,18.79,44.46666667,18.79,55.86333333,1.73,85.19333333,18.7,40.79,19.7,48.02666667,17.1,45.82666667,1.1,749.45,93.0,8.0,37.5,0.15,47.75733692,47.75733692
30,10,21.2,47.29,20.29,47.4,21.66666667,46.79,18.79,49.2,19.445,52.055,10.69,99.9,19.1,51.05,20.89,57.38777778,17.65,52.95,10.6,758.8,94.0,6.0,57.0,9.7,19.39888692,19.39888692
40,0,18.0,40.29,16.89,40.79,18.2,39.79,15.8,39.9,15.89,48.2,3.9,99.59,16.05,35.24,17.37888889,43.145,15.56666667,39.9,3.65,760.85,96.0,6.5,48.5,3.05,3.860932868,3.860932868
40,0,18.2,39.46666667,17.1,39.9,18.29,39.5,16.0,39.29,16.0,47.83277778,3.9,98.86666667,16.1,34.41904762,17.6,42.37555556,15.69,39.46666667,3.03,760.3,93.5,6.0,48.66666667,2.1,30.77385806,30.77385806
40,0,18.39,43.09,17.5,43.9,19.1,42.29,17.2,43.43333333,16.89,51.0,3.163333333,99.09,17.39,38.75210526,17.5,45.0,16.5,43.09,4.25,764.75,81.83333333,6.0,40.0,1.33,6.600862357,6.600862357
40,0,18.5,43.23,17.5,43.9,19.2,42.29,17.26,43.5,16.85111111,50.96111111,2.76,98.8,17.39,38.745,17.51111111,45.0,16.5,43.09,4.15,764.75,81.66666667,6.0,40.0,1.2,47.67782672,47.67782672
40,0,18.6,43.29,17.6,44.03,19.39,42.59,17.32333333,43.59,16.89,51.2,1.463333333,97.69,17.52222222,38.79,17.6,45.0,16.6,43.29,3.43,764.9,82.66666667,5.333333333,40.0,0.7,49.40480365,49.40480365
40,0,18.63333333,42.03,18.0,41.5,18.2,43.66333333,15.83,47.03,15.39,51.0,5.69,99.9,15.6,39.97222222,19.15,51.7,15.19,47.26,5.3,769.2333333,92.0,4.0,23.33333333,4.1,29.39936303,29.39936303
40,0,18.7,43.5,17.79,44.09,19.55,43.0675,17.5,43.79,17.0,51.42222222,1.0,96.8,17.71,38.93333333,17.79,45.2,16.7,43.73,3.13,765.1666667,85.0,5.0,40.0,0.833,45.8215168,45.8215168
40,0,18.7,46.2,17.89,46.23,19.6,44.59,17.7,46.7,17.235,52.83277778,3.2,96.52666667,17.29,43.09,17.36777778,49.36944444,16.7,47.2,4.0,763.9,93.66666667,2.0,28.33333333,3.03,48.63851239,48.63851239
40,0,18.89,46.9,18.245,46.745,19.6,45.16333333,17.92666667,47.9,17.29,53.585,7.466666667,99.15666667,17.39,44.51,17.5,50.88777778,16.89,48.7,7.72,760.0333333,87.33333333,4.833333333,38.16666667,5.68,27.95922894,27.95922894
40,0,18.96333333,39.06,17.7,39.4,18.96333333,39.2,17.7,38.36333333,17.1,48.7,-5.591666667,84.53722222,17.13333333,32.9,19.46333333,45.46666667,16.35666667,41.66333333,-4.99,758.8888889,91.16666667,1.055555556,60.33333333,-6.17,1.943329256,1.943329256
40,0,19.0,37.79,16.79,40.26,19.6,38.29,18.29,36.86333333,17.29,53.52666667,1.5,77.09,17.6,31.93,20.32333333,42.96333333,17.66666667,41.2,0.3,747.7,99.0,1.0,35.0,0.2,36.12825504,36.12825504
40,0,19.0,41.62666667,18.39,40.9,19.29,42.9,19.1,41.79,17.5,50.86333333,7.19,61.96666667,17.42666667,38.06666667,17.79,45.46666667,16.89,42.29,6.43,757.6333333,73.33333333,5.0,27.66666667,1.9,31.02050165,31.02050165
40,0,19.1,36.93333333,16.89,39.5,19.6,38.43333333,18.525,36.425,17.29,55.96666667,1.1,77.33333333,17.7,32.0,20.5,43.59,17.63333333,41.15666667,0.133,747.2333333,99.66666667,1.333333333,27.33333333,0.1,6.413257727,6.413257727
40,0,19.1,44.29,18.39,44.09,19.89,44.82666667,16.5,46.59,16.7,51.71,8.89,90.09666667,16.85111111,42.65722222,18.5,53.91666667,16.39,49.0,8.63,755.9,90.0,11.66666667,42.0,7.03,13.79063104,13.79063104
40,0,19.15,39.9,17.89,40.425,19.0,39.59,18.2,37.345,16.5,55.5,-0.311111111,94.11333333,18.88722222,32.145,19.54375,40.325625,16.79,38.29,1.38,757.2166667,58.83333333,1.0,26.16666667,-5.83,21.05921723,21.05921723
40,0,19.29,37.7,17.16666667,39.96666667,20.1,37.4,17.7,37.1725,18.2,55.26,3.345,76.4,18.29,32.16333333,20.79,42.43333333,18.0,40.03,3.35,744.8,93.0,5.5,40.0,2.3,3.655088227,3.655088227
40,0,19.29,46.9,18.5,46.73,19.79,45.29,18.2,48.0,17.39,54.09,9.6,99.9,17.6,45.21,17.6,51.18777778,17.0,49.0,9.8,755.25,94.16666667,7.833333333,61.5,8.85,39.3157937,39.3157937
40,0,19.5,37.02666667,16.7,40.26666667,19.89,37.2,18.79,34.03,17.5,43.7,6.56,45.9,17.89,30.73,19.0,37.56,17.7,37.5,6.48,744.3,60.66666667,9.0,40.0,-0.617,2.838425664,2.838425664
40,0,19.6,41.2,18.2,41.59,19.76,40.7,19.1,38.03,17.79,57.29,-1.643333333,94.39722222,19.1,35.5,19.89,43.2,17.29,38.32666667,-1.93,758.7333333,78.0,3.0,40.0,-5.37,7.415982161,7.415982161
40,0,19.79,45.09,19.0,44.59,20.39,44.0,18.76,46.09,17.5,52.53,9.39,82.06,17.65,42.145,18.17777778,48.59,17.2,47.7,9.85,759.95,74.0,9.0,40.0,5.4,7.211455679,7.211455679
40,0,19.89,35.76,17.73,37.7,20.05714286,37.88428571,18.0,35.09,18.29,40.06428571,-1.0,83.79666667,18.29,30.0,21.06666667,40.96666667,17.89,39.79,-0.8,754.6,84.5,3.5,65.0,-3.15,32.0521357,32.0521357
40,0,19.89,45.5,19.2,45.09,20.5,44.4,19.1,46.79,17.5,52.92222222,11.26333333,95.32666667,17.5,43.5,18.10555556,50.0,17.1,48.7,10.4,761.7666667,83.16666667,7.833333333,25.83333333,7.65,18.3075789,18.3075789
40,0,20.1,42.7,19.2,42.29,20.89,44.5,17.79,43.7,17.6,54.43333333,3.79,99.3,17.06111111,39.96111111,19.79,53.5,16.89,49.96666667,4.3,754.3,95.0,4.0,24.0,3.6,43.04397247,43.04397247
40,0,20.2,34.29,17.29,37.4,22.2,35.03,19.6,32.79,18.7,41.4,3.7,36.22333333,19.13333333,28.6,21.39,40.2,18.79,38.73,4.81,754.575,74.08333333,5.083333333,40.0,0.525,39.50463041,39.50463041
40,0,20.2,39.9,18.6,41.29,20.79,39.0,18.79,38.9,18.7,44.29,7.4,74.89666667,18.5,35.09,20.39,48.6725,18.2,42.5,7.4,746.9666667,80.33333333,7.0,36.33333333,4.23,12.26410937,12.26410937
40,0,20.39,34.59666667,19.5,34.29,19.73,34.66333333,20.7,33.56,18.0,61.36,8.756666667,31.8,20.46333333,30.13333333,21.5725,35.8975,18.39,39.59,8.8,765.0,56.5,4.0,41.5,0.55,18.27652496,18.27652496
40,0,20.39,35.2,16.79,39.79,20.2,37.0,19.39,34.36333333,18.1,49.09,-1.133333333,69.23,20.6,33.59,22.6,39.2,18.96333333,40.29,-1.27,768.4666667,93.0,1.333333333,34.83333333,-2.27,12.33593244,12.33593244
40,0,20.6,35.56,18.0,37.29,20.89,35.93333333,19.89,33.79,18.42666667,40.03,-2.723333333,73.93,19.6,28.79,21.42666667,41.12666667,18.29,38.845,-3.0,762.2,97.0,2.0,33.0,-3.4,22.28066896,22.28066896
40,0,20.6,36.79,18.79,37.12666667,20.5,37.26,19.5,35.2,19.02857143,61.65285714,1.7,63.565,18.79,35.23857143,20.39,44.69,17.7,39.595,2.2,750.5166667,77.33333333,3.833333333,22.83333333,-1.35,41.5563132,41.5563132
40,0,20.6,38.09,18.26,39.76,20.945,40.2,20.0,37.82666667,18.29,47.82666667,-2.9,81.16333333,18.89,32.59,21.1,42.5,18.0,41.0,-2.6,769.9,90.0,1.0,65.0,-4.0,35.28865288,35.28865288
40,0,20.76,35.9,19.0,36.46666667,20.1,37.77714286,18.5,36.5,17.1,45.378,1.29,81.26333333,17.5,31.6,20.1,43.478,17.5,39.5,0.367,758.4333333,99.0,1.333333333,17.33333333,0.233,45.03744751,45.03744751
40,0,20.79,36.26,19.35666667,36.16333333,21.1,36.29,19.79,34.36333333,18.14,44.09,8.99,34.43,18.76428571,28.5,19.7,35.83333333,18.0,38.0,5.73,752.4666667,48.33333333,2.0,40.0,-4.37,47.02410734,47.02410734
40,0,20.79,36.29,17.29,40.4,22.2,36.16333333,20.2,33.0,18.39,45.0,-0.1,55.42333333,19.73,28.0,22.2,40.12666667,19.6,39.4,-0.6,765.9,88.0,2.0,62.0,-2.3,33.06195262,33.06195262
40,0,20.89,34.46666667,21.6,32.96666667,21.32333333,34.29,21.53333333,32.82666667,18.39,40.86333333,7.126666667,28.23333333,19.79,26.1,21.53333333,34.33333333,19.79,38.29,7.55,766.4,60.0,4.0,43.5,0.05,40.27421753,40.27421753
40,0,20.89,45.66666667,20.23,44.29,20.13333333,45.5,21.82333333,46.22666667,18.92666667,50.09,4.726666667,91.59333333,17.79,45.82666667,19.29,53.96,16.89,46.43333333,5.17,738.0333333,92.0,5.333333333,40.0,3.97,21.90485536,21.90485536
40,0,21.0,35.2,18.5,36.7,20.6,37.86333333,19.23,34.93333333,18.79,52.56,-4.156666667,78.66666667,19.2,29.29,21.5,42.5,18.2,39.66333333,-3.07,766.3666667,87.66666667,1.333333333,20.16666667,-4.9,11.67166599,11.67166599
40,0,21.0,35.59,19.79,34.9,21.16666667,35.83333333,20.39,33.09,18.0,45.7,7.19,25.46666667,21.1,26.478,22.6,34.12666667,18.2,39.79,6.05,751.25,50.0,6.5,34.5,-3.7,43.41557239,43.41557239
40,0,21.0,41.43333333,18.96333333,44.5,22.5,38.29,20.7,39.09,20.73,73.95666667,7.407708333,42.69979167,20.89,35.83,21.2,38.79,21.63333333,38.4,5.3,752.5,86.0,6.0,29.0,3.1,11.74940148,11.74940148
40,0,21.0,43.4,19.7,44.29,21.89,42.09,20.03333333,44.53,18.1,54.16857143,10.19,92.5,18.2,41.7,20.89,55.4,18.1,46.2,10.1,756.2666667,94.66666667,8.0,44.0,9.33,38.11237245,38.11237245
40,0,21.1,43.93333333,20.26,43.66333333,21.7,44.0,19.89,43.79,19.0,63.10222222,7.56,95.59,18.89,39.59,21.6,53.59944444,19.1,48.5,7.9,738.7,91.0,7.0,40.0,6.5,3.992772044,3.992772044
40,0,21.26,40.76,19.6,40.0,20.2,39.7,20.7225,39.09,19.0,63.15666667,-4.877777778,87.80444444,20.13333333,37.29,21.29,46.1,17.6,39.32666667,-3.77,762.6666667,88.0,2.0,24.66666667,-5.47,7.880104159,7.880104159
40,0,21.39,36.45714286,20.0,36.59,20.42666667,37.43333333,21.46333333,34.36333333,17.89,44.7,7.475,54.77,20.39,29.58,21.62,36.0,18.61428571,41.41428571,7.78,748.85,65.0,4.833333333,40.0,1.58,31.86692207,31.86692207
40,0,21.39,45.0,20.7,44.26,22.1,45.09,18.89,45.5,19.0,59.52,6.726666667,90.62666667,18.82333333,41.26,21.42055556,53.94277778,19.2,50.7,7.0,743.1,89.33333333,4.666666667,40.0,5.33,1.411856094,1.411856094
40,0,21.5,35.75666667,18.2,39.4,23.46333333,35.76,21.5,32.812,20.56666667,46.5,3.53,51.86,21.6,33.656,22.92666667,40.59,20.5,39.66333333,2.75,757.9333333,94.5,1.166666667,37.16666667,1.88,22.73693318,22.73693318
40,0,21.5,39.2,18.96333333,42.59,22.6,38.29,20.79,38.4,19.96333333,48.0,6.726666667,51.8,21.29,37.2,21.89,40.12666667,20.6,42.29,5.9,754.0,91.66666667,3.0,32.0,4.67,43.18308395,43.18308395
40,0,21.5,41.86333333,18.89,44.29,22.79,39.425,21.16666667,39.59,20.6,54.52666667,6.42,47.689,21.0,37.36333333,22.5,38.0225,20.5,40.72333333,7.27,751.7666667,79.0,5.666666667,28.33333333,3.83,11.15050307,11.15050307
40,0,21.5,42.7,20.79,41.59,23.03333333,42.93333333,20.2,42.7,20.1,46.58555556,6.0,77.76,19.0,38.0,21.5,50.02,19.1,47.09,6.4,741.2333333,80.66666667,7.5,26.83333333,3.22,3.534402442,3.534402442
40,0,21.79,37.4,19.2,39.9,22.29,37.29,21.29,36.5,19.2,48.12666667,6.0,51.19666667,19.79,37.2,22.1,44.03,19.2225,39.8975,5.5,758.95,86.66666667,2.0,56.66666667,3.43,34.68125534,34.68125534
40,0,21.79,42.56,19.4725,45.145,23.0,39.7,20.89,39.0,20.5,49.816,7.933333333,37.39666667,21.29,35.674,24.15,41.995,20.29,39.5,7.95,753.15,83.0,1.0,27.0,5.2,3.286144917,3.286144917
40,0,21.84,41.045,18.79,46.46666667,24.13333333,39.29,20.7,40.79,20.6,50.46666667,7.5225,61.2,21.29,35.9,22.2,39.4,20.89,45.79,6.63,753.7666667,94.0,4.666666667,22.33333333,5.67,42.51297911,42.51297911
40,0,21.89,46.09,21.0,45.79,23.2,46.29,20.1,49.2,19.735,58.29,9.3225,99.9,18.82333333,45.95,20.7,56.37277778,18.29,52.7,9.43,758.3,90.66666667,6.0,48.33333333,8.0,31.17382507,31.17382507
40,0,22.0,43.73,21.29,43.59,22.0,44.9,19.06666667,44.66333333,19.15,60.98333333,10.69,64.35666667,18.79,40.29,21.89,53.02722222,19.1,49.62666667,10.2,741.0,73.66666667,8.0,36.33333333,5.67,27.774783,27.774783
40,0,22.1,34.7,19.7,36.43333333,22.7,36.2,22.39,32.92857143,20.29,51.03,6.59,18.4,21.67142857,33.09,22.32333333,41.4,20.2,38.0,7.7,764.5,67.0,4.0,40.0,1.9,15.28886972,15.28886972
40,0,22.2,41.5,19.66666667,44.2,24.39,39.7,22.7,38.2,21.0,53.9,6.333333333,49.93333333,21.5,34.79,23.1,46.82142857,21.0,42.43333333,7.6,751.3,85.33333333,2.0,40.0,5.25,20.32646775,20.32646775
40,0,22.29,39.09,19.79,41.66333333,22.7,38.5,21.0,39.86333333,20.1,49.2,6.763333333,57.59666667,20.6,34.29,23.7,45.9,20.29,40.76,6.4,754.25,95.5,1.0,33.5,5.7,13.29709202,13.29709202
40,0,22.39,38.9,19.29,43.93333333,23.29,39.4,19.7,40.29,20.0,50.09,5.59,70.62666667,21.0,40.43333333,22.79,47.5,20.1,44.0,6.3,750.5,89.0,6.0,40.0,4.6,19.47518288,19.47518288
40,0,22.39,39.4,21.56666667,38.59,22.7,38.5,21.5,37.9,20.29,52.16333333,12.22666667,7.393333333,22.2,32.62666667,22.56666667,36.93333333,20.82333333,40.82666667,10.4,752.6,59.5,6.0,34.5,2.8,12.17398929,12.17398929
40,0,22.39,40.82666667,19.2,45.9,24.0,38.7,21.0,40.9,20.79,52.7,5.366666667,56.56,21.5,35.59,22.85666667,40.66333333,20.89,44.7,6.97,754.3,92.66666667,3.0,24.0,5.87,1.559587626,1.559587626
40,0,22.7,41.29,20.96333333,42.62666667,23.39,39.7,22.6,39.5,20.82333333,55.63333333,11.83,34.23333333,21.29,36.4,23.96857143,47.22571429,20.7,42.93333333,12.9,751.15,72.0,3.0,40.0,8.0,43.15592796,43.15592796
40,0,22.76,39.59,20.29,42.29,24.272,36.9,22.56666667,37.76,19.5,42.36857143,7.874,47.88,23.5,36.75142857,23.7,40.536,22.7,41.678,7.83,758.7833333,95.0,2.166666667,41.66666667,7.13,23.17177771,23.17177771
40,10,19.2,38.45,17.5,40.32666667,20.6,37.7,17.7,38.53,17.0,45.21285714,6.366666667,91.33333333,17.79,33.86333333,19.5,45.9,17.63333333,42.46333333,6.6,754.0,93.0,10.0,40.0,5.5,34.41034136,34.41034136
40,10,20.1,37.9,17.7,39.9,20.79,40.29,19.29,37.59,18.0,48.29,-3.7,81.93,18.6,32.59,20.82333333,42.12666667,17.89,41.5,-3.07,770.8666667,94.66666667,0.666666667,46.0,-3.77,31.10268578,31.10268578
40,10,20.2,39.36333333,18.2,40.66333333,21.16666667,38.72333333,20.16666667,36.43333333,18.7,43.67,1.2,83.3,19.2,37.96,20.5,44.16333333,17.96333333,41.79,1.0,754.9666667,95.66666667,1.0,39.33333333,0.367,1.075460948,1.075460948
40,10,20.66666667,36.4,17.1,40.2,21.7,34.5,19.89,32.16333333,18.39,43.96666667,-1.23,59.36333333,19.5,26.7,21.79,37.4,19.56666667,38.43,-0.1,766.6,91.0,2.0,61.0,-1.4,30.7668571,30.7668571
