Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
7,M,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1
8,M,0.52,0.4,0.12,0.58,0.234,0.1315,0.185
8,M,0.475,0.355,0.12,0.48,0.234,0.1015,0.135
13,F,0.595,0.495,0.185,1.285,0.416,0.224,0.485
10,F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
6,I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045
13,M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275
8,F,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
11,M,0.57,0.48,0.175,1.185,0.474,0.261,0.38
13,F,0.605,0.45,0.195,1.098,0.481,0.2895,0.315
15,F,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28
9,M,0.595,0.475,0.14,0.944,0.3625,0.189,0.315
10,F,0.6,0.47,0.15,0.922,0.363,0.194,0.305
11,F,0.555,0.425,0.14,0.788,0.282,0.1595,0.285
14,F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345
9,F,0.575,0.445,0.14,0.941,0.3845,0.252,0.285
12,M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675
16,F,0.52,0.425,0.165,0.9885,0.396,0.225,0.32
21,M,0.595,0.475,0.16,1.3175,0.408,0.234,0.58
14,M,0.58,0.45,0.14,1.013,0.38,0.216,0.36
13,M,0.625,0.465,0.14,1.195,0.4825,0.205,0.4
10,M,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26
12,F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33
15,M,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255
12,M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26
13,M,0.595,0.465,0.175,1.115,0.4015,0.254,0.39
10,F,0.625,0.495,0.165,1.262,0.507,0.318,0.39
14,M,0.665,0.535,0.195,1.606,0.5755,0.388,0.48
9,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25
8,M,0.47,0.375,0.13,0.523,0.214,0.132,0.145
7,M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165
10,F,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155
15,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255
15,M,0.53,0.435,0.16,0.883,0.316,0.164,0.335
10,M,0.53,0.415,0.14,0.724,0.3105,0.1675,0.205
12,M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345
12,F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235
11,F,0.545,0.43,0.165,0.802,0.2935,0.183,0.28
10,F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22
9,F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2
9,F,0.435,0.395,0.105,0.3635,0.136,0.098,0.13
9,M,0.465,0.36,0.105,0.431,0.172,0.107,0.175
9,I,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
9,M,0.425,0.35,0.105,0.393,0.13,0.063,0.165
11,F,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21
11,F,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22
10,M,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165
8,M,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085
9,F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14
14,F,0.515,0.425,0.14,0.766,0.304,0.1725,0.255
6,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07
6,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07
5,I,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
6,I,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07
8,I,0.385,0.29,0.085,0.2505,0.112,0.061,0.08
19,M,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54
18,M,0.71,0.54,0.165,1.959,0.7665,0.261,0.78
17,M,0.595,0.48,0.165,1.262,0.4835,0.283,0.41
9,F,0.44,0.35,0.125,0.4035,0.175,0.063,0.129
7,F,0.325,0.26,0.09,0.1915,0.085,0.036,0.062
7,I,0.35,0.26,0.095,0.211,0.086,0.056,0.068
8,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
7,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048
9,M,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063
9,F,0.405,0.325,0.11,0.3555,0.151,0.063,0.117
9,M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925
10,F,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475
10,F,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665
16,M,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465
11,M,0.56,0.455,0.155,0.797,0.34,0.19,0.2425
10,M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17
10,F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174
10,M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565
9,I,0.28,0.205,0.08,0.127,0.052,0.039,0.042
4,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01
15,M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325
10,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45
10,F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355
12,F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31
10,M,0.515,0.405,0.13,0.722,0.32,0.131,0.21
13,F,0.575,0.46,0.19,0.994,0.392,0.2425,0.34
16,M,0.645,0.485,0.215,1.514,0.546,0.2615,0.635
13,F,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285
13,F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28
12,M,0.61,0.485,0.175,1.2445,0.544,0.297,0.345
18,F,0.725,0.56,0.21,2.141,0.65,0.398,1.005
16,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815
20,F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85
20,F,0.68,0.57,0.205,1.842,0.625,0.408,0.65
14,M,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76
7,F,0.53,0.395,0.145,0.775,0.308,0.169,0.255
8,M,0.525,0.435,0.155,1.065,0.486,0.233,0.285
8,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22
5,I,0.235,0.16,0.04,0.048,0.0185,0.018,0.015
5,I,0.315,0.21,0.06,0.125,0.06,0.0375,0.035
4,I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015
14,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295
21,M,0.64,0.51,0.175,1.368,0.515,0.266,0.57
10,F,0.56,0.45,0.16,1.0235,0.429,0.268,0.3
10,F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325
10,M,0.585,0.46,0.185,0.922,0.3635,0.213,0.285
9,F,0.44,0.34,0.14,0.482,0.186,0.1085,0.16
3,I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003
9,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07
13,F,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295
6,I,0.295,0.215,0.085,0.128,0.049,0.034,0.04
11,M,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355
8,I,0.375,0.305,0.115,0.2715,0.092,0.074,0.09
20,M,0.7,0.58,0.205,2.13,0.7415,0.49,0.58
16,F,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295
15,M,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385
9,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135
14,M,0.49,0.42,0.125,0.609,0.239,0.1435,0.22
20,M,0.6,0.47,0.155,1.036,0.4375,0.196,0.325
7,I,0.36,0.275,0.095,0.217,0.084,0.0435,0.09
13,M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25
6,I,0.24,0.185,0.07,0.0715,0.026,0.018,0.025
12,F,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245
15,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315
3,M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01
20,I,0.53,0.42,0.185,0.752,0.299,0.156,0.205
20,F,0.59,0.455,0.155,1.066,0.382,0.2275,0.415
10,I,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26
11,F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365
10,I,0.52,0.425,0.17,0.6805,0.28,0.174,0.195
17,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17
16,F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42
9,M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085
11,M,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275
14,M,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32
7,I,0.37,0.275,0.1,0.22,0.094,0.045,0.065
17,M,0.655,0.58,0.205,2.0805,0.959,0.3415,0.601
11,F,0.695,0.56,0.22,1.834,0.8455,0.422,0.455
6,I,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037
5,I,0.305,0.22,0.07,0.141,0.062,0.031,0.037
6,I,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145
7,I,0.51,0.375,0.1,0.5785,0.238,0.1225,0.175
11,M,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17
8,F,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205
9,F,0.575,0.46,0.16,1.103,0.538,0.221,0.249
11,M,0.645,0.5,0.175,1.3385,0.633,0.299,0.349
12,F,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553
6,I,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142
9,M,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185
9,F,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645
9,M,0.58,0.455,0.195,1.859,0.945,0.426,0.441
10,M,0.695,0.56,0.185,1.74,0.885,0.3715,0.4375
6,I,0.34,0.25,0.09,0.179,0.0775,0.033,0.055
7,I,0.37,0.29,0.09,0.2445,0.089,0.0655,0.075
6,I,0.375,0.275,0.09,0.218,0.093,0.0405,0.0755
5,I,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655
10,I,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18
9,I,0.52,0.395,0.125,0.663,0.3005,0.131,0.1905
9,M,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194
9,I,0.555,0.43,0.14,0.7665,0.341,0.165,0.23
10,M,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955
10,M,0.59,0.455,0.155,0.8855,0.388,0.188,0.275
12,F,0.595,0.465,0.155,1.026,0.4645,0.112,0.305
11,M,0.6,0.46,0.155,0.9595,0.4455,0.189,0.295
12,F,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275
10,M,0.61,0.46,0.16,1.0,0.494,0.197,0.275
12,M,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355
9,F,0.625,0.515,0.16,1.264,0.5715,0.326,0.321
9,F,0.635,0.495,0.175,1.211,0.707,0.2725,0.323
5,I,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053
7,I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17
8,M,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735
10,M,0.67,0.5,0.19,1.519,0.616,0.388,0.415
8,I,0.36,0.27,0.095,0.2,0.073,0.056,0.061
8,I,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105
9,I,0.525,0.39,0.12,0.664,0.3115,0.147,0.178
9,I,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295
12,I,0.62,0.485,0.18,1.154,0.4935,0.256,0.315
10,F,0.625,0.485,0.175,1.362,0.6765,0.2615,0.3705
10,F,0.645,0.51,0.19,1.363,0.573,0.362,0.36
11,M,0.67,0.52,0.165,1.39,0.711,0.2865,0.3
10,F,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965
7,F,0.72,0.525,0.18,1.445,0.631,0.3215,0.435
6,I,0.455,0.335,0.105,0.422,0.229,0.0865,0.1
9,I,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695
10,I,0.545,0.425,0.14,0.8145,0.305,0.231,0.244
11,F,0.6,0.465,0.16,1.133,0.466,0.2885,0.298
11,M,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285
15,M,0.62,0.495,0.195,1.5145,0.579,0.346,0.5195
11,F,0.625,0.445,0.16,1.09,0.46,0.2965,0.304
9,M,0.63,0.49,0.155,1.2525,0.63,0.246,0.289
10,F,0.64,0.48,0.145,1.1145,0.508,0.24,0.34
6,I,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03
8,M,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175
11,F,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165
20,F,0.57,0.45,0.17,1.098,0.414,0.187,0.405
6,I,0.32,0.235,0.08,0.1485,0.064,0.031,0.045
8,F,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2
17,M,0.58,0.465,0.175,1.035,0.401,0.1865,0.385
12,F,0.505,0.39,0.175,0.692,0.267,0.15,0.215
9,F,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295
15,F,0.56,0.435,0.185,1.106,0.422,0.2435,0.33
14,M,0.65,0.495,0.18,1.793,0.8005,0.339,0.53
10,M,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32
15,F,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205
10,I,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095
6,I,0.17,0.125,0.055,0.0235,0.009,0.0055,0.008
8,I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105
10,I,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215
15,I,0.655,0.515,0.145,1.25,0.5265,0.283,0.315
10,M,0.54,0.415,0.17,0.879,0.339,0.208,0.255
9,M,0.475,0.355,0.125,0.4625,0.186,0.107,0.145
10,F,0.42,0.33,0.125,0.463,0.186,0.11,0.145
14,M,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385
14,F,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115
10,F,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205
9,F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07
9,M,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335
9,F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288
7,I,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095
11,F,0.635,0.495,0.195,1.297,0.556,0.2985,0.37
8,F,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185
9,F,0.645,0.52,0.18,1.285,0.5775,0.352,0.317
11,M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285
10,F,0.525,0.415,0.15,0.7055,0.329,0.147,0.199
9,I,0.55,0.42,0.155,0.912,0.495,0.1805,0.205
8,F,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785
11,M,0.64,0.505,0.155,1.1955,0.5565,0.211,0.346
10,F,0.62,0.48,0.17,1.1045,0.535,0.25,0.287
12,F,0.72,0.565,0.17,1.613,0.723,0.3255,0.4945
8,I,0.47,0.385,0.13,0.587,0.264,0.117,0.174
10,M,0.595,0.47,0.155,1.2015,0.492,0.3865,0.265
9,I,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253
11,I,0.61,0.425,0.155,1.0485,0.507,0.1955,0.274
9,M,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975
12,F,0.75,0.615,0.205,2.2635,0.821,0.423,0.726
8,I,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245
11,I,0.62,0.475,0.16,0.907,0.371,0.167,0.3075
4,I,0.225,0.17,0.05,0.0515,0.019,0.012,0.017
11,I,0.335,0.26,0.09,0.1835,0.078,0.024,0.065
4,I,0.2,0.15,0.04,0.046,0.021,0.007,0.0065
9,F,0.55,0.44,0.125,0.765,0.33,0.2125,0.245
7,M,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24
18,M,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39
9,F,0.45,0.325,0.135,0.438,0.1805,0.1165,0.11
5,M,0.28,0.21,0.065,0.0905,0.035,0.02,0.03
12,M,0.455,0.345,0.125,0.44,0.169,0.1065,0.135
10,M,0.64,0.51,0.17,1.3715,0.567,0.307,0.409
6,I,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075
10,F,0.625,0.47,0.17,1.255,0.525,0.2415,0.405
3,I,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014
9,I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19
9,I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975
9,F,0.585,0.46,0.165,1.058,0.486,0.25,0.294
9,F,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315
9,I,0.575,0.45,0.145,0.872,0.4675,0.18,0.217
9,F,0.675,0.53,0.195,1.4985,0.62,0.375,0.425
10,F,0.705,0.53,0.17,1.564,0.612,0.394,0.44
5,I,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465
10,I,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255
9,F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311
10,F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095
10,M,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345
12,F,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407
12,F,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516
6,I,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091
8,I,0.435,0.375,0.11,0.4155,0.17,0.076,0.145
8,I,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435
8,I,0.51,0.395,0.105,0.5525,0.234,0.127,0.165
9,I,0.515,0.39,0.12,0.565,0.235,0.135,0.179
9,M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595
10,I,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22
9,M,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695
9,F,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245
10,I,0.575,0.45,0.145,0.795,0.364,0.1505,0.26
10,M,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314
10,M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33
9,M,0.625,0.495,0.155,1.177,0.5055,0.278,0.345
11,F,0.65,0.495,0.175,1.227,0.528,0.258,0.37
13,F,0.655,0.52,0.175,1.472,0.6275,0.27,0.45
12,M,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512
11,F,0.675,0.54,0.21,1.593,0.686,0.318,0.45
13,M,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295
6,I,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05
7,I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355
9,M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975
8,I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1
6,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21
8,M,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395
7,M,0.62,0.46,0.17,1.127,0.535,0.2635,0.296
11,M,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945
10,F,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575
11,M,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285
12,F,0.71,0.555,0.17,1.47,0.5375,0.38,0.431
14,M,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235
10,F,0.545,0.42,0.175,0.754,0.256,0.1775,0.275
4,I,0.17,0.105,0.035,0.034,0.012,0.0085,0.005
9,F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32
11,M,0.455,0.35,0.105,0.416,0.1625,0.097,0.145
9,M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159
6,M,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025
9,F,0.57,0.44,0.19,1.018,0.447,0.207,0.265
14,F,0.55,0.465,0.15,1.082,0.3575,0.194,0.19
14,F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49
10,F,0.525,0.43,0.165,0.717,0.289,0.1745,0.195
15,M,0.545,0.44,0.165,0.744,0.2875,0.204,0.25
5,I,0.33,0.25,0.075,0.1405,0.056,0.035,0.05
16,M,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365
10,M,0.45,0.355,0.115,0.478,0.18,0.1185,0.155
15,F,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295
15,F,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495
16,M,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185
17,F,0.615,0.5,0.165,1.1765,0.488,0.244,0.345
10,F,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275
16,M,0.635,0.48,0.235,1.064,0.413,0.228,0.36
10,F,0.455,0.375,0.125,0.458,0.1985,0.111,0.12
10,I,0.355,0.27,0.1,0.216,0.083,0.037,0.075
18,F,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345
11,I,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275
10,I,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253
21,F,0.67,0.535,0.185,1.597,0.6275,0.35,0.47
15,F,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355
14,M,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4
20,M,0.55,0.44,0.16,0.991,0.348,0.168,0.375
13,F,0.53,0.425,0.13,0.717,0.2115,0.166,0.255
8,I,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184
9,I,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775
12,F,0.515,0.395,0.14,0.686,0.281,0.1255,0.22
9,F,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345
6,I,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035
6,I,0.295,0.22,0.065,0.1295,0.052,0.028,0.035
6,I,0.315,0.23,0.07,0.164,0.0625,0.04,0.045
6,I,0.385,0.285,0.09,0.248,0.0935,0.066,0.07
8,M,0.415,0.315,0.12,0.4015,0.199,0.087,0.097
8,I,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105
7,I,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405
7,I,0.475,0.35,0.12,0.4905,0.2035,0.13,0.135
6,M,0.495,0.375,0.115,0.6245,0.282,0.143,0.155
6,F,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225
10,M,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33
11,M,0.63,0.48,0.185,1.21,0.53,0.2555,0.322
8,M,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445
9,M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725
10,M,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755
6,I,0.36,0.27,0.09,0.2075,0.098,0.039,0.062
6,I,0.375,0.28,0.08,0.2235,0.115,0.043,0.055
9,M,0.615,0.53,0.17,1.12,0.5775,0.2095,0.286
8,M,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323
10,M,0.625,0.48,0.175,1.065,0.4865,0.259,0.285
6,I,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505
7,I,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605
6,I,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655
7,I,0.435,0.325,0.1,0.366,0.174,0.0725,0.109
8,I,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075
11,I,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182
8,I,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985
12,F,0.575,0.45,0.12,0.9585,0.447,0.169,0.275
8,F,0.58,0.46,0.135,0.926,0.4025,0.208,0.275
11,M,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28
9,M,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355
8,M,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415
10,M,0.62,0.465,0.145,0.911,0.375,0.2145,0.278
9,M,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3
11,F,0.63,0.515,0.16,1.336,0.553,0.3205,0.35
9,F,0.64,0.49,0.18,1.36,0.653,0.347,0.305
7,I,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085
8,I,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185
9,I,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19
8,M,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216
