Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
120,10,21.0,45.59,20.39,44.26,20.1,45.59,21.59666667,47.4,19.0,50.03,5.0,91.43333333,17.79,45.73,19.23,52.9,16.89,46.2,5.13,737.7666667,92.0,5.666666667,40.0,3.93,23.88098111,23.88098111
40,0,20.89,45.66666667,20.23,44.29,20.13333333,45.5,21.82333333,46.22666667,18.92666667,50.09,4.726666667,91.59333333,17.79,45.82666667,19.29,53.96,16.89,46.43333333,5.17,738.0333333,92.0,5.333333333,40.0,3.97,21.90485536,21.90485536
40,0,20.79,46.2,20.2,44.46666667,20.16666667,45.5,21.53333333,45.93333333,18.89,50.1725,4.333333333,91.76,17.79,46.0,19.2225,54.7225,16.89,46.82666667,5.2,738.3,92.0,5.0,40.0,4.0,3.533952357,3.533952357
50,0,20.7,46.26,20.1,44.59,20.13333333,45.4,21.23,45.9,18.79,50.09,4.156666667,92.56666667,17.89,46.0,19.2,54.96666667,17.0,47.23,5.07,738.5,92.0,4.666666667,40.0,3.87,15.81358536,15.81358536
50,0,20.7,46.2,20.0,44.43333333,20.2,45.5,21.06666667,45.9,18.79,50.09,4.333333333,93.53,17.89,46.06,19.2,54.9,17.0,47.36333333,5.0,738.6,92.0,4.5,40.0,3.8,25.93171316,25.93171316
40,0,20.6,46.2,20.0,44.5,20.2,45.5,20.92666667,45.9,18.79,50.09,4.333333333,93.32333333,17.89,46.09,19.2,54.86333333,17.0,47.53,4.93,738.7,92.0,4.333333333,40.0,3.73,33.10025382,33.10025382
40,0,20.23,46.5,19.6,44.59,20.29,45.5,20.0,46.4,18.5,50.0,4.726666667,94.86666667,17.89,45.73,19.1,54.5,17.03333333,48.76666667,4.93,739.7,92.33333333,5.666666667,40.0,3.73,4.212345718,4.212345718
40,0,20.2,46.56,19.56666667,44.7,20.29,45.56,19.85666667,46.46666667,18.5,50.0,4.8,94.49333333,17.89,45.7,19.1,54.4,17.1,49.045,4.97,739.8,91.66666667,5.333333333,40.0,3.67,16.95364689,16.95364689
40,0,20.0,46.29,19.39,44.79,20.39,45.59,19.6,46.62666667,18.39,49.9,4.833333333,94.72666667,17.89,45.62666667,19.06666667,54.0,17.1,49.56,4.93,740.1666667,93.66666667,4.333333333,40.0,3.93,43.21697353,43.21697353
50,0,19.92666667,46.23,19.29,44.9,20.32333333,45.59,19.5,46.7,18.39,49.9,4.9,95.53,17.89,45.72333333,19.03333333,53.82666667,17.1,49.7,4.9,740.3,95.0,4.0,40.0,4.1,38.86603494,38.86603494
140,20,19.79,48.66666667,19.1,45.0,20.2,45.29,19.16666667,45.9,18.1,51.96666667,5.06,96.15666667,17.79,44.32666667,18.79,51.96333333,17.1,48.63333333,5.1,741.8,91.0,5.0,40.0,3.8,11.98147075,11.98147075
110,30,19.79,48.53333333,19.06666667,45.06,20.13333333,45.29,19.2,45.76,18.1,52.12666667,5.09,96.02666667,17.85666667,44.66,18.79,51.63333333,17.1,48.36,5.05,741.8833333,91.0,5.0,40.0,3.73,2.946718864,2.946718864
90,10,19.89,50.0,19.02222222,45.04444444,20.15,45.245,19.2,45.62666667,18.03333333,52.2,5.09,95.76,18.0,45.06333333,18.79,51.395,17.1,48.02666667,5.0,741.9666667,91.0,5.0,40.0,3.67,32.11441293,32.11441293
60,0,19.89,47.63333333,19.0,45.09,20.1,45.2,19.1,45.36333333,18.0,52.56,4.466666667,94.19333333,17.89,43.56666667,18.7,50.645,17.03333333,47.26666667,4.85,742.2166667,91.0,5.0,40.0,3.47,39.86544129,39.86544129
30,0,19.79,46.06666667,19.0,44.645,20.1,45.16333333,19.03333333,44.76666667,17.89,52.03333333,4.09,95.0,17.79,42.23,18.6,49.82666667,17.03333333,46.39,5.05,742.55,91.0,5.0,34.5,3.65,30.24666451,30.24666451
40,0,19.76,45.86333333,18.96333333,44.56,20.03333333,44.96333333,19.0,44.66333333,18.0,50.9,4.123333333,95.39666667,17.7,41.96666667,18.6,49.66333333,17.0,46.16333333,5.13,742.6333333,91.0,5.0,32.66666667,3.73,32.7361964,32.7361964
260,0,19.7,45.66333333,18.89,44.29,20.0,44.9,19.1,44.69333333,18.0,49.93,4.463333333,96.26,17.7,41.66333333,18.6,49.46666667,17.0,45.86333333,5.3,742.8,91.0,5.0,29.0,3.9,13.51300729,13.51300729
500,0,19.7,45.59,18.89,44.23,19.89,44.9,19.16666667,45.02666667,18.0,49.65666667,4.73,96.46666667,17.7,41.59,18.53333333,49.4,17.0,45.73,5.48,742.8833333,90.16666667,5.0,30.83333333,3.95,49.63420306,49.63420306
50,0,19.89,46.76666667,19.03333333,44.5,20.0,44.79,20.13333333,44.7,18.03333333,49.32666667,5.53,96.19,17.7,41.2,18.5,49.0,17.05,45.245,6.4,743.3,86.0,5.0,40.0,4.2,46.20372349,46.20372349
60,0,20.0,46.22333333,19.1,44.4,19.945,44.79,20.13333333,44.46333333,18.1,49.12666667,5.966666667,94.56333333,17.79,40.7,18.5,48.46333333,17.1,45.2,6.7,743.4,83.5,6.0,34.0,4.1,36.58962559,36.58962559
60,0,20.0,45.96333333,19.1,44.29,19.89,44.76,20.1,44.16333333,18.1,49.09,6.245,93.745,17.85666667,40.62666667,18.5,48.19,17.1,45.12666667,6.8,743.4333333,82.66666667,6.333333333,32.0,4.07,17.8363456,17.8363456
190,0,20.03333333,45.5,19.2,44.12666667,19.96333333,44.7,20.03333333,43.69333333,18.06666667,49.0,6.59,85.46333333,17.9175,40.24,18.56666667,47.59,17.1,45.06,7.08,743.5,80.66666667,7.0,30.0,4.02,0.653878774,0.653878774
240,0,20.0,44.96333333,19.1,43.59555556,19.89,44.82666667,19.73,43.53,17.79,51.0,7.53,78.19,17.89,39.59,18.5,47.2825,17.1,44.32666667,7.17,743.5,80.33333333,7.666666667,40.0,3.97,37.74104723,37.74104723
60,0,20.0,44.26,19.1,43.29,19.89,44.9,19.7,43.4,17.79,51.0,7.433333333,76.46333333,18.18333333,39.09,18.5,46.86333333,17.1,44.2,6.97,743.6,79.33333333,7.0,40.0,3.57,11.43290714,11.43290714
200,0,20.0,44.06,19.03333333,43.23,19.945,44.9,19.6,43.12666667,17.79,51.0,6.9,77.63333333,18.06666667,39.06,18.5,47.0,17.1,44.0,6.93,743.7,77.66666667,6.0,40.0,3.23,28.74360991,28.74360991
50,0,20.0,44.09,19.0,43.12666667,19.89,44.82666667,19.5,43.0,17.7,51.0,6.966666667,79.49,17.9725,39.0,18.46333333,47.0,17.1,43.79,6.9,743.8,76.0,5.0,40.0,2.9,1.777028979,1.777028979
230,30,20.0,43.16,18.89,42.79666667,19.89,44.59,19.69333333,43.9,17.6,50.79,5.526666667,82.89333333,18.06666667,38.9,18.5,46.12666667,17.06666667,42.93,5.58,744.6166667,83.33333333,7.0,38.16666667,2.97,43.22724745,43.22724745
70,20,20.0,43.76,18.92666667,43.36333333,19.79,44.4,20.2,43.49,17.5,50.9,4.933333333,85.06333333,18.245,39.45,18.66666667,46.83333333,17.03333333,42.82666667,5.2,744.8,87.0,6.666666667,40.0,3.2,16.43886595,16.43886595
50,0,20.1,44.06,19.37,42.92,19.79,44.09,19.85666667,42.56,17.5,51.0,4.866666667,90.22666667,18.06666667,39.06,18.6,46.5,17.0,42.79,4.75,745.0333333,91.33333333,6.166666667,40.0,3.4,3.763787285,3.763787285
60,0,20.03333333,43.73,19.39,42.66333333,19.79,44.2,19.66666667,42.56,17.5,50.96666667,4.626666667,90.96333333,17.89,39.0,18.5,47.26,16.89,42.9,4.55,745.1666667,92.66666667,6.833333333,40.0,3.4,44.75470515,44.75470515
50,0,20.0,43.145,19.29,42.45,19.79,44.29,19.5,42.5,17.5,50.79,4.59,93.19,17.79,38.9,18.39,47.4,16.89,42.845,4.6,745.55,92.0,6.5,40.0,3.4,20.65621048,20.65621048
50,0,19.92666667,43.0,19.2,42.4,19.79,44.29,19.46333333,42.46666667,17.39,50.59,4.366666667,92.93333333,17.79,39.0,18.39,47.4,16.89,42.9,4.67,745.7833333,91.33333333,6.166666667,40.0,3.4,16.77437458,16.77437458
60,0,19.89,42.86333333,19.2,42.32666667,19.79,44.29,19.39,42.4,17.39,50.53,4.263333333,93.36666667,17.73,39.0,18.39,47.4,16.89,42.9,4.7,745.9,91.0,6.0,40.0,3.4,36.18629733,36.18629733
30,20,19.79,42.59,19.04444444,42.24,19.73,44.09,19.29,42.5,17.39,50.4,4.623333333,94.4,17.625,38.925,18.29,47.29,16.79,42.79,5.1,746.1,89.0,6.666666667,32.66666667,3.47,42.80658324,42.80658324
40,0,19.76,42.76,19.0,41.88666667,19.7,44.06,19.29,42.73,17.39,50.29,4.833333333,94.39666667,17.78,39.68944444,18.36272727,47.70545455,16.89,43.19666667,5.3,746.2,88.0,7.0,29.0,3.5,19.02469428,19.02469428
40,0,19.6,43.0,18.89,42.645,19.79,44.5,19.13333333,43.4,17.35666667,50.79,5.366666667,90.8,17.84625,41.44125,18.63333333,50.39,17.0,45.7,5.5,746.6,84.0,6.0,40.0,2.9,14.68650775,14.68650775
50,0,19.5,43.145,18.79,43.0,19.79,44.59,19.1,43.53,17.29,51.23,5.69,84.62333333,17.79,42.12666667,18.7,51.465,17.0,46.29,5.83,747.1333333,81.33333333,7.333333333,40.0,2.77,43.85287715,43.85287715
30,0,19.39,43.29,18.69090909,43.31,19.89,44.79,18.89,43.7,17.29,51.59,5.73,84.03333333,17.89,43.156,18.75,52.18555556,17.0,47.12666667,5.65,747.8,84.0,8.0,33.5,3.1,27.38232935,27.38232935
60,0,19.29,43.5,18.6,43.5,19.79,44.76,18.89,43.82666667,17.29,51.73,5.5,86.32666667,17.89,43.59,18.7,52.43333333,17.03333333,47.76666667,5.3,748.3166667,88.5,8.0,26.0,3.57,46.36510443,46.36510443
50,0,19.1,44.09,18.37181818,43.84,19.79,44.93333333,18.63333333,44.12666667,17.2,52.4,5.8,82.25666667,18.0,44.65722222,18.725,54.205,17.1,49.76,5.42,751.0,89.0,8.0,24.0,3.72,35.8967638,35.8967638
40,0,19.0,44.09,18.29,43.9,19.89,45.06,18.53333333,44.2,17.2,52.59,5.623333333,79.86333333,18.02777778,44.91555556,18.7,53.92777778,17.2,49.96666667,5.27,751.6666667,89.66666667,8.0,22.66666667,3.63,40.93173442,40.93173442
50,10,18.89,45.09,18.17272727,44.41636364,19.7,44.59,18.39,44.09,18.85,84.9,5.53,79.3,18.0,45.1725,18.62727273,53.16454545,17.2,50.29,5.07,753.5333333,89.33333333,6.333333333,34.33333333,3.4,12.88106304,12.88106304
50,0,18.79,44.5,18.1,43.96666667,19.5,43.9,18.39,44.09,19.3,66.79,5.59,79.4,18.0,44.83333333,18.6,52.3,17.2,49.96333333,5.07,754.0333333,89.33333333,5.666666667,33.33333333,3.4,17.36153389,17.36153389
400,20,18.85666667,44.06,18.06666667,43.46666667,19.39,43.59,19.03,44.0,18.29,56.66666667,5.5,79.15666667,17.7,40.82666667,18.29,49.36333333,17.0,46.42,5.0,755.2,88.0,4.0,29.0,3.2,15.32216294,15.32216294
60,30,19.1,44.5,18.32333333,43.5,19.5,43.7,20.06666667,43.66333333,18.13333333,55.73,5.59,78.66,17.85666667,42.26666667,18.2,48.93333333,17.0,45.73,5.0,755.55,88.0,4.5,34.5,3.15,7.130204106,7.130204106
40,0,19.2,43.6,18.5,41.79,19.39,43.62666667,19.39,42.86333333,17.63333333,52.56666667,6.866666667,65.96666667,17.445,39.1,17.89,46.73,16.89,43.56666667,5.83,757.3666667,76.66666667,5.666666667,36.33333333,2.03,26.19930389,26.19930389
50,0,19.13333333,42.76666667,18.5,41.66333333,19.365,43.5225,19.29,42.36333333,17.6,52.03,6.866666667,64.9,17.5,38.79,17.89,46.32666667,16.89,43.06666667,5.67,757.5333333,77.33333333,5.333333333,32.66666667,1.97,13.89830147,13.89830147
30,0,19.1,42.26666667,18.5,41.36333333,19.29,43.26,19.2,41.86333333,17.6,51.62666667,6.933333333,62.02666667,17.42666667,38.46333333,17.89,46.03,16.89,42.73,5.5,757.7,78.0,5.0,29.0,1.9,35.12312563,35.12312563
20,0,19.1,42.09,18.5,41.29,19.29,43.12666667,19.2,41.79,17.5,51.45,6.933333333,61.89333333,17.39,38.26,17.85666667,45.86333333,16.89,42.46666667,5.73,757.6833333,76.83333333,5.0,28.66666667,1.9,8.251381933,8.251381933
50,0,19.06666667,41.76,18.39,41.03,19.29,42.93333333,19.1,41.7,17.5,51.03,7.126666667,62.46666667,17.42666667,38.12666667,17.79,45.545,16.89,42.29,6.2,757.65,74.5,5.0,28.0,1.9,37.73528108,37.73528108
60,0,19.0,41.29,18.39,40.62666667,19.2,42.79,19.0,41.7,17.5,50.46333333,6.333333333,61.09666667,17.42666667,37.7,17.79,45.09,16.89,41.9,6.8,757.55,70.66666667,5.166666667,29.16666667,1.75,5.451463431,5.451463431
40,0,19.0,41.29,18.39,40.495,19.26,42.76,19.0,41.7,17.39,50.22333333,6.6,61.76333333,17.5,37.62666667,17.82333333,45.09,16.82333333,41.82666667,6.7,757.5,70.33333333,5.333333333,31.33333333,1.6,19.08581759,19.08581759
30,0,19.13333333,41.0,18.5,40.06,19.29,42.5,19.1,41.13333333,17.39,49.62666667,7.833333333,53.36,18.29,36.72333333,18.26,43.93333333,16.89,41.52666667,6.32,757.3166667,68.0,5.666666667,40.0,0.817,9.061591141,9.061591141
70,0,19.39,40.53,18.79,39.5,19.29,42.0,19.29,40.5,17.39,49.09,7.433333333,52.09666667,18.82333333,35.93333333,18.76333333,43.32666667,17.0,41.12666667,6.4,757.4,63.0,4.0,40.0,-0.1,44.01595345,44.01595345
100,0,19.29,40.73,18.7,39.76,19.29,42.03,18.89,40.0,17.29,48.79,3.966666667,63.02666667,18.42666667,35.82666667,19.42666667,44.73,16.89,40.09,3.92,757.3,76.0,3.0,40.0,0.0167,16.35068634,16.35068634
100,10,19.32333333,42.15666667,18.79,40.09,19.2,41.76,18.7,40.16333333,17.26,48.79,2.4,74.63333333,18.2,36.29,19.79,45.09,16.79,40.0,2.78,757.2333333,88.83333333,3.333333333,29.0,1.07,4.742892773,4.742892773
340,20,19.39,41.73,18.82333333,40.23,19.29,41.86333333,18.7,40.29,17.2,49.29,2.03,76.19666667,18.2,37.0,19.79,45.06,16.79,40.0,2.95,757.1,88.5,4.0,29.0,1.2,23.07759203,23.07759203
380,20,19.39,41.65666667,18.89,40.4,19.29,42.03,18.66666667,40.36333333,18.16666667,74.7,1.863333333,77.29,18.26,37.46666667,19.79,44.93333333,16.79,40.0,3.03,757.0333333,88.33333333,4.333333333,29.0,1.27,18.76082654,18.76082654
420,20,19.5,41.32666667,19.0,40.5,19.2,42.29,18.76,41.26666667,18.3,78.6,1.633333333,82.73333333,18.5,38.15666667,19.79,45.13333333,16.73,40.2,3.13,756.9,88.33333333,5.0,32.66666667,1.4,3.422331857,3.422331857
330,20,19.53333333,41.29,19.0,40.5,19.2,42.23,19.13333333,41.65666667,19.23333333,87.06,1.633333333,83.59333333,18.39,38.02666667,19.79,45.13333333,16.7,40.23,3.1,756.9,88.5,5.0,34.5,1.4,20.02248734,20.02248734
250,10,19.6,41.59,19.13333333,40.9,19.2,42.86333333,19.7,41.29666667,18.1,85.89666667,1.5,85.4,18.39,38.0,19.79,45.36333333,16.7,40.16333333,2.95,756.8166667,88.83333333,5.0,38.16666667,1.32,35.99569942,35.99569942
230,0,19.6,42.145,19.06666667,40.63333333,20.63333333,46.36333333,19.29,39.76,19.46333333,84.09666667,1.133333333,87.36666667,18.23,37.73,19.7,46.2,16.6,40.0,2.78,756.3166667,87.66666667,5.166666667,30.83333333,0.917,31.23570948,31.23570948
30,0,19.5,42.0,19.0,40.93,21.2,45.59666667,19.13333333,40.1,18.945,76.15,1.566666667,89.03,18.2,38.06666667,19.66666667,46.32666667,16.6,40.63333333,3.03,756.0666667,86.66666667,5.666666667,36.33333333,0.967,20.28448064,20.28448064
30,0,19.5,42.2,18.89,41.2,20.86,44.65666667,19.075,40.7675,18.73,72.3,1.79,89.39666667,18.2,38.46333333,19.6,47.0,16.6,41.56666667,3.2,755.9,86.0,6.0,40.0,1.0,42.75411782,42.75411782
40,0,19.29,42.09,18.7,41.4,20.39,43.76,18.82333333,41.12666667,18.35666667,68.39666667,1.826666667,89.69,18.1,39.49,19.6,48.65666667,16.6,42.86333333,2.87,755.5666667,88.5,5.166666667,30.83333333,1.17,38.10757648,38.10757648
50,0,19.29,42.09,18.7,41.4,20.32333333,43.7,18.79,41.23,18.35666667,67.99666667,1.666666667,89.5,18.1,39.82666667,19.6,48.93,16.66666667,43.2,2.8,755.5,89.0,5.0,29.0,1.2,49.31557946,49.31557946
50,0,19.29,42.09,18.63333333,41.32666667,20.26,43.63333333,18.79,41.29,18.29,67.65666667,1.6,89.43333333,18.1,39.96666667,19.6,49.12666667,16.6,43.26,2.82,755.3666667,89.16666667,5.0,28.66666667,1.23,14.68027745,14.68027745
30,0,19.1,42.09,18.46333333,41.26,20.0,43.32666667,18.6,41.59,18.0,65.76,1.9,92.29333333,18.1,41.36333333,19.39,50.56,16.63333333,44.76,2.87,754.4333333,91.0,5.0,27.33333333,1.5,29.11026351,29.11026351
50,0,18.96333333,42.09,18.29,41.29,19.89,43.2,18.5,41.79,17.79,64.62333333,2.26,93.12666667,18.1,42.09,19.29,51.09,16.7,46.03,2.87,753.7333333,92.33333333,5.166666667,30.0,1.68,19.2151946,19.2151946
40,0,18.89,42.16333333,18.29,41.4,19.89,43.23,18.5,41.79,17.79,64.46666667,2.495,93.295,18.1,42.22333333,19.29,51.09,16.7,46.16333333,2.93,753.5666667,91.66666667,5.333333333,32.0,1.67,33.80820254,33.80820254
40,0,18.89,42.2,18.2,41.29,19.85666667,43.29,18.46333333,41.86333333,17.7,64.15666667,2.79,93.16,18.1,42.43333333,19.23,51.0,16.7,46.46666667,3.07,753.2333333,90.33333333,5.666666667,36.0,1.63,23.46254712,23.46254712
40,0,18.66666667,42.29,18.0,41.5,19.7,43.29,18.29,42.12666667,17.5,62.79,3.03,91.26333333,18.03333333,42.36,19.1,50.46666667,16.7,47.46666667,3.35,751.55,89.5,5.5,28.5,1.8,4.111961543,4.111961543
40,0,18.5,42.5,17.79,41.73,19.79,43.29,18.1,42.4,17.35666667,62.06,3.56,90.49666667,18.0,42.59,18.89,50.5,16.7,48.0,3.5,750.0833333,89.83333333,5.666666667,27.16666667,1.98,35.13893717,35.13893717
30,10,18.39,42.59,17.79,41.86333333,19.79,43.4,18.1,42.59,17.29,62.0,3.9,89.03,17.96333333,42.93,18.85666667,50.56,16.7,48.2,3.9,749.6166667,89.16666667,8.333333333,27.83333333,2.32,28.10883939,28.10883939
70,10,18.39,42.59,17.79,41.9,19.79,43.4,18.0,42.53,17.29,61.93333333,3.863333333,88.83,18.0,43.53,18.79,50.56,16.745,48.345,4.0,749.5,89.0,9.0,28.0,2.4,46.42416132,46.42416132
130,0,18.39,43.29,17.79,42.29,19.29,42.4,18.6,41.53,17.2,53.89666667,2.766666667,93.46666667,17.7,39.86,18.5,47.2675,16.7,45.93333333,1.3,749.5,98.0,3.0,35.0,1.0,11.60805742,11.60805742
70,20,18.42666667,43.32666667,17.79,42.23,19.29,42.4,18.56666667,41.4,17.26,52.82333333,2.5,93.72666667,17.63333333,39.59,18.42666667,46.89,16.7,45.86333333,1.4,749.3666667,97.5,3.5,35.83333333,1.03,12.04057981,12.04057981
340,20,18.7,43.63333333,18.39,42.09,19.29,42.7,18.7,42.29,17.5,49.99333333,2.29,94.83333333,17.5,38.7,18.29,45.82666667,16.79,46.4,1.97,748.7333333,94.66666667,5.666666667,40.0,1.22,7.181347138,7.181347138
690,10,18.79,43.76666667,18.5,42.06,19.32,43.145,18.7,42.5,17.32333333,51.86333333,2.4,94.95,17.5,38.59,18.23,45.65666667,16.89,46.4,2.1,748.8,94.0,5.0,40.0,1.25,25.35178013,25.35178013
260,20,19.0,42.93333333,18.82333333,41.09,20.99333333,47.76666667,18.79,42.12666667,17.2,52.9,2.7,95.46666667,17.39,38.23,18.1,45.23,16.89,46.0,2.4,748.85,92.83333333,4.166666667,40.0,1.37,15.58861872,15.58861872
240,10,19.1,42.86333333,18.89,41.03,21.32666667,47.96666667,18.79,42.2,17.2,53.045,2.826666667,95.53,17.39,38.2,18.1,45.16333333,16.89,46.0,2.5,748.8,92.66666667,4.333333333,40.0,1.43,17.57867046,17.57867046
220,10,19.16666667,43.53,19.03333333,40.79,21.63333333,47.62333333,18.89,42.29,17.2,53.12666667,2.966666667,95.59,17.39,38.12666667,18.1,45.09,16.89,46.0,2.6,748.75,92.5,4.5,40.0,1.5,7.392285345,7.392285345
90,10,19.56666667,44.5,19.32333333,40.66333333,21.79,45.39333333,18.89,42.72333333,17.1,53.2,3.26,95.93333333,17.39,38.03,18.03333333,44.93333333,17.0,45.9,2.8,748.65,92.16666667,4.833333333,40.0,1.63,9.253498225,9.253498225
260,0,20.16666667,44.46333333,19.79,40.46666667,21.86,46.6,19.0,43.1,17.1,53.2,3.53,95.96333333,17.39,38.0,18.0,44.79,17.06666667,46.02666667,3.55,748.45,90.0,5.5,40.0,2.05,36.18453756,36.18453756
60,0,21.2,41.69333333,20.46333333,39.7,21.92666667,43.59,19.1,43.9,17.1,53.2,4.563333333,96.83333333,17.5,38.09,18.03333333,44.76666667,17.2,47.5,4.7,747.8833333,85.5,6.0,40.0,2.48,39.64545119,39.64545119
140,0,21.23,41.59666667,20.5,39.59,21.85666667,43.43,19.1,43.79,17.1,53.2,4.83,96.96666667,17.5,38.09,18.1,44.9,17.26,47.56,4.8,747.8,85.0,6.0,40.0,2.5,35.29295032,35.29295032
60,0,21.5,40.56,20.79,39.32666667,21.5,42.32666667,18.9175,42.8175,17.0,53.29,5.123333333,94.35666667,17.39,38.09,18.0,45.0,17.2,46.49,5.38,747.4666667,84.16666667,6.0,40.0,2.92,41.13966528,41.13966528
40,0,21.6,40.12666667,21.0,39.16333333,21.39,41.66333333,18.82333333,42.53,17.1,53.5,5.263333333,91.03333333,17.39,38.0,17.92666667,44.82666667,17.13333333,45.62666667,5.47,747.4666667,82.33333333,6.0,40.0,2.67,33.15054838,33.15054838
50,0,21.6,40.0,21.1,39.09,21.39,41.5,18.79,42.43333333,17.1,53.5,5.433333333,88.93,17.39,38.0,17.89,44.76,17.1,45.23,5.43,747.5333333,80.66666667,6.0,40.0,2.33,17.22436969,17.22436969
910,0,21.46333333,41.69333333,20.85666667,38.36333333,21.66666667,43.93,18.7,42.66,17.1,53.0,4.966666667,74.16666667,17.6,38.53,18.2,45.59,17.0,43.46666667,4.6,747.9,76.0,7.0,40.0,0.7,18.93797203,18.93797203
100,0,22.13333333,41.43,21.7,39.03,22.32333333,43.12666667,18.79,44.96666667,17.1,54.0,4.69,74.13333333,17.7,38.4,18.7,45.66333333,16.92666667,42.76,4.33,748.2333333,76.33333333,6.333333333,40.0,0.5,2.076421445,2.076421445
360,10,22.26,41.83333333,21.7,38.7925,22.1,42.23,18.79,44.59,17.1,53.9,4.263333333,72.7,17.76,38.9,18.89,45.29,16.89,42.03,3.9,748.55,78.5,7.166666667,40.0,0.467,21.15493048,21.15493048
100,10,22.46333333,47.76333333,21.73,39.63333333,22.0,42.53,18.79,45.06333333,17.1,54.03,3.966666667,74.26,17.73,38.56666667,19.0,45.02666667,16.865,41.74,3.7,748.65,81.5,7.5,40.0,0.8,47.12526612,47.12526612
110,20,22.7,42.89,21.7,40.19333333,22.0,43.5,18.89,46.86,18.66,83.0,4.123333333,69.7,18.86,42.72666667,19.1,46.36,17.0,44.23,3.7,748.95,78.0,9.0,40.0,0.15,8.512179006,8.512179006
100,20,22.7,43.06666667,21.7,40.6,22.0,43.4,18.96333333,46.66333333,18.4,74.92666667,4.19,68.1,19.13333333,43.13333333,19.16666667,46.63333333,17.0,43.9,3.8,749.0,75.33333333,9.333333333,40.0,-0.233,2.70952147,2.70952147
110,20,22.7,43.07,21.7,41.0,22.0,43.4,18.89,46.46333333,18.795,63.5,4.3,65.56333333,19.32333333,43.46666667,19.23,46.7,17.0,43.5,3.9,749.05,72.66666667,9.666666667,40.0,-0.617,32.89140346,32.89140346
130,20,22.7,42.63333333,21.76,41.0,21.92666667,43.4,18.89,46.26666667,19.13,68.66333333,4.3,63.56333333,19.39,43.32666667,19.29,46.7,16.96333333,43.1,4.0,749.1,70.0,10.0,40.0,-1.0,28.90809583,28.90809583
100,10,22.79,41.73,21.85666667,41.16333333,21.79,42.96666667,19.23,46.3,19.53333333,55.15666667,3.663333333,62.09333333,19.53333333,41.63333333,19.76,45.39,16.89,41.72333333,3.67,749.3666667,70.0,8.666666667,40.0,-1.33,8.105454093,8.105454093
