Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
7,M,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135
9,M,0.505,0.405,0.11,0.625,0.305,0.16,0.175
10,F,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2
8,M,0.52,0.4,0.12,0.58,0.234,0.1315,0.185
8,M,0.475,0.355,0.12,0.48,0.234,0.1015,0.135
12,F,0.565,0.44,0.16,0.915,0.354,0.1935,0.32
13,F,0.595,0.495,0.185,1.285,0.416,0.224,0.485
10,F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
6,I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045
13,M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275
8,F,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
20,F,0.595,0.475,0.17,1.247,0.48,0.225,0.425
11,M,0.57,0.48,0.175,1.185,0.474,0.261,0.38
13,F,0.605,0.45,0.195,1.098,0.481,0.2895,0.315
9,M,0.595,0.475,0.14,0.944,0.3625,0.189,0.315
14,F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345
9,F,0.575,0.445,0.14,0.941,0.3845,0.252,0.285
12,M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675
16,F,0.52,0.425,0.165,0.9885,0.396,0.225,0.32
14,M,0.58,0.45,0.14,1.013,0.38,0.216,0.36
12,F,0.57,0.465,0.18,1.295,0.339,0.2225,0.44
10,M,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26
9,F,0.46,0.355,0.13,0.517,0.2205,0.114,0.165
12,F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33
12,M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26
13,M,0.595,0.465,0.175,1.115,0.4015,0.254,0.39
10,F,0.625,0.495,0.165,1.262,0.507,0.318,0.39
15,M,0.695,0.56,0.19,1.494,0.588,0.3425,0.485
14,M,0.665,0.535,0.195,1.606,0.5755,0.388,0.48
9,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25
8,M,0.47,0.375,0.13,0.523,0.214,0.132,0.145
7,M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165
10,F,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155
7,I,0.36,0.265,0.095,0.2315,0.105,0.046,0.075
15,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255
10,M,0.53,0.415,0.14,0.724,0.3105,0.1675,0.205
12,M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345
12,F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235
11,F,0.545,0.43,0.165,0.802,0.2935,0.183,0.28
10,F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22
9,F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2
9,F,0.435,0.395,0.105,0.3635,0.136,0.098,0.13
9,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155
9,M,0.465,0.36,0.105,0.431,0.172,0.107,0.175
9,I,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
9,M,0.425,0.35,0.105,0.393,0.13,0.063,0.165
11,F,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18
10,M,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165
9,F,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31
8,M,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085
9,F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14
7,I,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085
14,F,0.515,0.425,0.14,0.766,0.304,0.1725,0.255
6,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07
6,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07
5,I,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
8,I,0.385,0.29,0.085,0.2505,0.112,0.061,0.08
19,M,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54
18,M,0.71,0.54,0.165,1.959,0.7665,0.261,0.78
17,M,0.595,0.48,0.165,1.262,0.4835,0.283,0.41
7,F,0.325,0.26,0.09,0.1915,0.085,0.036,0.062
7,I,0.35,0.26,0.095,0.211,0.086,0.056,0.068
7,I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
8,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
7,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048
9,F,0.405,0.325,0.11,0.3555,0.151,0.063,0.117
9,M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925
10,F,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475
10,F,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665
16,M,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465
11,M,0.56,0.455,0.155,0.797,0.34,0.19,0.2425
10,M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17
10,F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174
10,M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565
5,I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
4,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01
15,M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325
9,F,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335
10,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45
10,F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355
12,F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31
13,F,0.575,0.46,0.19,0.994,0.392,0.2425,0.34
13,F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44
13,M,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34
13,F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28
16,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815
14,M,0.725,0.57,0.19,2.55,1.0705,0.483,0.725
20,F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85
20,F,0.68,0.57,0.205,1.842,0.625,0.408,0.65
14,M,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76
12,F,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62
14,M,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59
8,M,0.525,0.435,0.155,1.065,0.486,0.233,0.285
8,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22
5,I,0.235,0.16,0.04,0.048,0.0185,0.018,0.015
7,I,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075
5,I,0.315,0.21,0.06,0.125,0.06,0.0375,0.035
8,I,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05
4,I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015
11,M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35
14,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295
21,M,0.64,0.51,0.175,1.368,0.515,0.266,0.57
10,F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325
13,M,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355
5,I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005
9,I,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07
10,F,0.535,0.415,0.17,0.879,0.295,0.1965,0.285
12,F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355
15,M,0.61,0.475,0.165,1.116,0.428,0.2205,0.315
13,M,0.645,0.515,0.24,1.5415,0.471,0.369,0.535
14,M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195
12,F,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17
14,M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28
20,F,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445
14,F,0.7,0.575,0.17,1.31,0.5095,0.314,0.42
20,F,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605
10,F,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2
13,F,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2
18,F,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385
9,I,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045
11,M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235
12,I,0.56,0.44,0.165,0.8,0.335,0.1735,0.25
10,I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16
13,I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17
19,F,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435
11,F,0.41,0.305,0.1,0.363,0.1735,0.065,0.11
18,I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195
21,I,0.53,0.415,0.145,0.944,0.3845,0.185,0.265
7,M,0.325,0.24,0.085,0.173,0.0795,0.038,0.05
11,I,0.46,0.35,0.12,0.4885,0.193,0.105,0.155
5,M,0.255,0.18,0.065,0.079,0.034,0.014,0.025
7,I,0.315,0.23,0.09,0.1285,0.043,0.04,0.04
8,I,0.29,0.205,0.07,0.0975,0.036,0.019,0.035
15,M,0.555,0.44,0.15,1.092,0.416,0.212,0.4405
15,M,0.52,0.4,0.12,0.823,0.298,0.1805,0.265
13,M,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27
5,I,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015
9,F,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635
12,M,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256
7,I,0.37,0.275,0.1,0.22,0.094,0.045,0.065
6,I,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945
11,M,0.65,0.525,0.175,1.4715,0.675,0.315,0.399
6,I,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091
7,I,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113
9,M,0.505,0.41,0.125,0.642,0.289,0.133,0.155
11,M,0.635,0.49,0.175,1.375,0.623,0.2705,0.395
6,I,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039
9,I,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525
9,M,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201
8,F,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25
9,F,0.605,0.475,0.165,1.056,0.433,0.2195,0.357
9,M,0.61,0.47,0.165,1.052,0.498,0.242,0.267
9,F,0.65,0.5,0.19,1.464,0.6415,0.339,0.4245
8,I,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525
6,I,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775
8,I,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065
8,I,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945
8,I,0.43,0.315,0.095,0.378,0.175,0.08,0.1045
7,I,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12
9,I,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21
10,F,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175
10,I,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28
9,M,0.59,0.47,0.18,1.187,0.5985,0.227,0.31
10,M,0.61,0.45,0.15,0.871,0.407,0.1835,0.25
7,I,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065
8,M,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735
8,F,0.56,0.43,0.15,0.8745,0.453,0.161,0.22
10,F,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245
10,F,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315
5,I,0.21,0.17,0.045,0.0475,0.019,0.011,0.013
9,I,0.54,0.43,0.17,0.836,0.3725,0.1815,0.24
9,I,0.55,0.425,0.15,0.639,0.269,0.1345,0.217
10,F,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379
13,I,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615
9,F,0.65,0.495,0.155,1.337,0.615,0.3195,0.335
11,F,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363
10,M,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495
11,F,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32
13,M,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511
8,I,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211
9,M,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273
9,I,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465
10,F,0.51,0.4,0.12,0.7005,0.347,0.1105,0.195
10,I,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238
11,F,0.6,0.465,0.16,1.133,0.466,0.2885,0.298
7,I,0.415,0.305,0.12,0.336,0.165,0.076,0.0805
9,M,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213
11,M,0.72,0.585,0.22,1.914,0.9155,0.448,0.479
10,I,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085
7,I,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08
7,M,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11
4,I,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005
20,F,0.57,0.45,0.17,1.098,0.414,0.187,0.405
13,F,0.595,0.495,0.235,1.366,0.5065,0.219,0.52
14,F,0.555,0.455,0.18,0.958,0.296,0.195,0.39
9,F,0.505,0.4,0.165,0.729,0.2675,0.155,0.25
14,F,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295
8,I,0.46,0.335,0.11,0.444,0.225,0.0745,0.11
13,F,0.535,0.45,0.135,0.8075,0.322,0.181,0.25
14,F,0.58,0.475,0.135,0.925,0.391,0.165,0.275
17,I,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435
12,I,0.625,0.43,0.175,1.411,0.572,0.297,0.395
18,F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155
23,M,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3
13,F,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515
12,M,0.45,0.36,0.16,0.567,0.174,0.1245,0.225
12,M,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285
10,I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625
7,I,0.465,0.355,0.11,0.474,0.23,0.1005,0.12
7,M,0.59,0.465,0.14,1.046,0.4695,0.263,0.263
9,F,0.595,0.465,0.15,1.0765,0.491,0.22,0.287
7,I,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09
8,F,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265
11,M,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37
7,I,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066
8,I,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16
10,M,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245
8,F,0.545,0.44,0.15,0.9475,0.366,0.239,0.275
9,F,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23
9,F,0.645,0.49,0.16,1.1665,0.4935,0.3155,0.299
7,I,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072
8,I,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17
10,I,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259
9,I,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253
12,F,0.61,0.47,0.195,1.2735,0.469,0.3315,0.398
11,F,0.615,0.475,0.175,1.194,0.559,0.259,0.3165
10,F,0.625,0.49,0.145,0.92,0.437,0.1735,0.28
10,F,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605
9,M,0.67,0.525,0.17,1.4005,0.715,0.3025,0.387
12,M,0.735,0.59,0.205,2.087,0.909,0.474,0.625
8,F,0.505,0.38,0.13,0.693,0.391,0.1195,0.1515
13,M,0.535,0.405,0.175,1.2705,0.548,0.3265,0.337
10,F,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326
9,I,0.455,0.355,0.105,0.372,0.138,0.0765,0.135
10,I,0.55,0.405,0.15,0.6755,0.3015,0.1465,0.21
10,M,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845
11,M,0.655,0.54,0.165,1.403,0.6955,0.2385,0.42
10,M,0.685,0.51,0.165,1.545,0.686,0.3775,0.4055
10,M,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121
7,I,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094
11,M,0.535,0.42,0.125,0.764,0.312,0.1505,0.265
10,M,0.535,0.44,0.165,0.875,0.279,0.18,0.3
9,F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12
6,M,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065
8,M,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775
11,M,0.5,0.385,0.135,0.551,0.2245,0.0715,0.206
11,F,0.62,0.485,0.175,1.271,0.531,0.3075,0.37
7,M,0.455,0.375,0.125,0.484,0.2155,0.102,0.165
14,F,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33
12,M,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17
16,I,0.6,0.445,0.175,1.057,0.383,0.216,0.355
13,F,0.62,0.485,0.165,1.166,0.483,0.238,0.355
10,F,0.385,0.305,0.125,0.314,0.146,0.0555,0.08
10,M,0.33,0.235,0.09,0.163,0.0615,0.034,0.055
7,F,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045
13,M,0.515,0.4,0.125,0.955,0.341,0.2535,0.26
13,M,0.74,0.535,0.185,1.65,0.734,0.4505,0.335
9,F,0.56,0.465,0.16,1.0315,0.432,0.2025,0.337
6,I,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645
10,M,0.66,0.525,0.18,1.478,0.5815,0.381,0.372
8,M,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955
7,I,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775
8,I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11
9,I,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15
9,I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975
9,I,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965
5,I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077
9,F,0.665,0.5,0.175,1.4355,0.643,0.345,0.37
11,I,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315
9,F,0.63,0.505,0.195,1.306,0.516,0.3305,0.375
10,F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825
10,F,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885
10,F,0.66,0.53,0.17,1.431,0.622,0.309,0.398
9,F,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165
10,M,0.685,0.55,0.19,1.885,0.89,0.41,0.4895
11,M,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434
9,I,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325
7,F,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273
9,M,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146
9,F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311
10,M,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345
9,F,0.635,0.505,0.17,1.2635,0.512,0.322,0.355
11,F,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235
12,F,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407
5,I,0.275,0.205,0.065,0.101,0.041,0.021,0.034
7,I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11
8,I,0.51,0.395,0.105,0.5525,0.234,0.127,0.165
9,I,0.515,0.39,0.12,0.565,0.235,0.135,0.179
9,I,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21
11,I,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895
9,I,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21
9,M,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265
10,M,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314
10,M,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655
10,F,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465
12,M,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488
6,I,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05
7,I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355
7,I,0.355,0.27,0.1,0.2255,0.11,0.042,0.064
9,M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975
6,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21
8,I,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965
10,M,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735
9,F,0.615,0.455,0.135,1.059,0.4735,0.263,0.274
11,M,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945
14,M,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235
11,M,0.535,0.41,0.15,0.8105,0.345,0.187,0.24
7,F,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175
8,M,0.52,0.425,0.125,0.79,0.372,0.205,0.19
9,F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32
16,M,0.575,0.45,0.16,0.955,0.44,0.1685,0.27
14,F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453
7,F,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035
10,M,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285
12,M,0.55,0.41,0.15,0.785,0.282,0.186,0.275
11,F,0.485,0.4,0.155,0.731,0.236,0.183,0.255
9,I,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055
10,M,0.475,0.37,0.125,0.655,0.266,0.1725,0.185
18,F,0.655,0.5,0.18,1.4155,0.508,0.314,0.445
5,I,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05
19,M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285
12,F,0.525,0.41,0.15,0.708,0.274,0.151,0.25
16,M,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365
10,F,0.565,0.455,0.13,1.058,0.439,0.2645,0.3
10,M,0.54,0.425,0.12,0.817,0.2945,0.153,0.195
9,I,0.29,0.225,0.075,0.152,0.071,0.059,0.045
12,F,0.575,0.45,0.1,0.9315,0.431,0.222,0.235
14,M,0.76,0.575,0.19,1.829,0.7035,0.386,0.56
4,I,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005
4,M,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02
11,I,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275
10,F,0.52,0.41,0.16,0.712,0.2845,0.153,0.225
18,F,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345
10,M,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08
10,I,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253
12,M,0.395,0.28,0.08,0.266,0.0995,0.066,0.09
20,F,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225
12,I,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18
10,I,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655
6,I,0.235,0.18,0.06,0.058,0.022,0.0145,0.018
5,I,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215
11,M,0.52,0.41,0.115,0.77,0.263,0.157,0.26
11,F,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18
13,M,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25
16,M,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19
13,F,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27
8,I,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184
7,M,0.485,0.385,0.105,0.556,0.296,0.104,0.133
10,F,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263
5,I,0.27,0.19,0.06,0.099,0.0445,0.017,0.03
6,I,0.375,0.29,0.095,0.2875,0.123,0.0605,0.08
6,I,0.44,0.33,0.135,0.4095,0.163,0.1005,0.119
6,M,0.495,0.375,0.115,0.6245,0.282,0.143,0.155
7,F,0.525,0.41,0.115,0.7745,0.416,0.163,0.18
8,M,0.565,0.455,0.15,0.9795,0.444,0.205,0.275
11,M,0.63,0.48,0.185,1.21,0.53,0.2555,0.322
10,F,0.645,0.525,0.17,1.37,0.6135,0.283,0.34
8,M,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445
9,M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725
4,I,0.185,0.135,0.045,0.032,0.011,0.0065,0.01
6,I,0.375,0.28,0.08,0.2235,0.115,0.043,0.055
6,I,0.415,0.31,0.095,0.34,0.181,0.057,0.083
7,I,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325
6,I,0.48,0.35,0.105,0.635,0.352,0.127,0.135
8,I,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525
