Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
10,I,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06
4,I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026
14,M,0.52,0.45,0.15,0.895,0.3615,0.186,0.235
14,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385
6,I,0.34,0.26,0.08,0.2,0.08,0.0555,0.055
15,M,0.565,0.465,0.175,0.995,0.3895,0.183,0.37
12,M,0.47,0.375,0.12,0.5565,0.226,0.122,0.195
9,F,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135
10,I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105
18,F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26
9,F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185
14,M,0.59,0.455,0.145,1.073,0.475,0.19,0.285
16,I,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275
4,M,0.325,0.23,0.09,0.147,0.06,0.034,0.045
6,F,0.345,0.25,0.09,0.203,0.078,0.059,0.055
4,M,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015
20,I,0.53,0.42,0.185,0.752,0.299,0.156,0.205
11,I,0.465,0.38,0.13,0.454,0.1895,0.08,0.155
5,M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325
12,F,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23
13,I,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345
14,I,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175
13,I,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235
13,M,0.415,0.345,0.135,0.3865,0.128,0.07,0.148
8,F,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09
17,F,0.555,0.435,0.165,0.97,0.336,0.2315,0.295
13,F,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175
11,M,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295
13,M,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293
14,M,0.64,0.51,0.19,1.613,0.6215,0.361,0.47
11,F,0.55,0.43,0.155,0.785,0.289,0.227,0.233
8,M,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085
15,M,0.515,0.405,0.145,0.695,0.215,0.1635,0.234
6,M,0.415,0.305,0.1,0.325,0.156,0.0505,0.091
9,I,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525
8,M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239
8,M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225
12,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305
12,F,0.615,0.5,0.175,1.377,0.5585,0.33,0.292
9,M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315
8,F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321
3,I,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017
6,I,0.37,0.29,0.095,0.249,0.1045,0.058,0.067
7,I,0.465,0.37,0.115,0.534,0.261,0.098,0.143
4,I,0.245,0.18,0.065,0.071,0.03,0.013,0.0215
6,I,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039
6,I,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635
6,I,0.375,0.28,0.08,0.2345,0.1125,0.0455,0.067
6,I,0.42,0.31,0.095,0.279,0.1255,0.051,0.088
8,I,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157
8,F,0.57,0.445,0.145,0.8775,0.412,0.217,0.22
9,F,0.58,0.45,0.155,0.93,0.385,0.246,0.265
9,F,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565
10,M,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317
8,M,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415
10,M,0.685,0.52,0.165,1.519,0.699,0.3685,0.4
8,M,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685
12,M,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505
5,I,0.31,0.225,0.07,0.1055,0.435,0.015,0.04
7,I,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06
9,I,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.189
9,F,0.535,0.41,0.13,0.7145,0.335,0.144,0.2075
12,F,0.595,0.465,0.155,1.026,0.4645,0.112,0.305
10,M,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39
10,F,0.66,0.495,0.21,1.548,0.724,0.3525,0.3925
10,F,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745
13,M,0.675,0.545,0.185,1.7375,0.876,0.3135,0.469
7,I,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605
5,I,0.44,0.34,0.105,0.369,0.164,0.08,0.1015
8,F,0.55,0.43,0.14,0.84,0.375,0.218,0.1945
9,M,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312
11,M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31
8,M,0.65,0.485,0.14,1.175,0.475,0.2435,0.215
7,I,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075
8,I,0.41,0.3,0.09,0.304,0.129,0.071,0.0955
9,I,0.54,0.43,0.17,0.836,0.3725,0.1815,0.24
9,I,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18
9,M,0.57,0.45,0.14,0.795,0.3385,0.148,0.245
10,M,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535
9,I,0.61,0.465,0.125,0.9225,0.436,0.19,0.26
12,I,0.62,0.485,0.18,1.154,0.4935,0.256,0.315
11,M,0.63,0.495,0.175,1.2695,0.605,0.271,0.328
9,F,0.655,0.51,0.15,1.043,0.4795,0.223,0.305
12,M,0.665,0.52,0.175,1.3725,0.606,0.32,0.395
7,M,0.445,0.32,0.12,0.414,0.199,0.09,0.117
9,M,0.5,0.37,0.15,1.0615,0.494,0.223,0.296
9,F,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845
10,F,0.635,0.475,0.15,1.1845,0.533,0.307,0.291
11,F,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375
7,I,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098
8,I,0.495,0.375,0.14,0.494,0.181,0.0975,0.191
8,I,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184
10,I,0.575,0.45,0.135,0.8715,0.45,0.162,0.225
11,F,0.6,0.465,0.16,1.133,0.466,0.2885,0.298
10,I,0.605,0.49,0.165,1.071,0.482,0.1935,0.352
9,M,0.63,0.49,0.155,1.2525,0.63,0.246,0.289
9,M,0.655,0.52,0.17,1.1445,0.53,0.223,0.348
12,M,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375
7,I,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495
7,I,0.36,0.27,0.085,0.196,0.0905,0.034,0.053
6,I,0.375,0.28,0.08,0.226,0.105,0.047,0.065
11,F,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356
8,M,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372
10,F,0.705,0.57,0.185,1.761,0.747,0.3725,0.488
12,F,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602
11,M,0.5,0.39,0.145,0.651,0.273,0.132,0.22
9,M,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085
13,M,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355
10,M,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32
14,I,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345
10,F,0.58,0.46,0.185,1.017,0.3515,0.2,0.32
10,F,0.505,0.375,0.115,0.5895,0.2635,0.12,0.167
18,M,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13
9,M,0.475,0.355,0.125,0.4625,0.186,0.107,0.145
5,I,0.25,0.18,0.06,0.073,0.028,0.017,0.0225
14,M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19
8,M,0.44,0.325,0.08,0.413,0.144,0.1015,0.13
14,F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275
15,M,0.49,0.39,0.135,0.592,0.242,0.096,0.1835
11,M,0.58,0.46,0.18,1.145,0.48,0.277,0.325
13,F,0.675,0.55,0.175,1.689,0.694,0.371,0.474
5,I,0.28,0.22,0.08,0.1315,0.066,0.024,0.03
7,I,0.505,0.385,0.12,0.6005,0.239,0.142,0.185
9,F,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185
9,F,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885
10,F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624
8,F,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185
9,M,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275
6,I,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575
6,I,0.345,0.255,0.095,0.183,0.075,0.0385,0.06
8,I,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315
12,M,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45
9,F,0.625,0.485,0.16,1.254,0.591,0.259,0.3485
10,M,0.53,0.405,0.15,0.8315,0.352,0.187,0.2525
10,M,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115
10,M,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355
11,M,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395
8,I,0.435,0.325,0.105,0.335,0.136,0.065,0.115
9,I,0.455,0.355,0.105,0.372,0.138,0.0765,0.135
9,I,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475
10,M,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455
11,M,0.67,0.515,0.165,1.1735,0.526,0.285,0.316
10,M,0.51,0.4,0.14,0.6905,0.259,0.151,0.23
5,I,0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185
11,M,0.5,0.385,0.135,0.551,0.2245,0.0715,0.206
8,F,0.51,0.385,0.135,0.632,0.282,0.145,0.17
16,M,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545
9,F,0.435,0.35,0.125,0.459,0.197,0.1145,0.145
12,F,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265
12,F,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275
11,I,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18
7,I,0.465,0.37,0.1,0.5055,0.234,0.11,0.14
10,F,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455
4,I,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013
7,I,0.4,0.29,0.1,0.258,0.104,0.059,0.0815
8,M,0.6,0.41,0.145,0.939,0.4475,0.196,0.268
10,F,0.62,0.51,0.18,1.233,0.592,0.274,0.322
10,M,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135
11,F,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468
6,I,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054
6,I,0.4,0.315,0.09,0.33,0.151,0.068,0.08
8,I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11
8,I,0.54,0.41,0.135,0.7025,0.31,0.177,0.2
10,F,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308
11,M,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39
8,I,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675
10,F,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27
9,I,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745
9,M,0.53,0.41,0.125,0.769,0.346,0.173,0.215
10,F,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085
10,M,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935
14,F,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605
13,M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355
10,F,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885
11,M,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4
10,F,0.66,0.53,0.17,1.431,0.622,0.309,0.398
11,F,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47
11,F,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358
11,M,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315
11,M,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462
10,F,0.705,0.53,0.17,1.564,0.612,0.394,0.44
11,F,0.725,0.56,0.185,1.792,0.873,0.367,0.435
9,I,0.465,0.36,0.105,0.452,0.22,0.159,0.1035
9,F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311
10,M,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345
10,M,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375
9,M,0.625,0.47,0.15,1.124,0.556,0.2315,0.287
11,F,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235
13,F,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525
12,F,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516
5,I,0.275,0.205,0.065,0.101,0.041,0.021,0.034
8,I,0.435,0.375,0.11,0.4155,0.17,0.076,0.145
7,I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11
8,I,0.53,0.395,0.115,0.475,0.2025,0.101,0.148
10,F,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735
10,M,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275
9,F,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245
9,I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245
12,M,0.63,0.49,0.16,1.09,0.407,0.224,0.354
8,F,0.63,0.475,0.15,1.072,0.433,0.2975,0.315
13,F,0.655,0.52,0.175,1.472,0.6275,0.27,0.45
13,M,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295
10,F,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465
11,F,0.705,0.56,0.17,1.4575,0.607,0.318,0.44
8,I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1
10,M,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175
8,F,0.52,0.375,0.135,0.5375,0.221,0.117,0.17
8,I,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175
6,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21
9,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245
10,M,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305
9,F,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356
9,F,0.615,0.455,0.135,1.059,0.4735,0.263,0.274
7,M,0.62,0.46,0.17,1.127,0.535,0.2635,0.296
7,F,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175
9,M,0.41,0.325,0.1,0.3555,0.146,0.072,0.105
9,F,0.53,0.41,0.145,0.8255,0.375,0.204,0.245
11,M,0.5,0.42,0.125,0.62,0.255,0.15,0.205
6,I,0.37,0.275,0.085,0.2045,0.096,0.056,0.08
7,F,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035
9,F,0.57,0.44,0.19,1.018,0.447,0.207,0.265
18,F,0.655,0.5,0.18,1.4155,0.508,0.314,0.445
15,M,0.545,0.44,0.165,0.744,0.2875,0.204,0.25
10,F,0.565,0.455,0.13,1.058,0.439,0.2645,0.3
12,M,0.62,0.5,0.2,1.221,0.4605,0.263,0.43
16,M,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185
13,F,0.5,0.4,0.15,0.8085,0.273,0.112,0.295
13,F,0.595,0.5,0.18,1.053,0.4405,0.192,0.39
14,M,0.76,0.575,0.19,1.829,0.7035,0.386,0.56
17,F,0.615,0.5,0.165,1.1765,0.488,0.244,0.345
4,I,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005
16,M,0.575,0.47,0.165,0.853,0.292,0.179,0.35
6,M,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07
4,M,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02
10,I,0.355,0.27,0.1,0.216,0.083,0.037,0.075
13,I,0.615,0.46,0.19,1.066,0.4335,0.226,0.33
8,M,0.295,0.23,0.085,0.125,0.042,0.0285,0.043
12,I,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18
17,I,0.55,0.44,0.165,0.8605,0.312,0.169,0.3
11,F,0.49,0.37,0.115,0.541,0.171,0.1175,0.185
6,I,0.235,0.18,0.06,0.058,0.022,0.0145,0.018
5,I,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215
11,M,0.52,0.41,0.115,0.77,0.263,0.157,0.26
14,M,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25
11,M,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19
14,M,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4
20,M,0.55,0.44,0.16,0.991,0.348,0.168,0.375
12,F,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23
13,F,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27
5,I,0.315,0.235,0.08,0.18,0.08,0.045,0.047
10,F,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263
11,F,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515
11,M,0.69,0.55,0.195,1.777,0.769,0.38,0.4305
5,I,0.27,0.19,0.06,0.099,0.0445,0.017,0.03
6,I,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035
6,I,0.295,0.22,0.065,0.1295,0.052,0.028,0.035
6,I,0.315,0.23,0.07,0.164,0.0625,0.04,0.045
6,I,0.375,0.29,0.095,0.2875,0.123,0.0605,0.08
6,I,0.385,0.285,0.09,0.248,0.0935,0.066,0.07
8,M,0.485,0.39,0.12,0.599,0.251,0.1345,0.169
7,F,0.525,0.41,0.115,0.7745,0.416,0.163,0.18
