rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.009398,0.093799,0.31405,0.335062,-0.294985,0.189591,1.578569,0.65015,6
0.0,-0.310944,0.415611,-0.104514,-0.45527,0.762075,0.42782,0.683455,8
0.11734,0.077896,0.414646,0.33227,-0.120178,3.655409,1.239439,0.698781,5
0.052492,-0.476244,0.011794,0.370963,-0.172284,3.208891,0.551073,0.551908,5
0.067596,-0.407092,0.16498,-0.099818,-0.132135,1.056863,2.680592,0.557295,5
0.011194,-0.163611,0.275873,-0.456111,0.066681,0.488314,1.654159,0.602231,8
0.056976,-0.066431,0.323951,-0.350118,0.058258,1.405352,2.066184,0.67202,7
0.109695,0.168788,-0.039316,-0.493019,-0.061043,1.106095,1.515144,0.272658,8
0.402259,-0.4607,0.077939,-0.312461,0.069949,13.104272,0.25237,0.479321,7
0.123066,0.231032,-0.44766,-0.167915,0.304432,1.376606,3.943616,0.405198,7
0.022295,0.392891,0.304165,0.463768,0.284009,0.222627,2.393428,0.933838,6
0.318995,0.335522,-0.394931,0.436354,0.078711,7.468632,3.839869,0.93875,6
0.024218,-0.178919,-0.082691,0.400523,-0.429884,3.633232,0.79829,0.670267,6
0.004926,0.165382,0.494819,0.457909,0.07542,0.31117,0.679664,0.658641,7
0.001623,-0.259263,-0.050627,0.208191,0.416993,0.488413,0.702697,0.810114,8
0.251229,-0.498161,0.084456,-0.334844,-0.258914,0.959779,6.056168,0.841714,5
0.020213,0.359336,0.036576,-0.254115,0.15448,1.984537,0.132598,0.80272,6
0.219204,0.087174,-0.340614,-0.37836,-0.406638,5.890874,2.097455,0.286946,8
0.097909,0.368195,-0.172729,0.223856,0.058345,3.640174,1.135472,0.693457,7
0.02886,-0.144833,0.486034,-0.243299,-0.279102,0.217818,1.070212,0.206896,6
0.041322,0.229942,0.086968,0.035619,-0.18931,0.430978,2.084585,0.619062,5
0.108627,0.209323,0.089766,-0.253823,-0.00957,0.670479,3.736183,0.872103,6
0.26442,-0.003718,0.312641,-0.179992,0.296263,3.43143,1.944365,0.149878,7
0.408686,-0.415006,0.077085,0.351338,0.068717,3.432653,9.463743,0.868019,5
0.10728,-0.291758,0.007124,0.355604,-0.124158,4.75726,1.429556,0.76772,8
0.275968,0.241052,0.376535,-0.478698,-0.462272,3.110404,5.12178,0.726911,6
0.025664,-0.253501,0.498457,-0.423,0.056758,3.532814,0.312494,0.614127,6
0.013366,-0.011194,0.010837,0.431552,0.191348,2.481438,0.723728,0.691497,8
0.248073,0.032065,0.137976,0.055799,0.29377,2.996531,6.715701,0.795509,6
0.543677,-0.237882,0.235842,0.022764,-0.203175,20.977444,1.440184,0.967942,5
0.014511,0.235997,-0.245775,0.049305,-0.390752,0.130458,1.647567,0.724552,6
0.310303,0.122598,0.133857,0.267795,-0.27762,2.601208,6.652454,0.642427,7
0.022472,0.104809,-0.465061,0.20899,0.075308,1.937316,1.184009,0.641198,8
0.031076,-0.43515,0.191326,0.071933,0.06713,1.942407,1.750298,0.606787,8
0.086748,0.052167,0.175887,0.187893,-0.009787,1.5866,3.372058,0.509866,8
0.196739,-0.132221,-0.072129,0.443326,0.395883,2.488989,5.708827,0.79584,7
0.006988,-0.415612,0.246104,-0.389512,-0.436951,0.942627,0.805411,0.517268,7
0.009507,0.021983,0.226696,-0.013851,0.081195,2.057092,0.067439,0.713101,6
0.044139,-0.217213,-0.347806,-0.373409,0.30903,2.115965,1.265786,0.390977,8
0.26433,0.13179,0.281882,-0.137831,0.016784,5.111881,3.921066,0.753388,8
0.225623,0.439546,-0.089984,-0.286606,0.199112,3.900647,3.805708,0.550396,7
0.020759,0.361848,-0.27873,-0.294618,-0.110111,1.331453,1.206827,0.758096,8
0.009868,-0.131738,0.185431,0.345168,0.282266,0.975086,1.540821,0.610741,8
0.461316,-0.201098,-0.000132,-0.015358,0.144433,6.955623,6.727891,0.482911,6
0.058308,0.414074,0.231481,0.028681,0.393593,1.245232,1.991549,0.450237,7
0.022274,0.224074,0.444479,0.045079,-0.249649,1.226887,0.962793,0.382813,6
0.272569,0.396508,0.369648,0.491325,-0.456658,5.432954,2.587961,0.401964,7
0.103568,-0.350784,0.110465,0.438917,0.359058,3.922174,2.178416,0.846058,7
0.168382,0.449312,0.329849,-0.414277,-0.129821,7.057751,0.417429,0.853391,5
0.266756,0.467606,0.35914,-0.153787,-0.32038,0.361829,7.789455,0.93839,6
0.342053,0.487751,-0.418159,-0.189059,-0.350704,2.006502,7.975463,0.428139,6
0.183137,0.382085,0.471101,0.109573,0.291226,0.078803,5.630213,0.477731,5
0.013437,-0.139954,0.248008,-0.274494,-0.193755,0.225558,1.585848,0.337977,7
0.005886,0.029938,0.069352,-0.250055,-0.093842,1.787854,0.01593,0.850355,5
0.008946,0.304511,0.068571,0.431304,-0.005105,0.954439,0.713227,0.609044,5
0.006748,0.19344,0.185972,0.452007,0.19425,0.122397,2.079396,0.316974,8
0.090445,-0.001111,-0.274017,-0.028389,0.203235,2.91789,1.784171,0.50293,6
0.155474,-0.289979,0.482006,0.297309,0.416403,2.628022,4.561248,0.270332,6
0.435453,0.042674,0.255121,-0.083841,-0.161583,9.718521,3.989461,0.756746,8
0.107071,-0.135752,0.317527,-0.364287,0.419578,3.179022,0.629736,0.389675,6
0.011377,0.492091,-0.086315,0.245961,0.001017,1.91634,0.239394,0.826917,5
0.224932,0.485923,0.02317,-0.187845,0.472966,6.794802,0.912292,0.678655,5
0.097168,0.057868,0.122416,-0.462249,0.079196,1.841919,1.624889,0.531448,8
0.08337,-0.072833,-0.14071,-0.476033,-0.120438,3.160699,0.683446,0.554207,5
0.144371,-0.490975,-0.322929,0.028744,-0.31462,0.960486,4.894335,0.736626,6
0.008349,0.238386,0.42313,0.031209,0.445613,0.544578,1.109807,0.723325,8
0.055046,0.189515,-0.425074,0.482168,0.074654,3.667336,0.412101,0.406325,7
0.302335,-0.121927,-0.029729,0.323469,-0.080794,6.883237,3.125973,0.740843,7
0.054391,0.281369,0.216514,0.2393,-0.037467,3.078148,0.716706,0.70421,5
0.033071,0.429867,-0.07319,-0.135029,0.403895,0.599851,2.189467,0.788785,6
0.03378,-0.498222,0.371242,0.121526,0.45169,1.441479,1.076179,0.221524,8
0.167574,0.473478,0.099656,-0.431036,0.494717,3.512608,2.962338,0.691554,6
0.102022,-0.396384,0.071372,-0.314046,-0.049649,4.571329,1.247298,0.750769,6
0.031739,-0.467457,-0.274907,0.360373,-0.109679,2.019324,1.32137,0.143638,5
0.151515,-0.195283,-0.371075,-0.011198,0.359361,5.547296,0.878632,0.938992,5
0.078627,0.149971,-0.461054,0.043929,0.382465,1.875839,2.326485,0.567006,6
0.181362,0.227023,0.426707,-0.224147,-0.442822,0.325225,5.354735,0.921734,7
0.076002,0.357975,0.142643,-0.421712,0.233162,1.436448,1.581268,0.84365,6
0.024274,0.08057,0.415195,0.020544,0.497624,1.445542,1.641036,0.92505,5
0.009047,0.099488,0.03393,-0.459011,0.445188,1.378338,0.078329,0.730548,6
0.157278,-0.251987,0.346326,-0.144274,-0.136547,1.197852,4.16425,0.607128,8
0.045816,-0.38508,-0.342863,-0.011609,0.403757,2.96881,0.701766,0.597819,5
0.020013,-0.278717,0.416286,-0.060418,0.201565,1.67749,0.363938,0.273154,5
0.10782,-0.052481,0.244,0.485712,-0.118909,3.390598,1.484297,0.868651,5
0.143685,-0.428658,0.410538,-0.471276,0.345427,2.301842,3.554567,0.918994,8
0.078909,-0.017052,0.089665,-0.261732,0.379923,0.641045,2.186357,0.23631,7
0.002714,0.319205,0.000779,-0.318569,0.065694,1.504267,0.041491,0.460551,6
0.00818,0.328526,-0.343137,0.426066,-0.471889,0.244869,0.198555,0.708691,5
0.00731,0.298616,-0.413762,0.096619,-0.260662,0.133062,1.324966,0.795297,6
0.099266,-0.359537,0.16531,0.321576,-0.457928,0.609466,3.227336,0.658517,7
0.020951,0.004029,0.414583,0.468224,0.084628,1.291934,1.194606,0.296197,7
0.657709,-0.173629,-0.025107,0.025321,-0.357157,19.104429,3.465892,0.399746,5
0.055021,-0.283519,0.046968,-0.000445,0.481012,2.182719,0.876903,0.521631,5
0.015917,-0.031545,0.461005,-0.157405,-0.274721,0.448299,1.147534,0.2486,6
0.067872,-0.083073,0.059478,-0.003442,-0.097957,5.775224,0.451157,0.563469,7
0.494588,0.459319,0.355084,0.022606,-0.449252,0.062029,15.78242,0.506411,8
0.472424,-0.162532,-0.088543,0.187361,-0.464738,15.309802,0.617524,0.904813,6
0.033719,-0.370123,-0.24141,-0.234464,-0.378713,2.482361,0.739301,0.541165,6
0.053464,-0.019967,-0.208716,-0.375057,-0.251358,3.883346,0.397325,0.314271,5
0.102397,0.258869,-0.309961,0.275296,0.0325,1.762463,3.171768,0.72996,8
0.077397,-0.1961,0.409669,0.138727,0.412542,2.603742,1.430853,0.80807,5
0.025654,-0.175651,-0.481516,-0.195703,-0.024336,2.388666,0.332613,0.418286,5
0.049774,-0.228296,0.47169,-0.014701,-0.044441,1.391978,1.680841,0.506359,5
0.292059,0.237462,0.401143,0.489185,-0.356012,6.888497,1.817669,0.879317,8
0.076448,0.321614,0.320481,-0.089106,-0.209755,0.953251,2.675025,0.604359,5
0.14368,0.373578,-0.425602,0.2895,0.234217,2.028584,2.85618,0.569577,5
0.10528,0.462264,0.423171,0.252715,0.186961,3.379466,3.160818,0.755201,7
0.249235,0.221886,0.351016,0.314461,-0.232153,2.767,5.298885,0.758885,5
0.116289,-0.003195,-0.00765,-0.048364,0.354637,2.022636,1.668462,0.382551,8
0.218108,-0.348386,-0.080695,0.454715,-0.137999,5.212648,4.396224,0.971189,7
0.25167,0.267526,-0.375718,-0.107051,0.40697,6.467642,1.670237,0.711703,5
0.008275,0.298451,-0.145726,0.204163,0.088357,0.949917,1.101843,0.538803,8
0.501041,-0.467457,-0.304704,-0.181623,-0.145391,13.289932,1.296707,0.705014,7
0.152548,0.339655,-0.27106,-0.195664,-0.21758,1.837939,3.167615,0.537027,5
0.229496,-0.12671,0.136153,0.491147,-0.08742,4.727433,3.581755,0.370169,7
0.08537,-0.158577,0.263197,0.260065,-0.01749,4.845948,0.96393,0.333836,6
0.0,-0.45694,0.126562,0.137969,0.125317,0.108193,0.254183,0.449143,6
0.14844,-0.066861,0.463494,0.087199,-0.164991,0.65374,3.310476,0.393355,6
0.315119,0.449632,0.37577,0.117185,-0.080883,5.159222,5.115909,0.613199,5
0.01457,-0.416498,-0.356587,0.230423,-0.048166,2.404233,1.16424,0.81276,8
0.06571,0.015792,-0.07828,0.126631,0.117191,0.53213,3.919219,0.062543,7
0.35157,-0.272882,0.037975,-0.115423,-0.40338,8.802351,1.111721,0.404754,8
0.043554,0.174578,-0.381232,0.143285,0.040912,1.141152,2.161908,0.318389,8
0.090222,-0.422753,-0.108236,0.341985,-0.191161,1.180738,2.076776,0.235571,5
0.138258,0.321908,-0.416863,-0.011302,0.454264,1.446647,3.262149,0.563754,6
0.224875,0.492987,0.066916,-0.330643,-0.24346,0.034219,5.49983,0.674272,6
0.100905,-0.377136,-0.320825,0.003694,-0.145348,1.271123,3.870259,0.686206,6
0.342406,0.300619,-0.415869,-0.220253,-0.312359,6.562877,5.00703,0.630153,6
0.148305,0.364907,-0.24221,0.175907,-0.351698,3.440503,2.427899,0.70125,8
0.412132,-0.265042,-0.478563,0.178418,-0.006052,12.864235,1.380289,0.166354,6
0.238906,0.113694,-0.430109,0.396452,0.140136,4.640467,2.965666,0.61637,6
0.03316,-0.438816,-0.044304,0.290994,-0.353507,4.26853,0.384267,0.801828,8
0.0,0.059703,0.320267,-0.12535,-0.491938,0.478758,0.12848,0.742253,5
0.002389,0.459761,-0.049574,0.427869,0.341626,0.021231,1.062593,0.78279,7
0.109565,-0.257712,0.215143,-0.432794,0.439774,0.984104,3.779538,0.69843,6
0.018943,-0.153429,-0.292273,0.220175,0.353442,0.219856,2.406088,0.869464,6
0.220517,-0.305459,0.423105,-0.190625,-0.355744,0.970318,5.894013,0.46315,7
0.045579,0.467427,-0.21688,-0.451642,-0.110174,0.033713,2.280473,0.7372,6
0.059449,-0.254145,0.36308,0.022811,-0.454303,1.373277,1.746695,0.301206,8
0.00068,-0.339914,0.485875,0.014089,-0.160934,0.799363,1.014666,0.671682,8
0.22609,0.231219,0.349682,-0.168085,-0.376911,0.06683,4.274053,0.406123,6
0.118458,0.285488,-0.24042,0.140635,0.436443,2.126109,2.830951,0.826851,5
0.025033,0.187938,0.385619,-0.170314,-0.25748,2.828025,0.309754,0.426385,6
0.01548,0.053792,-0.344998,0.191698,0.075022,0.683825,1.747745,0.256779,7
0.05698,-0.454837,0.270434,0.277568,-0.118342,4.77674,0.827875,0.795232,8
0.004023,0.007116,0.295712,0.007483,-0.456627,0.07203,0.968635,0.188453,7
0.124765,-0.152973,0.331893,-0.183197,-0.313018,2.627374,2.693143,0.56323,5
0.50393,-0.26702,0.361908,0.151325,0.477924,1.973214,14.934863,0.302371,8
0.029637,-0.304902,-0.255987,0.499711,0.280495,2.43705,1.303461,0.537418,8
0.393608,-0.353464,0.34811,-0.497502,-0.243758,2.007112,9.784874,0.92568,5
0.021537,-0.45837,-0.080521,0.349779,-0.47729,1.017689,1.800927,0.405955,8
0.00672,-0.169206,0.373464,-0.013936,0.223966,0.210583,1.30103,0.766128,5
0.050441,0.276842,-0.043894,-0.402904,-0.145335,0.486782,2.566666,0.799361,6
0.20479,0.268214,-0.001087,-0.389842,-0.298128,3.857724,2.461218,0.405464,5
0.195025,-0.351902,-0.090955,0.288813,0.278204,2.097997,4.717377,0.847466,7
0.149205,-0.346163,-0.124979,-0.386207,0.418031,0.693155,4.291148,0.687431,6
0.004435,0.106103,-0.076018,-0.276646,0.012902,1.289615,0.181547,0.779222,6
0.495147,-0.452856,0.141807,-0.409765,0.164194,1.635016,14.00076,0.477797,8
0.321406,-0.120264,0.46899,0.470814,0.337155,0.014005,11.479805,0.710036,8
0.150979,0.404414,-0.184301,0.484016,-0.050652,2.621332,2.488439,0.780207,5
0.016967,0.279758,0.44595,0.306587,-0.228795,1.496481,1.223478,0.668824,8
0.497294,-0.20882,-0.465399,-0.321116,-0.063604,9.296717,5.758913,0.297159,8
0.242252,-0.233023,-0.475736,-0.404931,-0.142502,1.156044,5.683602,0.595808,7
0.036322,0.059342,-0.176349,-0.03636,0.185154,0.48148,2.97103,0.686517,6
0.198289,-0.458485,-0.281254,-0.322443,0.25453,1.660697,6.674542,0.753074,6
0.4714,-0.296387,0.449407,0.468487,-0.496481,2.519129,12.563544,0.794446,7
0.091365,-0.104201,-0.429023,-0.450125,0.443836,1.841627,1.601668,0.796372,8
0.03638,0.123168,0.357142,0.108229,-0.216993,1.099677,2.559164,0.519744,8
0.695659,0.273323,0.274152,0.499598,-0.099675,6.40355,23.548719,0.729975,6
0.006619,-0.231178,0.10454,0.163244,0.103237,1.324062,0.741383,0.77542,7
0.153182,-0.440183,-0.267409,-0.48783,0.170165,4.449286,0.983589,0.837648,5
0.088728,0.02805,0.436738,-0.340561,0.287336,0.800956,1.968646,0.661763,5
0.15916,0.200402,0.465394,0.011348,0.368825,4.312497,2.149832,0.296544,6
0.0,-0.222555,0.257287,-0.255886,0.000763,0.19388,0.421716,0.795018,7
0.001544,-0.232726,0.077064,-0.176673,-0.169515,0.92925,0.353495,0.65979,7
0.364832,-0.039451,0.182008,-0.113222,0.498566,4.749323,7.386889,0.574377,5
0.018913,0.420584,0.391452,0.304232,0.331045,2.574964,0.492749,0.659295,8
0.003325,0.287768,-0.152329,0.396629,0.385793,0.093228,0.709884,0.691936,8
0.008143,-0.445297,-0.21394,-0.009279,-0.455147,1.476888,1.209898,0.535976,7
0.008112,0.275079,0.014403,-0.321481,0.17178,1.254085,0.24278,0.507005,6
0.00694,-0.37302,-0.111745,-0.116724,-0.241072,1.531228,0.248321,0.729841,5
0.208527,-0.488513,0.197777,-0.494,-0.21419,1.305616,2.342189,0.210975,8
0.279321,0.453373,-0.475415,-0.205834,0.327917,4.538396,3.113225,0.389429,5
0.042162,0.487724,-0.005479,-0.142547,-0.46155,0.014394,2.393905,0.890734,6
0.019722,0.420055,-0.072368,0.315745,0.198957,1.514896,0.418132,0.74506,5
0.154512,-0.412018,-0.057628,-0.465027,-0.47902,1.003267,4.376878,0.488538,5
0.035826,-0.363602,-0.071529,0.017098,0.05692,0.768514,1.996499,0.493416,6
0.060156,-0.139191,-0.38644,0.134181,-0.134998,2.806254,1.791429,0.614379,8
0.053476,0.490404,-0.08037,0.148381,0.006063,2.554436,0.532214,0.253116,5
0.211514,-0.051898,-0.423543,-0.01626,-0.396615,6.250664,1.697336,0.561494,5
0.051541,-0.298921,0.168413,-0.497372,-0.257789,0.30369,2.258279,0.758896,6
0.259486,-0.238764,0.257859,0.076348,0.327087,6.903997,3.740167,0.616938,7
0.0,-0.490736,-0.444579,0.146607,0.154749,0.16263,0.300805,0.828922,7
0.025526,-0.328378,-0.126446,-0.476565,0.04864,2.081365,0.626733,0.877567,8
0.14909,0.474696,-0.365363,0.442731,-0.246046,3.272076,3.585125,0.445709,8
0.004292,-0.380298,-0.13368,0.126711,0.416113,1.693274,0.495725,0.530283,7
0.157379,0.289721,0.35353,-0.09384,0.474502,3.188004,3.049787,0.878387,5
0.312163,0.466787,0.266274,-0.138809,0.302531,6.336146,3.485933,0.765339,7
0.320501,-0.027906,-0.003441,-0.286698,0.422124,6.528398,4.119888,0.326815,7
0.41575,-0.290918,0.288021,-0.020053,0.199854,11.244304,1.504225,0.333712,6
0.218308,0.152164,0.346887,0.132488,-0.131186,1.549148,5.719638,0.673861,6
0.035849,0.088507,-0.046792,0.312618,-0.27604,3.360677,0.292576,0.681216,5
0.003386,-0.151845,0.216195,0.43927,-0.171421,0.119025,0.20506,0.741829,8
0.027358,-0.207547,-0.089683,0.18097,0.060068,1.097194,2.220438,0.261072,7
0.0773,-0.331489,-0.288539,0.317474,-0.414437,4.287185,0.316966,0.700478,6
0.01217,0.484716,0.490923,-0.390369,0.493768,0.223048,1.161229,0.524918,5
0.012127,0.282387,-0.496218,0.02795,-0.393507,1.685366,0.773257,0.611728,8
0.000778,0.37798,-0.308318,-0.343767,-0.409624,0.746777,0.194071,0.555947,8
0.549703,-0.162968,-0.434083,0.011565,0.423458,10.64339,7.340959,0.234974,7
0.042033,0.387421,0.120288,-0.283013,-0.493851,1.633187,1.463362,0.793987,5
0.030648,0.104713,0.402369,0.196328,0.186245,0.825853,3.128148,0.096012,8
0.060348,0.009355,0.369342,-0.474083,0.066142,2.385489,1.507109,0.902379,5
0.300083,0.391598,-0.416293,-0.201001,-0.415805,6.508852,3.326331,0.749139,5
0.001625,0.065507,0.095663,0.397743,-0.423775,0.838617,0.29051,0.838136,8
0.021299,0.163737,-0.19685,-0.198839,0.293156,2.41928,0.541451,0.810346,5
0.005151,0.165292,-0.195178,0.114675,-0.092639,0.271165,0.964932,0.722002,5
0.10046,-0.233625,0.376383,-0.298223,0.241368,4.62725,0.545644,0.47244,5
0.140883,-0.025037,0.333486,0.044812,0.263361,2.633623,3.015358,0.855645,5
0.001345,-0.109046,0.351957,-0.254378,0.22051,1.166092,0.544552,0.824643,7
0.123043,-0.248949,0.187377,0.384597,0.115795,0.198315,4.808215,0.808384,7
0.011249,-0.029767,0.371402,-0.36496,-0.237725,2.283729,0.372726,0.874709,8
0.190983,-0.192508,0.472012,0.304198,-0.282482,2.681406,3.952116,0.443608,6
0.089526,0.329653,-0.431501,0.112727,-0.095358,0.558871,2.575898,0.259624,5
0.081364,-0.34013,-0.292195,0.343313,-0.476167,1.13262,3.337139,0.79262,7
0.069807,0.456876,0.066862,-0.310198,0.380557,2.93919,0.510407,0.911061,5
0.115851,-0.285248,-0.322727,0.211955,0.486255,1.8823,3.014753,0.255196,6
0.25186,-0.37805,-0.223371,0.071698,-0.34504,3.983014,4.470933,0.927327,5
