rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.080174,-0.218589,0.218093,-0.218197,0.459985,0.994359,2.152851,0.618246,6
0.134592,0.104918,-0.25224,0.264217,0.367818,5.278111,1.257584,0.961029,6
0.235631,-0.167424,0.368259,0.445686,0.202766,4.415701,5.012632,0.952791,8
0.104444,-0.212496,-0.463971,0.179417,0.18769,2.94859,2.274197,0.687221,5
0.030776,-0.383915,0.151524,0.168191,0.288247,3.830753,0.259551,0.4078,8
0.168376,0.484543,-0.248916,-0.498664,-0.218757,1.032842,3.483624,0.702618,6
0.009413,0.429616,-0.106553,-0.425534,0.068896,0.6935,0.772652,0.633084,5
0.031585,-0.394219,-0.305447,-0.011895,-0.302951,0.686871,2.504815,0.589278,7
0.322152,0.478522,0.137229,0.026232,-0.409361,5.219648,5.486704,0.421687,7
0.051693,-0.228107,0.104548,0.335614,-0.393806,1.423809,1.755657,0.2295,7
0.228854,-0.192359,0.048424,-0.180752,0.392662,1.677657,5.205759,0.400677,6
0.101584,0.496437,0.340721,0.191301,0.392267,3.684093,1.53223,0.649637,7
0.033261,-0.161705,-0.035886,0.103248,0.496519,1.66336,1.805994,0.83974,8
0.011771,-0.435469,-0.476053,0.055816,-0.237626,0.386906,2.144526,0.794545,7
0.023288,-0.482389,-0.380413,-0.059315,0.0691,2.548395,0.347972,0.715569,5
0.023277,-0.448326,-0.484649,0.323369,-0.102114,2.42234,0.697181,0.816286,7
0.010672,-0.050718,0.006529,0.031271,-0.475227,1.542105,0.442457,0.433365,5
0.065608,0.10495,0.426869,0.096682,0.019721,0.250424,3.166411,0.681261,7
0.190252,0.233954,-0.192139,-0.014274,-0.198031,3.038319,4.391082,0.731637,7
0.066875,-0.443388,0.303173,-0.494306,0.470929,0.944492,2.757785,0.720734,7
0.283951,0.004968,0.079329,-0.000206,0.264497,6.987319,2.778775,0.883826,5
0.510989,-0.367183,0.118121,-0.406588,-0.217037,2.786491,13.592412,0.829632,6
0.035808,-0.038573,-0.236257,0.333246,-0.415185,3.64233,0.346023,0.424263,5
0.620541,0.308049,-0.079395,0.197275,-0.248709,11.069082,10.371983,0.742659,5
0.552662,-0.314617,0.386689,0.303251,-0.41108,14.129684,4.024559,0.462617,8
0.089153,-0.323258,0.399792,-0.336575,-0.311255,1.054716,3.0344,0.670591,6
0.147547,-0.10625,0.357068,-0.363881,-0.26068,3.977952,1.858973,0.367568,5
0.00323,-0.034515,0.464286,0.20682,0.134194,0.768658,0.898559,0.535775,8
0.18,-0.490822,0.495036,-0.299396,-0.139483,1.644756,4.877203,0.656217,6
0.005552,0.008745,-0.450985,-0.383248,0.029616,1.119394,0.083298,0.353298,6
0.022863,0.201415,-0.479985,-0.245833,0.128181,1.946489,0.555772,0.643297,7
0.085061,0.07382,-0.108021,0.453707,0.358555,2.99491,0.899343,0.590436,7
0.128591,0.088781,0.428899,-0.188461,-0.050862,1.12384,3.65922,0.760887,8
0.198345,-0.360078,0.196073,0.308704,-0.233218,6.006638,3.452235,0.865021,8
0.028856,-0.406998,-0.099554,0.161569,-0.062379,0.868227,1.783193,0.586334,5
0.212653,0.198808,-0.494131,-0.095347,0.116812,0.546509,6.371139,0.49157,7
0.004573,-0.488447,-0.102027,0.389338,-0.041639,0.696635,0.401066,0.682625,5
0.276217,-0.477223,-0.327852,0.385161,-0.426612,4.663124,7.449381,0.797841,8
0.024582,-0.398279,-0.460922,0.361527,0.100043,0.331978,1.960289,0.751456,8
0.004792,0.104937,-0.401283,-0.200084,-0.103792,0.310614,0.804354,0.563987,6
0.295567,0.188603,-0.160021,-0.437828,0.288445,0.116293,9.38786,0.617153,8
0.020495,-0.457022,0.148571,0.430171,0.406339,0.369909,1.292879,0.063003,5
0.035126,0.377148,-0.22834,-0.265674,-0.408178,2.627174,0.790639,0.458392,8
0.052425,-0.419298,0.006607,0.360022,0.392593,2.013636,1.491544,0.639921,8
0.001833,0.012018,-0.100764,0.366807,-0.076083,0.329666,0.098539,0.308393,5
0.253779,0.466832,0.472083,-0.204054,-0.06568,1.212019,3.53931,0.263298,5
0.054684,0.071142,0.415881,0.038839,-0.070148,2.675952,0.548345,0.946761,6
0.151932,0.086065,-0.472531,0.455363,0.337872,7.031195,0.335383,0.747061,7
0.041579,0.255452,0.073196,0.362574,0.456232,0.933134,2.946002,0.86205,7
0.240049,0.292761,-0.07738,0.039264,0.213336,2.533635,4.532786,0.490149,8
0.036783,0.389505,-0.231221,-0.46994,-0.138668,0.871157,1.308354,0.776792,5
0.052854,0.283787,-0.394536,0.324223,-0.251579,2.27537,1.010275,0.644593,6
0.27748,-0.435959,0.486976,0.320854,-0.443536,7.624309,2.086534,0.893552,6
0.066593,-0.083915,-0.387468,0.06603,-0.471477,3.310602,1.072323,0.361748,6
0.713796,-0.304986,-0.454868,-0.114635,0.234234,7.960739,19.566371,0.800372,7
0.21204,-0.057723,-0.4938,-0.478396,-0.426531,1.288209,5.864207,0.74798,6
0.22473,0.387315,-0.448804,0.299354,0.189386,1.704439,6.705975,0.751161,7
0.115527,-0.320441,0.15877,0.465816,0.482799,3.129605,1.615276,0.613124,6
0.288666,0.133463,-0.491892,0.353514,-0.12876,3.985376,5.025306,0.74718,8
0.17404,0.48621,-0.456499,-0.276295,0.25106,1.336712,4.481842,0.690843,6
0.140733,-0.170501,0.122071,0.434522,0.385121,4.748442,1.810226,0.859615,6
0.017082,-0.213121,-0.333378,-0.0221,0.049934,2.688574,0.279051,0.349458,7
0.192077,-0.47411,-0.385466,0.359295,-0.355883,0.146063,6.483367,0.788793,8
0.015883,0.15476,-0.192676,-0.274423,-0.425753,1.396523,0.302814,0.488103,6
0.010632,0.428268,0.247435,0.190118,-0.023102,0.541538,1.755421,0.671251,8
0.065402,-0.389273,0.161796,0.236597,0.094696,0.065053,3.229226,0.55239,6
0.011204,-0.163647,-0.045089,0.08648,-0.151239,2.120932,0.762039,0.681691,6
0.415048,0.326688,-0.077611,-0.167914,0.390189,11.309231,2.778481,0.61725,6
0.442018,-0.093943,-0.172935,-0.365695,0.174312,2.53557,11.326387,0.763709,8
0.243147,-0.375156,0.213058,0.257122,-0.276021,7.21497,0.948181,0.783142,8
0.116337,-0.15591,-0.244382,0.456746,0.172127,2.624959,1.757032,0.267776,5
0.069354,-0.361089,-0.355834,-0.006316,-0.094083,0.275977,3.451714,0.281962,7
0.031944,0.183606,-0.163896,0.20262,-0.298092,3.228018,0.736854,0.291473,8
0.479574,0.435945,0.193135,-0.458813,-0.092623,12.411598,0.743964,0.31779,7
0.010316,0.216787,-0.46003,-0.26345,0.435052,1.13682,0.168226,0.442187,8
0.020908,-0.255529,0.206478,0.248258,0.07455,0.557153,0.831133,0.674132,5
0.074005,-0.174923,-0.401199,-0.367021,-0.071922,1.259344,2.954588,0.77896,6
0.091628,0.051672,0.480242,-0.435255,-0.238303,3.054167,1.177457,0.870629,7
0.255478,-0.406415,-0.176414,0.223334,0.113303,4.942897,4.543924,0.32737,5
0.027257,-0.461831,-0.419308,-0.384698,0.43764,0.961148,1.232938,0.501823,7
0.105397,0.237774,0.409045,0.042379,-0.022719,2.847393,1.65526,0.58997,5
0.194779,-0.131849,0.364591,0.075591,0.126844,7.68131,0.536584,0.717252,7
0.080153,-0.000986,-0.062326,-0.247502,-0.164028,2.493369,1.758857,0.441728,7
0.029814,0.219201,-0.340457,-0.038047,0.038191,1.954718,1.029007,0.876893,7
0.151111,0.336694,-0.083485,-0.19709,0.086739,2.518328,2.375721,0.481123,7
0.232666,0.443306,-0.467598,-0.417168,-0.353447,2.302824,5.175624,0.740687,8
0.141151,0.157638,0.083967,0.24671,0.087332,0.755938,5.682553,0.570136,6
0.063636,-0.464933,0.343694,0.390474,-0.279798,0.001523,2.957925,0.980692,5
0.169487,0.297721,-0.154975,-0.228697,0.441621,2.729051,3.905893,0.766779,7
0.132476,0.239295,0.318497,-0.37424,0.1094,6.241503,0.702337,0.628916,7
0.33444,-0.199132,0.179463,0.327423,-0.202785,5.695789,5.058135,0.237989,7
0.079514,-0.487706,0.213045,0.233276,-0.320396,1.367087,3.776953,0.750791,5
0.354278,-0.211255,0.416262,0.025388,-0.118275,0.721887,8.030957,0.435021,5
0.103129,-0.096709,-0.360404,-0.14255,0.146806,1.987905,2.708888,0.434482,8
0.0,-0.340253,0.024263,-0.153033,-0.232981,0.046691,0.047529,0.635294,7
0.019618,-0.270467,-0.041209,0.454278,-0.071162,0.421915,1.819465,0.923233,8
0.314981,-0.127332,0.22051,0.389891,-0.073871,4.818,7.177737,0.740412,6
0.004724,0.286822,-0.385804,0.025494,0.476041,0.211224,1.017068,0.839905,7
0.118243,0.094213,-0.462289,0.235716,-0.024774,4.311173,1.455829,0.302685,5
0.047675,-0.285292,-0.324716,0.182899,0.099127,2.365541,1.551692,0.347933,8
0.002907,0.260362,-0.316201,0.257573,0.295292,0.450131,0.280592,0.394104,5
0.329234,-0.082853,-0.347106,-0.202855,-0.032469,7.343142,2.500417,0.549685,6
0.257301,0.355273,0.383592,-0.202029,-0.126401,2.96107,4.255814,0.466932,5
0.032982,-0.04146,-0.321745,0.024117,0.115644,3.194154,0.363088,0.610667,5
0.213597,-0.254196,-0.408435,0.053098,0.059485,4.857265,2.146261,0.453373,6
0.109321,-0.372278,0.331547,0.472646,-0.373396,4.504446,1.165423,0.880891,8
0.046441,0.497678,-0.196302,0.076137,-0.382296,2.11694,1.247997,0.283931,8
0.038983,0.298081,-0.436222,0.351814,0.130707,3.327116,0.30649,0.422981,8
0.004383,-0.238757,0.420597,-0.48625,-0.078964,1.952117,0.324387,0.887676,6
0.226974,0.075716,0.164638,-0.24699,0.335725,2.482571,2.908684,0.261755,5
0.149699,0.135544,-0.000165,0.155884,0.415554,6.574476,1.074467,0.634326,8
0.022284,0.266361,0.413442,-0.241143,-0.448501,1.960411,0.926494,0.485262,7
0.001437,-0.476124,-0.069286,0.282102,0.36512,0.846334,0.404133,0.857247,7
0.540003,0.452928,0.427485,-0.267507,-0.026395,12.53715,2.52926,0.14821,8
0.010112,-0.221181,-0.356029,0.096629,-0.052288,2.324304,0.167368,0.350987,8
0.017794,-0.168567,-0.377846,0.139988,-0.313691,2.830255,0.741123,0.72789,6
0.0,-0.00011,-0.261378,-0.03338,0.477532,0.0998,0.090331,0.477171,7
0.189421,-0.318109,-0.490881,-0.321694,0.114887,0.609407,5.524746,0.472962,5
0.284222,0.361119,-0.358731,-0.489237,-0.476499,7.287563,1.587737,0.419155,8
0.146744,0.246029,-0.121887,-0.204109,0.028457,5.713457,0.971429,0.570658,5
0.04333,-0.378962,-0.46417,0.458723,0.468633,2.637843,0.886739,0.581914,7
0.012125,-0.031504,0.030994,-0.327727,-0.428335,0.368184,1.734824,0.659133,6
0.0,0.481323,-0.240832,-0.354272,0.106998,0.223043,0.659413,0.90882,8
0.22225,-0.21536,0.191181,-0.420187,0.122804,4.731893,3.495727,0.657619,8
0.278612,-0.440933,0.219832,0.499765,-0.018786,0.938362,7.193127,0.849288,5
0.114163,0.076538,0.190678,-0.059179,0.045929,2.353524,3.027374,0.507253,7
0.154484,-0.215133,-0.019355,-0.394197,-0.100464,3.901424,2.36492,0.826031,5
0.243047,-0.195634,0.315859,0.483981,-0.244502,2.898776,6.1495,0.416932,8
0.045155,-0.032636,0.09437,-0.024774,0.131649,0.773264,2.265077,0.868054,6
0.109815,-0.137407,-0.267437,0.261832,-0.01174,2.948033,2.992312,0.256176,6
0.319408,0.376486,-0.059361,0.309315,0.342257,4.148214,6.112664,0.894345,7
0.17848,-0.484484,0.067612,0.279756,0.350531,2.116304,5.357161,0.637645,8
0.293185,-0.276024,-0.304407,0.055842,-0.084027,4.37232,6.025648,0.654045,6
0.239474,0.326113,0.276001,0.424701,-0.095346,1.734523,5.049384,0.801973,6
0.068417,-0.36558,-0.375889,-0.121162,-0.063415,1.671723,3.240494,0.862787,7
0.054783,0.435264,-0.330896,0.04424,0.449271,0.702671,3.716028,0.582265,8
0.017034,-0.161404,0.289828,0.105161,-0.325414,1.422387,2.072081,0.868963,8
0.005382,-0.032836,-0.498367,-0.45616,0.1186,0.075333,0.245437,0.79668,5
0.337775,-0.0198,-0.191405,-0.207451,-0.153937,2.504703,9.952366,0.695549,5
0.013441,0.173074,0.374078,-0.36705,-0.009873,2.691638,0.297958,0.624643,7
0.128659,0.091196,-0.173138,-0.311299,-0.327503,1.488837,3.614317,0.56355,8
0.138049,-0.340004,-0.318382,0.350736,0.2579,3.702346,3.556284,0.169645,6
0.346296,-0.417533,0.496252,-0.152764,0.126965,4.038053,5.958119,0.377192,8
0.168162,-0.263238,-0.141258,0.449312,-0.300757,1.71151,4.879102,0.452334,8
0.080723,0.290552,-0.140735,0.437305,0.329645,1.856771,1.97799,0.336371,7
0.121715,-0.376381,-0.437651,-0.451124,-0.025983,3.301853,2.602061,0.621423,8
0.168503,-0.320875,-0.486456,-0.496683,-0.181315,1.717902,3.209805,0.318579,7
0.219253,0.024825,-0.222045,-0.041136,-0.259429,1.471545,4.475671,0.373637,8
0.121944,0.1199,-0.441571,0.494025,-0.112987,4.542513,2.508135,0.749203,6
0.300166,-0.452357,0.492451,-0.03884,-0.300187,9.840016,1.555879,0.686455,5
0.129496,-0.320598,-0.078276,-0.419596,0.207586,3.742502,1.176898,0.53882,6
0.486085,0.483107,-0.266245,-0.441694,0.447846,6.477834,8.366581,0.33236,7
0.058505,-0.197085,0.250776,0.322228,-0.463296,1.127232,1.186158,0.242024,7
0.363844,0.332689,-0.236181,0.414228,-0.446439,0.52436,9.454537,0.717826,8
0.188169,-0.062953,0.00175,-0.193808,0.080287,0.615676,5.426511,0.828898,8
0.00596,-0.091212,0.493574,0.236152,-0.139409,0.618271,0.981413,0.158585,7
0.097041,0.210283,0.194863,-0.469812,-0.344399,2.656826,0.861049,0.454981,7
0.110602,0.110295,0.435527,0.10932,0.404449,2.336503,3.483939,0.494503,8
0.226369,-0.369897,0.093953,-0.472641,-0.086691,2.006753,5.3613,0.582888,7
0.089776,0.437581,0.33409,0.02176,0.17702,3.167271,1.389763,0.629627,7
0.513407,-0.100941,-0.414643,-0.207193,0.275201,3.94796,12.70866,0.747115,5
0.242952,0.321005,0.21142,-0.472767,0.463809,1.447064,5.443936,0.715435,8
0.012621,0.213077,-0.430485,-0.039833,-0.352932,1.110836,1.681006,0.773934,8
0.099602,-0.298843,0.287401,-0.130566,-0.07981,5.625076,0.248527,0.371774,5
0.170675,-0.045669,-0.280096,0.125784,0.368002,3.716077,1.083282,0.376696,6
0.251556,0.181515,-0.070776,-0.344611,-0.185479,6.765442,1.369079,0.712699,8
0.144855,0.074668,-0.043928,-0.03868,-0.350475,0.135278,3.197718,0.305894,5
0.061951,0.234076,0.140507,0.244801,0.04261,1.305735,2.198213,0.594778,6
0.366951,0.428351,-0.236835,-0.402894,0.19749,6.717114,3.34901,0.434097,5
0.202255,0.038076,0.075211,-0.336785,0.418796,6.947931,1.605719,0.806298,7
0.168072,0.491668,0.307482,-0.222386,-0.11326,4.571248,1.591557,0.610994,7
0.141147,0.007657,0.447648,-0.496672,0.302862,4.038397,1.194077,0.868461,6
0.459744,0.228958,0.37599,0.180524,-0.357338,10.085605,6.420874,0.498519,5
0.240338,0.448686,0.373415,-0.452694,0.233341,5.848366,0.043672,0.217173,7
0.321407,0.342638,-0.275038,-0.259258,-0.483185,7.11481,2.928623,0.76719,6
0.026524,-0.041672,-0.426083,0.078245,0.205493,0.2129,3.48263,0.890626,8
0.005224,0.032081,-0.446537,-0.206633,0.254288,0.785396,0.398773,0.673431,5
0.016816,0.201284,0.456145,0.019235,-0.250653,0.602615,1.919414,0.766661,6
0.001626,-0.169733,-0.356505,0.186824,0.392821,0.78589,0.283817,0.778406,7
0.027828,-0.186168,0.383471,0.397175,-0.004278,2.381323,1.079349,0.666046,6
0.16304,0.403459,0.44941,-0.210886,0.141429,5.07244,1.309872,0.435508,6
0.015198,0.045543,0.076766,0.002399,-0.204831,1.700298,0.389422,0.629393,8
0.073226,0.052009,0.070725,0.400754,0.21719,2.645182,0.533002,0.644153,5
0.18531,-0.348599,-0.192352,0.273585,0.282793,2.779998,4.64726,0.544439,6
0.17902,-0.215203,-0.000771,-0.0743,0.43663,5.293858,1.927951,0.681933,5
0.074935,-0.164828,0.432289,0.117795,-0.162356,5.672596,0.896035,0.354118,6
0.038858,-0.324739,0.021028,0.373015,-0.362183,2.512572,0.227229,0.54172,5
0.171469,0.047935,-0.438275,-0.203117,-0.024809,2.282483,5.232136,0.824774,5
0.145034,-0.207201,0.324058,-0.318887,-0.229206,3.128383,2.96998,0.594701,7
0.206742,-0.464324,0.499391,0.481687,0.175829,0.981082,6.833809,0.227634,5
0.104604,-0.116786,0.462474,-0.243396,0.278333,3.716703,1.476074,0.669944,5
0.362561,0.048869,0.008811,-0.40654,0.337957,3.423066,3.070843,0.168131,8
0.052895,-0.222411,0.44667,0.087798,-0.094588,2.40253,1.240912,0.729863,5
0.182156,0.39197,0.021924,0.416571,-0.300047,0.170009,6.544413,0.416492,7
0.124441,-0.107649,0.209289,0.242924,0.355533,3.073021,3.128148,0.927553,8
0.110717,0.315305,0.352785,-0.432088,0.04659,0.291536,4.225196,0.857868,8
0.222706,0.034941,-0.363456,0.461406,-0.143308,2.35406,5.483402,0.505824,8
0.006744,-0.361915,-0.260046,0.368392,-0.061149,1.502959,0.480866,0.500782,6
0.04618,-0.400509,0.364435,-0.353445,0.161846,3.35826,0.522556,0.729286,6
0.088931,-0.43079,0.37744,0.370286,-0.225599,3.486448,0.590413,0.558155,6
0.383893,0.213984,0.160628,-0.071391,0.28708,1.210701,9.657074,0.624937,8
0.104612,-0.180689,-0.063278,0.398182,-0.362946,0.241358,4.328574,0.87591,8
0.010695,0.223801,0.021185,-0.136669,-0.371494,1.427809,0.318788,0.519472,5
0.251643,-0.49261,-0.004118,-0.265692,0.249177,2.512063,6.041966,0.706374,8
0.093871,0.134101,-0.16235,-0.422439,0.493172,0.610067,3.950419,0.770624,5
0.030145,-0.288948,0.127769,-0.048828,0.101178,0.849213,1.49323,0.329464,6
0.057989,0.161752,-0.237428,0.466885,0.224701,2.063231,1.684463,0.472631,8
0.594858,0.177068,0.184903,-0.227172,0.117249,11.790704,6.130179,0.727759,5
0.054243,-0.078863,-0.336297,0.036216,0.054711,1.247593,2.332311,0.446974,8
0.264531,0.421035,-0.324814,-0.396669,-0.162293,3.212073,4.396216,0.45389,6
0.201127,0.25183,-0.00188,0.391334,-0.083746,2.787755,5.703199,0.427842,5
0.04877,-0.251513,-0.147119,-0.149858,-0.096396,2.691748,0.77439,0.828438,6
0.04772,-0.074448,-0.455529,-0.018142,-0.304014,1.855838,1.94511,0.962137,6
0.006966,-0.355507,0.050467,0.422945,0.287384,0.758353,0.496052,0.878255,5
0.08908,-0.126555,0.487392,0.380864,-0.229037,1.573103,2.84287,0.834322,5
0.401604,0.412373,0.389183,-0.225094,0.001425,3.029607,8.399478,0.76411,7
0.114294,-0.422841,-0.082072,-0.172462,-0.455748,5.377913,0.00807,0.779286,7
0.306173,-0.411603,-0.430415,0.35734,0.050842,6.549293,2.863522,0.221042,5
0.039228,0.217596,0.022776,-0.45585,0.431018,1.219591,0.451207,0.377134,6
0.113916,0.077326,-0.278926,0.404277,-0.015195,3.268587,1.996388,0.395767,7
0.193842,0.052084,-0.282038,0.094117,-0.287796,4.239064,3.574783,0.433488,7
0.097362,-0.003337,0.396905,0.313379,0.040169,4.166889,1.704155,0.453664,8
0.228776,-0.354853,0.088915,0.243674,-0.183298,6.590696,0.871226,0.541852,6
0.312058,0.2897,0.182583,-0.359751,-0.070301,2.745869,7.808137,0.703068,8
0.001535,-0.298575,-0.229401,-0.163956,0.197879,0.615294,0.384799,0.515964,8
0.136076,-0.378511,0.072753,-0.005237,-0.030289,2.244117,3.533021,0.574022,7
0.040881,-0.279934,0.070263,-0.188257,0.205746,0.279672,2.38703,0.749882,5
0.035981,0.386691,0.119029,0.466584,0.26485,0.60233,2.68054,0.667098,7
0.086416,-0.296625,0.281434,-0.374608,-0.451419,5.460496,0.665345,0.896941,7
0.009496,-0.338299,-0.023411,-0.175625,0.027358,0.518667,1.720418,0.664912,7
0.032655,0.231647,-0.352064,0.296309,0.393313,1.358938,1.170814,0.904073,6
0.050841,0.44155,0.433108,0.060475,0.286764,2.943736,1.093485,0.840368,7
0.238404,-0.379598,0.4771,-0.003285,-0.078305,2.592437,5.221792,0.393856,7
0.021164,-0.401133,-0.431173,0.080585,0.458239,2.112949,0.455434,0.79146,8
0.114797,0.175598,0.126418,0.136887,0.24675,1.552344,3.488234,0.296242,8
0.056478,0.261741,-0.42611,-0.008031,0.04559,1.376562,2.697417,0.224807,7
0.099966,0.13426,-0.040614,-0.331912,-0.207902,3.22417,2.363989,0.541202,8
0.21494,-0.271688,-0.445304,-0.001478,-0.287056,0.325078,5.360187,0.592632,8
0.036246,0.04994,-0.032515,0.239506,-0.234092,2.158659,2.17536,0.610797,7
0.29783,-0.365437,0.121695,0.042011,0.247321,1.101946,7.23608,0.270834,6
0.094097,0.133974,0.224873,-0.228374,0.044901,0.907174,3.433331,0.345474,6
0.002398,-0.483182,-0.287905,-0.140734,-0.374712,1.051821,0.81393,0.524675,8
0.044998,-0.093704,0.234592,-0.138792,-0.490041,3.203328,0.859567,0.65054,7
0.007534,-0.389721,-0.038108,0.081776,-0.118931,0.248201,1.196767,0.561971,8
0.108355,-0.097241,0.121074,0.221198,0.232316,5.525552,1.202141,0.958702,5
0.310287,0.437446,-0.389326,0.492301,0.094795,2.978634,5.153954,0.575893,8
0.009398,0.093799,0.31405,0.335062,-0.294985,0.189591,1.578569,0.65015,6
0.0,-0.310944,0.415611,-0.104514,-0.45527,0.762075,0.42782,0.683455,8
0.055623,0.056077,-0.385021,0.072129,0.369792,1.795704,2.736513,0.842246,8
0.197195,-0.376002,0.341581,-0.46927,0.077628,1.262197,4.809109,0.65167,7
0.109695,0.168788,-0.039316,-0.493019,-0.061043,1.106095,1.515144,0.272658,8
0.213458,-0.475232,-0.46299,-0.063467,0.454836,1.204899,6.007382,0.408041,5
0.022295,0.392891,0.304165,0.463768,0.284009,0.222627,2.393428,0.933838,6
0.004926,0.165382,0.494819,0.457909,0.07542,0.31117,0.679664,0.658641,7
0.001623,-0.259263,-0.050627,0.208191,0.416993,0.488413,0.702697,0.810114,8
0.251229,-0.498161,0.084456,-0.334844,-0.258914,0.959779,6.056168,0.841714,5
0.144483,0.489518,0.083776,0.016851,-0.079684,1.580246,3.451692,0.879704,7
0.020213,0.359336,0.036576,-0.254115,0.15448,1.984537,0.132598,0.80272,6
0.321519,0.384742,-0.046307,0.481097,0.124065,4.694657,4.860674,0.861052,5
0.035125,0.062885,-0.265944,-0.445718,0.460605,0.407848,1.979549,0.847282,8
0.041322,0.229942,0.086968,0.035619,-0.18931,0.430978,2.084585,0.619062,5
0.022472,0.104809,-0.465061,0.20899,0.075308,1.937316,1.184009,0.641198,8
0.006988,-0.415612,0.246104,-0.389512,-0.436951,0.942627,0.805411,0.517268,7
0.009507,0.021983,0.226696,-0.013851,0.081195,2.057092,0.067439,0.713101,6
0.009868,-0.131738,0.185431,0.345168,0.282266,0.975086,1.540821,0.610741,8
0.071534,0.114781,0.465759,0.381898,-0.058735,2.843427,0.991398,0.224611,5
0.23951,-0.304844,-0.365258,-0.352701,0.420124,0.35612,7.817054,0.704403,8
0.000711,-0.178271,-0.262355,0.223596,-0.083484,1.045772,0.636843,0.71458,8
0.05282,0.216462,-0.398427,0.277378,-0.255338,2.604343,1.62727,0.715072,7
0.122687,0.284921,0.397068,0.349405,-0.368916,0.133593,6.240584,0.891704,7
0.008946,0.304511,0.068571,0.431304,-0.005105,0.954439,0.713227,0.609044,5
0.119263,-0.279115,-0.047647,-0.145895,-0.15653,3.297238,2.702722,0.360384,7
0.012433,0.231261,-0.069577,0.374373,-0.437515,0.200813,0.784969,0.697136,5
0.08337,-0.072833,-0.14071,-0.476033,-0.120438,3.160699,0.683446,0.554207,5
0.664317,-0.378865,0.180038,-0.237751,0.016199,1.851641,19.645822,0.60765,6
0.008349,0.238386,0.42313,0.031209,0.445613,0.544578,1.109807,0.723325,8
0.302335,-0.121927,-0.029729,0.323469,-0.080794,6.883237,3.125973,0.740843,7
0.054391,0.281369,0.216514,0.2393,-0.037467,3.078148,0.716706,0.70421,5
0.167574,0.473478,0.099656,-0.431036,0.494717,3.512608,2.962338,0.691554,6
0.102022,-0.396384,0.071372,-0.314046,-0.049649,4.571329,1.247298,0.750769,6
0.151515,-0.195283,-0.371075,-0.011198,0.359361,5.547296,0.878632,0.938992,5
0.092039,-0.186773,-0.127182,0.034119,0.223431,2.902592,3.096847,0.673983,5
0.001889,0.471513,-0.181836,0.207502,0.01601,0.335045,0.270048,0.625617,5
0.001883,-0.257063,-0.352996,0.454203,-0.186632,0.636122,0.080052,0.69919,6
0.074142,0.204611,0.056615,0.385591,0.428055,0.961928,4.167332,0.600424,8
0.106751,-0.102547,-0.315791,-0.043751,0.334702,3.116337,2.265007,0.712766,8
0.156153,0.15914,0.153475,0.105543,-0.109153,0.761773,5.105748,0.859464,8
0.157278,-0.251987,0.346326,-0.144274,-0.136547,1.197852,4.16425,0.607128,8
0.020013,-0.278717,0.416286,-0.060418,0.201565,1.67749,0.363938,0.273154,5
0.124628,0.428692,0.432247,-0.266865,0.17931,2.416631,1.855348,0.37788,8
0.078909,-0.017052,0.089665,-0.261732,0.379923,0.641045,2.186357,0.23631,7
