usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
0,8,5,1929,318,191,1.2030678068902951,0.6697513580518453,1584869,1452976,213.98056911497602,78,-2902
0,19,22,2543,321,209,1.3198370438451292,1.9064715596856043,1631246,1460438,226.41804388896742,89,11
0,23,32,1882,369,236,1.3554045246932214,0.8100408876387188,1623204,1485837,235.89947047156875,89,11
0,7,5,1817,318,198,1.176365649843617,1.000736180236892,1595604,1458829,217.72172835096757,92,4731
0,18,51,2082,347,197,1.2578889147755719,2.3036121733761856,1608064,1477162,222.5778783703362,89,11
0,9,6,3471,912,835,0.26813292093626445,0.5004889856725796,13441,77164,159.979837845749,86,15879
-1,8,5,3470,915,834,0.14893027924912303,0.2034351114885086,5611,72520,166.2633552047892,78,-10451
0,9,6,3453,920,839,0.2,0.2,10714,73390,170.0,84,16
0,9,4,3480,919,838,0.24337653635481113,0.2985555421738342,26644,60469,163.8776490116942,75,5172
0,8,7,3465,923,841,0.16707742121958172,0.10030696335075283,16761,70963,169.6166366793466,84,-1002
0,8,6,3474,918,837,0.14104004539991397,0.27910485664903256,11559,78664,165.83037807407587,87,-1460
0,9,6,1480,245,131,0.47784261499821723,0.37940138551872016,17429,66434,144.03207570883214,97,11494
0,9,6,1528,244,137,0.5175750649133277,0.389173060318819,8393,55637,146.08605523293224,106,932
0,9,6,1492,248,139,0.45325601173619157,0.5023470816355523,21520,60524,138.2830753820723,88,-8861
0,9,7,1530,247,135,0.4,0.4,14513,61905,141.0,89,11
0,7,8,1577,245,127,0.45926701269957637,0.6120488355133314,12139,58672,145.07391634242146,79,6256
0,8,7,1523,246,139,0.43319831292047467,0.6094180468327166,21905,59077,139.46684660353745,94,-7390
0,9,9,3922,316,162,0.2,0.2,185426,45425,172.7437035475882,80,25
0,9,8,2967,221,147,0.2,0.2,185224,44145,144.0,79,21
0,10,7,2965,224,148,0.17029399051876945,0.21627614377436782,191547,42343,142.7864860993572,81,1145
1,6,8,3011,222,153,0.13941838295789719,0.37392049635942953,183460,43124,139.06589336118495,59,-7514
0,7,7,2960,221,144,0.23184922320165569,0.13476122246747346,193411,40901,144.5967917221544,82,8827
0,9,7,2958,230,149,0.16514300300647486,0.25992629058323313,185109,40934,143.68857741295142,92,-4036
-1,9,2,1859,290,184,1.4415328856230574,1.8776175233956944,134140,72424,218.86636812035925,89,21891
0,9,2,1843,287,186,1.5270112113933574,2.055509473394714,118115,76031,215.50359112268103,69,-12160
0,9,1,1834,297,181,1.3969933005278203,1.91495559787349,128404,76920,218.95645681668248,93,5185
0,10,2,1826,291,182,1.4,2.0,121406,74108,218.0,86,14
0,7,1,1800,287,185,1.3285412428844376,1.9705838476600526,118383,75751,223.07148403970032,97,4597
0,9,2,1866,293,181,1.277059212785286,1.890465942777013,119845,72622,217.48247751712512,72,1448
0,9,5,775,85,92,1.0465769969986427,0.7038633638956654,61194,48101,540.8988621439123,88,13559
0,10,5,744,84,87,0.9881290506135563,0.7045909160032201,62654,60146,538.7394654572547,86,4800
0,10,6,735,85,85,0.951467189627967,0.8616987686165255,55298,55328,538.3477753229683,94,-5831
0,10,7,787,89,93,0.9543814432311137,1.0651051419196689,76748,60672,541.8842931732196,78,-8293
0,10,6,767,86,88,0.9305510810537875,0.6813821769389264,69433,54914,532.8799460947977,90,6442
0,10,6,767,86,90,1.0,0.8,66939,55617,538.0,94,6
0,11,7,2519,173,107,0.1190789124884004,0.5255624468516784,68009,24077,165.1008175323694,97,16701
0,11,8,2484,178,100,0.2708595490263946,0.21813007025615908,72628,18319,165.51857102550485,102,3322
0,10,7,2478,175,104,0.20551185206184672,0.4200195262685408,48418,16566,160.68533989009643,109,-11848
0,8,8,2501,177,101,0.2183051932261687,0.13428579545244684,57920,26844,165.00279904000658,92,5864
0,9,7,2501,179,104,0.2897759381451501,0.4138182132283861,58077,22660,169.57900501916384,96,539
0,10,7,2516,168,102,0.21949007728635758,0.6014359117041101,64433,18380,159.74290836660853,84,-2803
0,10,10,1489,122,64,0.2,0.2,185016,46690,195.0,92,8
0,15,10,1697,163,115,0.6605810804225634,0.5946609076416414,187473,49585,225.93157888846662,99,10
0,10,11,1646,183,88,0.2,0.2,185181,47470,207.6969949552671,95,11
0,10,10,1489,122,64,0.2,0.2,185016,46690,195.0,92,8
0,8,10,1470,126,61,0.2784318976332447,0.10261038065212641,185845,43464,190.66851069149033,105,-5115
0,11,9,1503,114,61,0.13053878428625132,0.04864789049637541,196336,46278,194.24994844870693,102,-4939
0,12,9,2647,129,162,0.4077753153477163,1.8477694511345517,88176,56269,479.70373625846275,113,-3110
0,10,9,2635,127,161,0.38096243124881674,1.9587997071323986,83304,59250,472.7844593801965,77,1326
0,12,10,2643,131,161,0.4,1.8,86268,58754,473.0,90,10
0,12,10,2653,132,153,0.40471357164266264,2.016521695686818,79260,58301,481.04448240936694,78,4862
0,11,9,2681,133,156,0.3868335225485838,2.0157412390384066,84406,66528,471.45957465928376,97,-7387
0,12,10,2659,133,153,0.4131460408818186,1.6686609672562231,96482,62818,468.45186136652893,105,5984
0,13,1,1531,157,112,2.37763652482006,3.7571627424534983,35637,24394,178.76339166316785,94,11144
0,11,2,1467,149,107,2.4460918676280508,3.8366941193810966,42061,26931,188.64005451748145,80,-10111
0,13,2,1510,151,109,2.39,3.59,45093,27988,178.0,87,13
0,11,3,1544,152,107,2.377353264465348,3.2885797520353974,53560,26457,175.252092672475,73,-3311
0,13,2,1510,151,109,2.39,3.59,45093,27988,178.0,87,13
0,13,1,1461,140,111,2.3460808052868414,3.510868385239066,44063,31553,183.01353383951712,100,-1842
0,13,5,987,193,182,1.1775680710629526,1.0010858001387737,178439,32870,565.759759591097,90,-6665
0,12,4,1057,196,178,1.1923368572743709,0.8543823839626934,168982,27856,566.2477123200597,80,5705
0,13,5,1035,199,176,1.0703301231133509,1.2085683282191002,181244,34006,564.4405951023277,79,4955
0,14,5,1026,193,178,1.1126556043541223,0.7898394975633867,163337,23566,567.9870993247981,111,14451
0,14,5,1030,198,179,1.2,1.0,166905,30638,563.0,90,10
0,13,4,1053,200,180,1.1140911658626642,0.9435203981214757,173219,38549,564.7733190403069,109,339
0,13,6,2326,148,92,0.9243073659413424,1.117743742744087,152002,71825,542.2776894825926,100,17753
0,14,8,2329,146,92,1.0,1.0,148968,71628,541.0,88,12
0,14,6,2340,146,92,1.0634913194411173,1.072514780608417,154042,65735,545.5205832609998,83,-5181
0,13,8,2380,143,95,0.8947437329055111,0.9862189309776965,141445,79231,541.4507314315339,98,-2983
0,14,7,2306,151,89,0.8935524500029717,0.8826967039681497,137413,78155,535.5564077165536,92,-7052
0,14,8,2329,146,92,1.0,1.0,148968,71628,541.0,88,12
0,14,9,1331,129,127,0.6286047918675057,0.7459939869445438,124665,48500,170.03648343797482,79,-707
0,15,9,1326,115,132,0.5616097624100954,0.5929373110955403,118668,38016,170.23347820171338,97,192
0,12,10,1323,116,128,0.5874316885704177,0.6597292575638304,120138,40407,162.19104138531858,77,1574
0,12,10,1335,126,134,0.6701098094686357,0.5206927542481697,126781,34701,164.1627102157082,93,-6934
0,14,9,1351,127,134,0.7474466339577476,0.3025745611566669,125719,46427,167.9400539211719,84,1845
0,13,12,1332,124,129,0.5810683239630448,0.24017645256163386,118454,38443,165.30048069153048,90,7048
0,22,13,6654,305,225,2.2289418611711906,2.9165346154821923,183670,61102,532.778050958977,85,17
0,19,11,5863,428,307,3.793529524718654,2.66559526329479,183667,54252,381.09008448490556,85,19
0,16,11,5084,277,209,2.0,1.6,181781,53837,362.0,84,15
0,16,11,5084,277,209,2.0,1.6,181781,53837,362.0,84,15
0,17,11,5041,274,206,1.96868996960537,1.7120700793257142,176565,54357,360.44059126062155,85,-6917
0,17,13,5102,321,259,2.9904175733353764,1.9095404580893902,184839,61723,552.4295621786093,84,17
0,17,6,973,128,56,1.0,1.2,567287,27588,180.0,90,9
0,17,6,973,128,56,1.0,1.2,567287,27588,180.0,90,9
0,26,6,1196,206,83,1.118072115900748,1.2,593482,40412,223.55285522115804,97,23
0,15,6,940,129,58,0.9632272136272279,1.3474528267172365,559546,28003,178.5707295519809,80,4118
0,13,6,995,120,58,0.9617774264101301,1.2226621139903435,577973,33815,182.76879647882444,106,1891
0,17,6,973,128,56,1.0,1.2,567287,27588,180.0,90,9
0,16,13,1104,424,146,0.4208315084143266,0.45868248545014845,818645,591131,482.3154637684225,96,7826
0,17,14,1128,429,142,0.4,0.4,818219,590202,480.0,93,7
0,17,14,1110,431,148,0.5171257449944904,0.3399609207255445,829635,593329,475.97131093447075,109,8208
1,18,12,1129,428,141,0.5287902174532999,0.17930827331506652,822026,593883,479.65701552244406,99,-7807
0,15,14,1123,433,138,0.3157735287236207,0.19663480133698458,823359,588552,478.3756247749673,95,2791
0,19,12,1099,421,136,0.4068116036021638,0.06882516259454696,818034,592486,477.84329576749,81,2670
0,17,9,1418,92,85,1.9114048915478434,2.132211177495819,219068,71677,201.64899670993967,95,12770
0,18,9,1401,91,81,2.0,2.0,210993,71322,196.0,87,12
0,18,8,1392,88,82,2.030298388853912,2.0334872988341446,215661,73974,200.45543946732423,81,4333
0,16,9,1406,87,82,1.9419364668597083,1.905547887532956,201903,70643,196.9620403022054,100,-3644
0,24,9,2050,155,128,3.017669125995052,7.899817818751096,211145,82746,217.47914929063413,97,14
0,17,9,1407,90,84,1.90758483541865,2.2438434500203552,217032,67207,193.5521817457812,89,-1503
1,18,12,2187,425,154,0.4001883142699158,0.8798783683415932,713762,551389,328.88393859469954,87,-4236
0,17,12,2199,424,149,0.5390486695065871,0.8358791878964156,706620,545215,327.51977231967993,81,-9581
0,18,12,2192,420,153,0.4,0.4,710333,550980,328.0,82,18
0,17,11,2173,420,161,0.38992187807018064,0.01417393387396998,711371,552290,327.4125222275988,88,-6594
0,16,10,2185,423,163,0.46395941322766626,0.22380751122070677,707140,543260,328.70004556967757,72,-1964
-1,16,12,2202,423,159,0.44270272030757,0.3600071477808984,719683,553083,325.30387285482215,68,-6264
0,18,14,1331,409,182,0.3529243546988704,0.16357273044547538,608399,535115,339.2347779001775,77,-1940
0,18,14,1344,412,179,0.4,0.4,595473,535206,343.0,89,11
0,17,13,1355,410,178,0.35258765784236246,0.5802837906923939,589730,529051,345.55689241684837,77,-18702
0,16,13,1324,410,172,0.27321749434229436,0.43277347450099934,594876,536795,354.1886302402072,95,-10327
0,19,11,1386,413,180,0.3758562425543014,0.06956777852549256,590822,533582,338.2037600657687,91,68
0,16,12,1316,407,180,0.42095499363853245,0.40367105029049166,596575,538373,340.7427703351245,90,11788
0,21,15,3496,242,200,0.16460015371848088,-0.032825841164810104,10615,32180,133.67393959191452,94,-9822
0,19,17,3516,243,200,0.2,0.2,11558,30861,132.0,87,13
0,29,22,4633,296,287,0.5125044234430371,0.2909100790900931,12527,33458,178.28114111501483,93,18
0,18,16,3454,238,197,0.23705611323893136,0.5272400040865761,16783,26960,134.2499158675095,73,2840
0,29,27,5664,358,255,0.44178312305997336,0.36074085276075424,12640,32232,258.4825092309394,92,16
0,20,25,4880,395,214,0.3167833608521773,0.31197804774397103,11705,31254,206.78568687502923,88,16
0,22,6,5735,717,475,2.9745103643158326,2.3449092603792696,216167,209145,174.82038100061908,69,-1096
0,21,6,5755,709,475,3.021561087402758,1.9926575555764856,229695,202282,172.7832211029292,79,2440
0,22,7,5753,715,476,3.0,2.0,222677,201168,173.0,72,28
0,23,7,5776,716,477,3.115278299731862,2.0322024952531708,210849,200667,168.61574024651324,68,-10332
0,20,7,5769,712,478,3.0823701161499533,2.023183386302767,231856,201372,172.9604131712062,67,-11801
1,23,6,5763,714,476,2.942543846826529,1.7797950386565085,227040,200326,172.42754078537237,85,-2198
0,23,0,4857,743,618,10.538940831783174,3.5785754676611186,841292,554161,334.70112070176816,53,135
0,27,1,8339,897,848,13.323536229645997,5.480222397568063,848799,577624,472.2498934415154,79,52
0,23,0,4879,737,616,10.553866781912387,3.1138996672880057,831624,554214,337.4296939168736,72,5047
0,23,0,4831,734,622,10.6,3.4,839067,549586,335.0,64,36
0,19,0,4801,735,623,10.491045774578511,3.548979884268588,843884,553405,335.6627933717412,57,2776
0,25,6,6799,884,980,19.413709856109126,6.321880729507498,840426,583051,400.1799003428114,74,60
0,23,16,2963,250,266,1.3813589856223483,1.6350464467523276,175610,75914,212.2653107689772,77,3504
0,23,19,2959,258,262,1.385446897747542,1.4369620888583632,170755,79771,216.80635071778195,67,9006
0,22,18,2997,258,262,1.2485392663725998,1.5120651584339921,173090,77828,211.66865257668664,78,4106
0,24,17,3010,255,266,1.410501088077604,1.59865776221489,158101,73959,208.057294726628,83,-8882
0,22,18,2966,257,264,1.4015299862854174,1.514252520066822,180050,85292,211.85451464887004,79,-7277
0,22,19,2989,262,266,1.4604240209049288,1.4823330142168596,167420,78321,212.0552355350501,77,-18575
0,24,7,1248,173,105,0.8,2.59,308625,114117,181.0,87,13
0,22,7,1216,171,105,0.8208568262765776,2.5832403840231657,313997,114741,178.7283342383251,84,-1344
0,36,31,2150,175,134,1.101404900405769,3.509316100172865,309111,137290,381.63539196848836,87,13
0,31,35,1980,279,112,1.0723856624468966,2.6164305497081357,326939,120104,255.08354368239134,87,13
0,24,7,1248,173,105,0.8,2.59,308625,114117,181.0,87,13
0,24,7,1248,173,105,0.8,2.59,308625,114117,181.0,87,13
0,24,16,3424,398,220,0.9501329813391144,0.8966542641032471,134867,87115,221.60851710522678,84,-4139
0,24,18,3467,405,227,0.9468897151954642,0.6581308445954286,128018,79970,222.12916638130616,100,18126
1,23,18,3450,404,223,1.0340526486335744,0.8203727815564112,142546,87473,225.7803486148057,87,-10364
0,23,16,3417,403,230,0.9394398944987704,0.7911123107344762,144626,79813,228.7692356429833,79,-4176
1,27,16,3469,390,221,1.1013873682029038,0.7819613223175867,133898,83959,224.6105758669022,93,-2140
0,23,17,3490,396,225,0.9385360475475613,0.8288588078320788,137177,89339,218.04704689400467,97,138
0,25,3,3330,469,511,8.970597889192803,2.2932815198798133,364629,32216,206.3790034353027,89,31
0,24,2,1614,335,258,0.9317490397517916,0.7859027966906523,369846,39015,195.11810750749513,101,3250
0,24,2,1591,344,266,0.9167493460210991,0.6141365644734547,368325,34327,198.27318986553377,84,-2997
0,24,2,1605,330,270,0.9432007515309675,0.9731112736713432,367027,30024,196.71157841922386,72,-4563
0,26,1,1650,335,267,1.0503870297606313,1.0025539469696438,353353,29710,202.06496019666517,99,20476
0,24,3,1695,342,264,1.0540716510207597,0.7503245868433802,363357,40007,199.65300883014373,74,12153
0,27,5,5354,716,597,10.12139968204987,6.124063538238179,360221,31705,207.00141778075113,41,-2936
0,25,5,5403,721,603,10.23915916129648,5.90918412969157,349854,37877,203.87368240016554,55,-5143
0,25,4,5392,717,610,10.229224198876826,6.027209002423205,351431,34179,210.58481959520975,68,-31
0,27,6,5393,717,602,10.211261711913115,5.732507376358279,347091,33747,207.71195538323497,75,-571
0,26,6,7711,1040,918,12.294707933467926,6.835098431968123,360029,40235,215.67291612633616,87,51
0,25,2,5431,718,607,10.155555217542013,6.114651540532824,355731,31320,207.32859161029126,85,1626
0,26,23,2351,420,185,0.5209270077842034,2.515426298340546,620234,589225,811.1748551572402,90,-337
0,24,21,2326,429,188,0.7122579024422065,2.3028649511331674,641929,594499,820.1137552373051,66,-13
1,28,24,2321,422,175,0.6405460666018992,2.2140231861848783,633246,584822,814.2545823320826,85,-638
0,43,35,3124,424,214,0.7808204838142264,3.468311871226089,635471,607242,859.5039963367668,88,14
0,26,23,2367,419,174,0.5062226448006677,2.1744567389417275,635383,588121,824.7750421569698,92,5855
0,25,25,2299,421,188,0.551823730263916,2.5894946358520166,626391,582237,820.2007166029142,92,6068
0,29,22,1305,475,159,1.3637172126987127,2.0837228737251903,818666,682154,147.03462209264893,87,701
0,30,20,1299,483,157,1.3722762456502666,2.429073224647891,828633,680467,145.51540444950442,88,11091
0,29,21,1296,480,160,1.4,2.2,816892,683670,142.0,89,11
0,28,22,1296,475,160,1.3929296065439505,2.0604474904640937,825840,681301,136.2523287202645,94,-4372
0,30,19,1334,479,161,1.4377867182472712,2.02610070219557,824189,688748,138.0719298560366,89,-16704
0,27,21,1298,478,161,1.4222475139948039,2.5246949393281084,817571,690543,149.32774395532417,91,11403
0,31,9,3831,387,327,9.818504828759242,8.642706313648718,228905,54447,288.1579372702822,81,-3336
0,28,10,3763,384,327,9.863303986020442,8.578437698651577,213212,53425,286.0762356076286,62,1984
0,32,10,3761,387,329,9.702274762392836,8.752914112275844,217907,56598,297.3547191458946,69,-1121
0,30,10,3848,388,328,9.713689589314063,8.85568772435953,211032,54577,288.96566597764934,67,1922
0,33,10,3790,388,331,9.841647212394843,8.58180875965185,221098,58795,287.72766937620065,61,-3775
0,31,9,3806,388,320,9.87085435157293,8.903102636824606,213447,59446,290.2154703512001,82,-101
0,35,6,4193,509,394,11.752793701878474,7.174475452074985,577421,394239,620.3428669403708,60,-6653
0,34,6,4219,510,402,11.688915309119471,6.692744987866772,588533,396943,617.0021047497095,61,-5257
0,35,5,4314,511,399,11.834234684724843,6.736837133538729,586960,397332,620.3181243254141,53,1274
0,33,7,4274,507,394,11.827483686921935,6.608140855380088,586112,398858,620.023505445288,64,10638
0,34,5,4225,512,397,11.78690963061601,6.644121672964896,584293,396964,619.4635298885881,56,-7994
0,33,7,4238,505,400,11.72668653761349,6.5182149834384395,582243,389261,618.1782814092518,62,-6776
0,35,5,1636,402,152,8.0,7.0,609058,609562,251.0,78,22
-1,34,3,1613,399,145,8.047169533118051,7.020822242748546,612867,612658,253.80640678280983,86,-1237
0,37,20,2176,414,158,9.290661649647316,8.470747203588807,628240,624311,700.9408565431829,79,24
0,33,4,1603,403,152,7.9667909823556595,7.002278450672789,619222,603044,249.35327205093068,83,-16135
0,34,4,1667,408,157,8.15848663948412,6.612475752572514,610924,613127,251.0208836789153,79,-13665
1,32,4,1607,397,155,8.031873521624476,6.929897208376949,606656,604615,250.90216188015086,73,7284
0,31,9,2900,148,105,4.288435423291755,28.66539632271991,285250,32993,604.7929552488105,84,-1761
0,63,15,4306,151,109,7.638190360192189,42.21989016749136,284752,24877,608.2653269256673,84,18
0,59,10,3168,151,109,7.616218074863715,52.101706504299194,283961,28100,626.3553596694873,86,20
0,38,11,2818,147,106,4.386586936787403,28.627528002299016,275980,25096,607.2080565391594,80,2350
0,38,11,2896,153,99,4.3755585875772995,28.651844949632284,275161,22843,603.710999975208,66,-101
