Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
7,M,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135
9,M,0.505,0.405,0.11,0.625,0.305,0.16,0.175
10,F,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2
8,M,0.52,0.4,0.12,0.58,0.234,0.1315,0.185
8,M,0.475,0.355,0.12,0.48,0.234,0.1015,0.135
12,F,0.565,0.44,0.16,0.915,0.354,0.1935,0.32
13,F,0.595,0.495,0.185,1.285,0.416,0.224,0.485
10,F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
6,I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045
13,M,0.555,0.425,0.13,0.7665,0.264,0.168,0.275
8,F,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
20,F,0.595,0.475,0.17,1.247,0.48,0.225,0.425
11,M,0.57,0.48,0.175,1.185,0.474,0.261,0.38
13,F,0.605,0.45,0.195,1.098,0.481,0.2895,0.315
9,M,0.595,0.475,0.14,0.944,0.3625,0.189,0.315
14,F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345
9,F,0.575,0.445,0.14,0.941,0.3845,0.252,0.285
12,M,0.62,0.51,0.175,1.615,0.5105,0.192,0.675
16,F,0.52,0.425,0.165,0.9885,0.396,0.225,0.32
14,M,0.58,0.45,0.14,1.013,0.38,0.216,0.36
12,F,0.57,0.465,0.18,1.295,0.339,0.2225,0.44
10,M,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26
9,F,0.46,0.355,0.13,0.517,0.2205,0.114,0.165
12,F,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33
12,M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26
13,M,0.595,0.465,0.175,1.115,0.4015,0.254,0.39
10,F,0.625,0.495,0.165,1.262,0.507,0.318,0.39
15,M,0.695,0.56,0.19,1.494,0.588,0.3425,0.485
14,M,0.665,0.535,0.195,1.606,0.5755,0.388,0.48
9,M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25
8,M,0.47,0.375,0.13,0.523,0.214,0.132,0.145
7,M,0.47,0.37,0.13,0.5225,0.201,0.133,0.165
10,F,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155
7,I,0.36,0.265,0.095,0.2315,0.105,0.046,0.075
15,M,0.55,0.435,0.145,0.843,0.328,0.1915,0.255
10,M,0.53,0.415,0.14,0.724,0.3105,0.1675,0.205
12,M,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345
12,F,0.52,0.41,0.155,0.727,0.291,0.1835,0.235
11,F,0.545,0.43,0.165,0.802,0.2935,0.183,0.28
10,F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22
9,F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2
9,F,0.435,0.395,0.105,0.3635,0.136,0.098,0.13
9,M,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155
9,M,0.465,0.36,0.105,0.431,0.172,0.107,0.175
9,I,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
9,M,0.425,0.35,0.105,0.393,0.13,0.063,0.165
11,F,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18
10,M,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165
9,F,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31
8,M,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085
9,F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14
7,I,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085
14,F,0.515,0.425,0.14,0.766,0.304,0.1725,0.255
6,M,0.37,0.265,0.075,0.214,0.09,0.051,0.07
6,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07
5,I,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
8,I,0.385,0.29,0.085,0.2505,0.112,0.061,0.08
19,M,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54
18,M,0.71,0.54,0.165,1.959,0.7665,0.261,0.78
17,M,0.595,0.48,0.165,1.262,0.4835,0.283,0.41
7,F,0.325,0.26,0.09,0.1915,0.085,0.036,0.062
7,I,0.35,0.26,0.095,0.211,0.086,0.056,0.068
7,I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
8,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
7,F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048
9,F,0.405,0.325,0.11,0.3555,0.151,0.063,0.117
9,M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925
10,F,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475
10,F,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665
16,M,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465
11,M,0.56,0.455,0.155,0.797,0.34,0.19,0.2425
10,M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17
10,F,0.49,0.38,0.125,0.549,0.245,0.1075,0.174
10,M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565
5,I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
4,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01
15,M,0.59,0.475,0.145,1.053,0.4415,0.262,0.325
9,F,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335
10,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45
10,F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355
12,F,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31
13,F,0.575,0.46,0.19,0.994,0.392,0.2425,0.34
13,F,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44
13,M,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34
13,F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28
16,F,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815
14,M,0.725,0.57,0.19,2.55,1.0705,0.483,0.725
20,F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85
20,F,0.68,0.57,0.205,1.842,0.625,0.408,0.65
14,M,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76
12,F,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62
14,M,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59
8,M,0.525,0.435,0.155,1.065,0.486,0.233,0.285
8,F,0.52,0.405,0.115,0.776,0.32,0.1845,0.22
5,I,0.235,0.16,0.04,0.048,0.0185,0.018,0.015
7,I,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075
5,I,0.315,0.21,0.06,0.125,0.06,0.0375,0.035
8,I,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05
4,I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015
11,M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35
14,M,0.57,0.48,0.18,0.9395,0.399,0.2,0.295
21,M,0.64,0.51,0.175,1.368,0.515,0.266,0.57
10,F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325
13,M,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355
7,F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09
22,M,0.625,0.505,0.215,1.4455,0.496,0.287,0.435
11,M,0.53,0.42,0.165,0.8945,0.319,0.239,0.245
14,M,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385
8,F,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095
18,F,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395
13,M,0.685,0.52,0.15,1.343,0.4635,0.292,0.4
12,F,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33
17,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36
19,F,0.605,0.485,0.165,1.0105,0.435,0.209,0.3
8,M,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117
9,I,0.485,0.39,0.125,0.591,0.287,0.141,0.12
11,F,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185
9,F,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225
9,M,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044
13,F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21
11,M,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195
10,M,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144
12,F,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155
14,F,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215
21,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205
10,M,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875
10,M,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265
9,M,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095
9,M,0.635,0.51,0.17,1.3555,0.619,0.305,0.39
9,M,0.505,0.41,0.125,0.642,0.289,0.133,0.155
11,F,0.595,0.47,0.155,1.121,0.4515,0.178,0.155
11,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925
10,F,0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185
10,M,0.66,0.495,0.195,1.6275,0.594,0.3595,0.485
5,I,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034
8,M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205
10,F,0.575,0.45,0.16,1.068,0.556,0.214,0.2575
7,M,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265
9,M,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865
8,M,0.625,0.48,0.185,1.2065,0.587,0.29,0.286
12,F,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825
7,I,0.365,0.265,0.085,0.213,0.0945,0.049,0.06
6,I,0.42,0.305,0.09,0.328,0.168,0.0615,0.082
8,I,0.47,0.365,0.1,0.411,0.175,0.0855,0.135
10,I,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545
10,M,0.585,0.47,0.165,1.409,0.8,0.229,0.295
10,F,0.6,0.455,0.145,0.8895,0.419,0.1715,0.269
10,F,0.62,0.5,0.15,1.293,0.596,0.3135,0.354
10,M,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075
8,I,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855
7,I,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165
8,F,0.56,0.43,0.15,0.8745,0.453,0.161,0.22
11,M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31
11,M,0.75,0.55,0.18,1.893,0.942,0.397,0.445
5,I,0.21,0.17,0.045,0.0475,0.019,0.011,0.013
7,I,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055
10,I,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147
9,I,0.54,0.425,0.14,0.742,0.32,0.1395,0.25
8,I,0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725
11,I,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765
11,I,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26
10,M,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745
9,F,0.655,0.51,0.15,1.043,0.4795,0.223,0.305
9,M,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315
11,M,0.71,0.56,0.22,2.015,0.9215,0.454,0.566
8,F,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825
8,I,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228
10,F,0.545,0.415,0.2,1.358,0.567,0.318,0.403
10,M,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565
10,F,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389
10,I,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238
9,I,0.555,0.45,0.175,0.738,0.304,0.1755,0.22
11,M,0.6,0.46,0.17,1.1805,0.456,0.337,0.329
10,M,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105
11,F,0.625,0.445,0.16,1.09,0.46,0.2965,0.304
12,M,0.635,0.525,0.16,1.195,0.5435,0.246,0.335
13,M,0.7,0.55,0.195,1.6245,0.675,0.347,0.535
13,M,0.76,0.605,0.215,2.173,0.801,0.4915,0.646
6,I,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495
14,F,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925
10,M,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245
9,I,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125
5,M,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095
13,F,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355
11,M,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315
14,F,0.575,0.485,0.165,1.0405,0.419,0.264,0.3
13,I,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12
6,I,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03
8,F,0.43,0.325,0.12,0.445,0.165,0.0995,0.155
17,M,0.58,0.465,0.175,1.035,0.401,0.1865,0.385
8,M,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175
15,F,0.61,0.48,0.175,1.0675,0.391,0.216,0.42
14,M,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215
15,I,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255
7,I,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043
16,I,0.635,0.5,0.18,1.319,0.5485,0.292,0.49
13,M,0.57,0.42,0.155,1.008,0.377,0.193,0.34
14,M,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235
13,F,0.675,0.55,0.175,1.689,0.694,0.371,0.474
5,I,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02
7,I,0.465,0.355,0.11,0.474,0.23,0.1005,0.12
10,F,0.615,0.5,0.165,1.327,0.6,0.3015,0.355
7,I,0.44,0.34,0.1,0.407,0.209,0.0735,0.103
9,F,0.57,0.45,0.18,0.908,0.4015,0.217,0.255
8,I,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1
11,M,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172
9,M,0.65,0.52,0.155,1.368,0.6185,0.288,0.365
4,I,0.275,0.2,0.055,0.0925,0.038,0.021,0.026
7,I,0.39,0.29,0.09,0.2625,0.117,0.054,0.077
9,M,0.6,0.475,0.175,1.11,0.5105,0.256,0.285
10,M,0.63,0.485,0.16,1.243,0.623,0.275,0.3
6,I,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038
8,I,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152
10,M,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615
10,F,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885
12,F,0.67,0.525,0.19,1.527,0.5755,0.353,0.44
10,M,0.645,0.505,0.185,1.463,0.592,0.3905,0.416
7,I,0.515,0.385,0.125,0.572,0.237,0.1435,0.165
11,I,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.186
10,M,0.54,0.42,0.19,0.6855,0.293,0.163,0.38
11,M,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335
11,M,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395
7,I,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595
12,F,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855
9,F,0.545,0.41,0.115,0.6765,0.29,0.158,0.22
11,F,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235
13,F,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42
11,M,0.55,0.45,0.17,0.81,0.317,0.157,0.22
16,I,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425
10,I,0.47,0.375,0.105,0.468,0.1665,0.108,0.17
19,M,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325
6,I,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03
12,F,0.61,0.48,0.16,1.234,0.598,0.238,0.315
8,I,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535
8,F,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183
8,M,0.555,0.44,0.15,0.838,0.4155,0.146,0.23
4,I,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02
7,I,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585
8,M,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535
11,M,0.65,0.515,0.18,1.463,0.658,0.3135,0.4115
9,M,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285
9,F,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315
6,I,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825
9,I,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215
8,I,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24
11,F,0.585,0.42,0.155,1.034,0.437,0.2225,0.32
10,F,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575
12,F,0.595,0.45,0.165,1.081,0.49,0.2525,0.279
9,F,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317
11,M,0.615,0.47,0.175,1.242,0.5675,0.287,0.317
10,M,0.62,0.525,0.155,1.085,0.454,0.1965,0.35
10,M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305
9,F,0.63,0.505,0.195,1.306,0.516,0.3305,0.375
11,M,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399
10,F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825
13,M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355
10,F,0.66,0.53,0.17,1.431,0.622,0.309,0.398
10,M,0.66,0.51,0.18,1.261,0.5,0.2335,0.339
11,M,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315
9,F,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165
11,F,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4
11,M,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434
7,I,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255
7,I,0.36,0.25,0.115,0.465,0.21,0.1055,0.128
7,I,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067
9,I,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325
9,M,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475
9,M,0.51,0.38,0.135,0.681,0.3435,0.142,0.17
10,F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095
9,F,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005
13,F,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525
5,I,0.275,0.205,0.065,0.101,0.041,0.021,0.034
7,I,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615
6,I,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091
8,I,0.51,0.395,0.105,0.5525,0.234,0.127,0.165
9,I,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21
9,M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595
9,M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22
11,I,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895
9,M,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235
9,M,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265
10,M,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374
13,M,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295
12,M,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488
3,I,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014
7,I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355
7,I,0.355,0.27,0.1,0.2255,0.11,0.042,0.064
8,F,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325
8,I,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175
8,I,0.35,0.26,0.095,0.221,0.0985,0.043,0.07
6,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21
8,M,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395
9,F,0.615,0.455,0.135,1.059,0.4735,0.263,0.274
11,M,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945
12,F,0.71,0.555,0.17,1.47,0.5375,0.38,0.431
14,M,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235
10,F,0.545,0.42,0.175,0.754,0.256,0.1775,0.275
14,F,0.46,0.365,0.115,0.4485,0.165,0.083,0.17
9,M,0.41,0.325,0.1,0.3555,0.146,0.072,0.105
9,F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32
11,M,0.455,0.35,0.105,0.416,0.1625,0.097,0.145
10,M,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285
11,F,0.485,0.4,0.155,0.731,0.236,0.183,0.255
9,I,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055
9,F,0.57,0.44,0.19,1.018,0.447,0.207,0.265
5,I,0.33,0.25,0.075,0.1405,0.056,0.035,0.05
16,M,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365
10,M,0.45,0.355,0.115,0.478,0.18,0.1185,0.155
7,I,0.38,0.3,0.1,0.286,0.1305,0.056,0.09
10,F,0.565,0.455,0.13,1.058,0.439,0.2645,0.3
9,I,0.29,0.225,0.075,0.152,0.071,0.059,0.045
7,I,0.41,0.33,0.105,0.335,0.1525,0.074,0.11
9,F,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255
12,F,0.575,0.45,0.1,0.9315,0.431,0.222,0.235
12,M,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215
17,F,0.615,0.5,0.165,1.1765,0.488,0.244,0.345
15,M,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085
12,F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775
16,M,0.635,0.48,0.235,1.064,0.413,0.228,0.36
4,M,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02
10,F,0.52,0.41,0.16,0.712,0.2845,0.153,0.225
13,I,0.615,0.46,0.19,1.066,0.4335,0.226,0.33
12,M,0.395,0.28,0.08,0.266,0.0995,0.066,0.09
20,F,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225
8,F,0.47,0.35,0.115,0.487,0.1955,0.127,0.155
14,I,0.58,0.42,0.16,0.728,0.2725,0.19,0.19
6,I,0.235,0.18,0.06,0.058,0.022,0.0145,0.018
11,F,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18
20,M,0.55,0.44,0.16,0.991,0.348,0.168,0.375
16,M,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19
10,F,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263
10,M,0.695,0.55,0.205,2.173,1.133,0.4665,0.496
10,F,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585
6,I,0.375,0.29,0.095,0.2875,0.123,0.0605,0.08
6,I,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066
7,F,0.525,0.41,0.115,0.7745,0.416,0.163,0.18
8,M,0.565,0.455,0.15,0.9795,0.444,0.205,0.275
6,I,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515
9,M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725
10,M,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755
12,M,0.72,0.6,0.235,2.2385,0.984,0.411,0.621
5,I,0.245,0.175,0.055,0.0785,0.04,0.018,0.02
6,I,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505
6,I,0.415,0.31,0.095,0.34,0.181,0.057,0.083
7,I,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325
6,I,0.48,0.35,0.105,0.635,0.352,0.127,0.135
9,F,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015
9,M,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247
9,F,0.64,0.525,0.175,1.382,0.646,0.3115,0.37
10,M,0.66,0.515,0.155,1.4415,0.7055,0.3555,0.335
11,F,0.68,0.55,0.175,1.473,0.713,0.282,0.4295
10,F,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715
6,I,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655
8,I,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075
8,I,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985
11,I,0.55,0.445,0.125,0.672,0.288,0.1365,0.21
11,I,0.56,0.44,0.155,0.811,0.3685,0.178,0.235
10,I,0.575,0.45,0.15,0.858,0.449,0.166,0.215
10,F,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236
10,F,0.58,0.425,0.155,0.873,0.3615,0.249,0.239
11,M,0.6,0.46,0.155,0.6655,0.285,0.149,0.269
13,F,0.625,0.495,0.16,1.234,0.6335,0.192,0.35
13,M,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245
10,M,0.62,0.465,0.145,0.911,0.375,0.2145,0.278
11,F,0.63,0.515,0.16,1.336,0.553,0.3205,0.35
