Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
14,M,0.565,0.44,0.175,0.9025,0.31,0.193,0.325
15,M,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34
5,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02
9,F,0.485,0.365,0.12,0.5885,0.27,0.131,0.175
10,I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085
10,I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085
11,F,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255
11,M,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24
9,F,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185
16,M,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455
8,M,0.255,0.195,0.065,0.08,0.0315,0.018,0.027
13,I,0.515,0.4,0.12,0.659,0.2705,0.179,0.17
12,F,0.47,0.355,0.14,0.433,0.1525,0.095,0.152
17,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17
10,F,0.425,0.335,0.095,0.322,0.1205,0.061,0.125
10,M,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158
9,F,0.475,0.36,0.125,0.447,0.1695,0.081,0.14
11,F,0.5,0.375,0.115,0.5945,0.185,0.148,0.19
10,M,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005
7,I,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335
8,M,0.355,0.265,0.085,0.201,0.069,0.053,0.0695
3,I,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005
9,M,0.345,0.27,0.095,0.197,0.0665,0.05,0.07
7,I,0.37,0.275,0.1,0.22,0.094,0.045,0.065
6,I,0.28,0.205,0.07,0.1015,0.041,0.03,0.03
11,F,0.695,0.56,0.22,1.834,0.8455,0.422,0.455
5,I,0.42,0.32,0.115,0.376,0.169,0.092,0.1
7,I,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113
8,M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495
7,M,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155
9,M,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29
10,M,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835
8,M,0.59,0.47,0.16,1.206,0.479,0.2425,0.309
11,M,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46
10,M,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477
11,F,0.66,0.505,0.185,1.528,0.69,0.3025,0.441
9,I,0.5,0.375,0.12,0.542,0.215,0.116,0.17
8,I,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157
9,M,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234
8,M,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206
10,M,0.64,0.515,0.165,1.369,0.632,0.3415,0.358
6,I,0.35,0.27,0.075,0.215,0.1,0.036,0.065
6,I,0.42,0.305,0.09,0.328,0.168,0.0615,0.082
8,I,0.505,0.395,0.105,0.551,0.248,0.103,0.171
10,I,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18
9,M,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194
10,I,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202
11,I,0.605,0.485,0.15,1.238,0.6315,0.226,0.33
11,F,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725
7,I,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605
7,I,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815
9,M,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555
9,I,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189
10,M,0.62,0.485,0.155,1.049,0.462,0.231,0.25
6,I,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415
6,I,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415
6,I,0.37,0.27,0.095,0.2175,0.097,0.046,0.065
8,M,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875
8,I,0.56,0.44,0.13,0.7235,0.349,0.149,0.2
10,F,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253
9,M,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725
9,M,0.6,0.47,0.165,1.059,0.504,0.241,0.275
9,F,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315
12,M,0.75,0.595,0.205,2.2205,1.083,0.421,0.63
9,I,0.485,0.345,0.16,0.869,0.3085,0.185,0.319
9,M,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343
11,F,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375
10,I,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238
7,M,0.565,0.415,0.125,0.667,0.302,0.1545,0.185
9,M,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283
10,M,0.595,0.455,0.15,0.886,0.4315,0.201,0.223
12,M,0.635,0.525,0.16,1.195,0.5435,0.246,0.335
6,I,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041
7,I,0.395,0.29,0.095,0.3,0.158,0.068,0.078
8,I,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365
9,M,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386
10,F,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275
3,I,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009
9,F,0.56,0.425,0.125,0.932,0.361,0.213,0.335
7,I,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05
8,M,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115
5,M,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095
14,M,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26
6,I,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042
14,F,0.555,0.455,0.18,0.958,0.296,0.195,0.39
17,M,0.595,0.475,0.17,1.0965,0.419,0.229,0.35
11,F,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125
11,M,0.585,0.43,0.16,0.955,0.3625,0.176,0.27
18,F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32
8,M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17
10,I,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095
9,F,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149
12,I,0.625,0.43,0.175,1.411,0.572,0.297,0.395
7,M,0.31,0.245,0.095,0.15,0.0525,0.034,0.048
6,I,0.275,0.205,0.08,0.096,0.036,0.0185,0.03
9,M,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105
9,F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288
10,M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309
12,M,0.64,0.585,0.195,1.647,0.7225,0.331,0.471
8,I,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325
6,F,0.53,0.42,0.17,0.828,0.41,0.208,0.1505
8,F,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425
8,M,0.61,0.48,0.15,1.1495,0.564,0.274,0.264
7,I,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094
7,I,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09
9,I,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168
8,I,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105
9,F,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285
3,I,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105
8,I,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315
10,M,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29
11,F,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422
9,M,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985
10,M,0.53,0.405,0.15,0.8315,0.352,0.187,0.2525
6,I,0.32,0.215,0.095,0.305,0.14,0.067,0.0885
10,M,0.645,0.505,0.185,1.463,0.592,0.3905,0.416
4,I,0.255,0.185,0.065,0.074,0.0305,0.0165,0.02
8,I,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245
10,I,0.55,0.405,0.15,0.6755,0.3015,0.1465,0.21
12,M,0.595,0.47,0.175,0.991,0.382,0.2395,0.5
7,I,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595
8,M,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055
10,M,0.66,0.525,0.2,1.489,0.6065,0.3795,0.421
7,F,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185
9,M,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365
24,F,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71
9,M,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145
14,F,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325
14,F,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365
14,M,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395
9,F,0.435,0.35,0.125,0.459,0.197,0.1145,0.145
16,I,0.6,0.445,0.175,1.057,0.383,0.216,0.355
17,F,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215
11,I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125
16,I,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425
11,I,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18
10,M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32
6,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053
7,I,0.43,0.32,0.1,0.3855,0.192,0.0745,0.1
9,M,0.58,0.46,0.15,1.0165,0.491,0.221,0.265
7,I,0.485,0.37,0.115,0.637,0.38,0.1335,0.128
10,F,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355
11,F,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461
8,M,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535
10,F,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308
9,F,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205
10,F,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27
7,I,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13
9,M,0.53,0.41,0.125,0.769,0.346,0.173,0.215
11,M,0.615,0.47,0.175,1.242,0.5675,0.287,0.317
11,M,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332
10,M,0.62,0.525,0.155,1.085,0.454,0.1965,0.35
10,M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305
14,F,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605
9,F,0.63,0.505,0.195,1.306,0.516,0.3305,0.375
13,M,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405
13,M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355
9,F,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165
10,M,0.685,0.55,0.19,1.885,0.89,0.41,0.4895
11,M,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434
11,F,0.725,0.56,0.185,1.792,0.873,0.367,0.435
11,M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745
7,I,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255
9,I,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325
9,M,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475
10,F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095
10,M,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375
8,I,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465
10,I,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945
9,M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22
10,F,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735
9,F,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245
9,I,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21
10,I,0.575,0.45,0.145,0.795,0.364,0.1505,0.26
9,F,0.575,0.46,0.15,0.927,0.333,0.207,0.2985
10,M,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314
8,F,0.63,0.475,0.15,1.072,0.433,0.2975,0.315
11,F,0.65,0.495,0.175,1.227,0.528,0.258,0.37
13,F,0.655,0.52,0.175,1.472,0.6275,0.27,0.45
10,F,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465
3,I,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014
9,M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975
9,M,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24
8,I,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965
9,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245
10,M,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735
4,I,0.17,0.105,0.035,0.034,0.012,0.0085,0.005
9,F,0.53,0.41,0.145,0.8255,0.375,0.204,0.245
6,I,0.37,0.275,0.085,0.2045,0.096,0.056,0.08
9,I,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055
12,F,0.565,0.45,0.165,0.9765,0.322,0.244,0.37
14,F,0.55,0.465,0.15,1.082,0.3575,0.194,0.19
10,M,0.475,0.37,0.125,0.655,0.266,0.1725,0.185
10,F,0.525,0.43,0.165,0.717,0.289,0.1745,0.195
8,F,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135
12,F,0.45,0.36,0.11,0.447,0.203,0.082,0.13
9,F,0.515,0.4,0.115,0.578,0.191,0.1445,0.17
5,I,0.33,0.25,0.075,0.1405,0.056,0.035,0.05
12,F,0.525,0.41,0.15,0.708,0.274,0.151,0.25
16,M,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365
15,F,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295
7,I,0.38,0.3,0.1,0.286,0.1305,0.056,0.09
10,F,0.565,0.455,0.13,1.058,0.439,0.2645,0.3
12,F,0.56,0.46,0.18,0.97,0.342,0.196,0.355
9,I,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165
12,M,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215
14,M,0.76,0.575,0.19,1.829,0.7035,0.386,0.56
4,I,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005
15,M,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085
16,M,0.575,0.47,0.165,0.853,0.292,0.179,0.35
13,I,0.48,0.39,0.15,0.6275,0.276,0.134,0.185
9,I,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145
11,I,0.54,0.4,0.145,0.757,0.315,0.181,0.215
13,I,0.615,0.46,0.19,1.066,0.4335,0.226,0.33
18,F,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345
10,I,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253
8,F,0.47,0.35,0.115,0.487,0.1955,0.127,0.155
12,I,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18
21,F,0.67,0.535,0.185,1.597,0.6275,0.35,0.47
17,I,0.55,0.44,0.165,0.8605,0.312,0.169,0.3
11,F,0.49,0.37,0.115,0.541,0.171,0.1175,0.185
13,M,0.53,0.425,0.11,0.739,0.237,0.161,0.295
10,F,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07
11,M,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19
11,F,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18
9,F,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345
6,I,0.295,0.22,0.065,0.1295,0.052,0.028,0.035
6,I,0.38,0.3,0.09,0.277,0.1655,0.0625,0.082
6,I,0.44,0.33,0.135,0.4095,0.163,0.1005,0.119
7,I,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405
11,F,0.655,0.545,0.185,1.759,0.6865,0.313,0.547
11,F,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055
4,I,0.185,0.135,0.045,0.032,0.011,0.0065,0.01
6,I,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505
8,I,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525
10,M,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17
11,F,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515
8,M,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323
10,M,0.625,0.48,0.175,1.065,0.4865,0.259,0.285
9,F,0.64,0.525,0.175,1.382,0.646,0.3115,0.37
7,I,0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055
8,I,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925
8,I,0.485,0.365,0.09,0.651,0.3165,0.132,0.18
7,M,0.51,0.405,0.125,0.6925,0.327,0.155,0.1805
11,I,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182
8,I,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985
11,I,0.56,0.44,0.155,0.811,0.3685,0.178,0.235
13,F,0.625,0.495,0.16,1.234,0.6335,0.192,0.35
10,F,0.625,0.485,0.165,1.2255,0.5075,0.296,0.36
8,M,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415
10,M,0.62,0.465,0.145,0.911,0.375,0.2145,0.278
9,M,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3
6,I,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935
9,I,0.55,0.435,0.125,0.741,0.348,0.1585,0.206
9,I,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095
10,F,0.575,0.48,0.17,1.1,0.506,0.2485,0.31
11,M,0.585,0.51,0.16,1.218,0.639,0.241,0.3
9,M,0.61,0.365,0.155,1.0765,0.488,0.249,0.27
13,M,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555
11,M,0.68,0.545,0.185,1.672,0.7075,0.364,0.48
